"Kalium fluorida (Potassium fluoride)",No,No,Aktif
"Kalium Fosfat ",No,No,Nonaktif
"Kalium Hidroksida",No,No,Aktif
"KALIUM IODIDA (POTASSIUM IODIDA-KIO3)",No,No,Aktif
"Kalium Karbonat (Potassium carbonate)",No,No,Aktif
"Kalium Kaseinat (Potassium Caseinate)",No,No,Aktif
"KALIUM KLORIDA (POTASSIUM CHLORIDE)",No,No,Aktif
"Kalium Sitrat",No,No,Aktif
"KALSIUM DARI GANGGANG LAUT (CALCAREOUS MARINE ALGAE)",No,No,Aktif
"Kalsium Gliserofosfat (Calcium Glycerophosphate)",No,No,Aktif
"Kalsium Hidrogen Fosfat Anhidrat (Calsium Hydrogen Phosphate Anhydrous)",No,No,Aktif
"Kalsium hidroksida",No,No,Aktif
"KALSIUM KARBONAT",No,No,Aktif
"Kalsium Kaseinat (Calcium caseinate)",No,No,Aktif
"Kalsium Klorida",No,No,Aktif
"Kalsium L-5-metil tetrahidrofolat (Calcium L-5- methyl tetrahydrofolate)",No,No,Aktif
"Kalsium Laktat (Calcium Laktate)",No,No,Aktif
"Kalsium Natrium Kaseinat (Calcium Sodium Caseinate)",No,No,Aktif
"KALSIUM PANTOTENAT (CALCIUM PANTOTHENATE)",No,No,Aktif
"KALSIUM PANTOTENAT (VIT B5)",No,No,Nonaktif
"Kalsium Pidolat (Calcium Pidolate)",No,No,Aktif
"Kalsium Susu (Milk Calcium)",No,No,Aktif
"Kalsium Tulang Ikan",No,No,Aktif
"KALSIUM-D-PANTOTENAT (CALCIUM-D-PANTOTHENATE)",No,No,Nonaktif
Kamaboko,No,No,Aktif
Kangkung,No,No,Aktif
"Kapulaga (Cardamon)",No,No,Aktif
"Kapulaga Bubuk (Cardamon Powder)",No,No,Aktif
Karagenan,No,No,Nonaktif
"Karagenan (Caragenan)",No,No,Aktif
"Karamel  ",No,No,Nonaktif
"Karamel (Caramel)",No,No,Aktif
"Karamel Bubuk (Caramel Powder)",No,No,Aktif
"KARAMEL CAIR (LIQUID CARAMEL)",No,No,Nonaktif
"Karboksil proteinase (Carboxyl proteinase) (Bahan Penolong)",No,No,Aktif
"Karboksilesterase (Carboxylesterase) (Bahan Penolong)",No,No,Aktif
"KARBONDIOKSIDA (CARBONDIOXIDE)-(hanya untuk anggur sparkling dan semi sparkling)",No,No,Aktif
"Kari Bubuk (Curry Powder)",No,No,Aktif
"Kasein (Casein)",No,No,Aktif
"Katalase (Catalase) (Bahan Penolong)",No,No,Aktif
"Katekin (Catechin)",No,No,Aktif
"Kawista / Buah batok (Limonia acidissima)",No,No,Aktif
"Kayu Manis (Cinnamon)",No,No,Aktif
"Kayu Manis Bubuk",No,No,Nonaktif
"KAYU SECANG (SAPPAN WOOD - CAESALPINIAE SAPPANIS LIGNUM)",No,No,Aktif
"Kayumanis-Keningar Bubuk (Cinnamon Powder)",No,No,Aktif
"Kecap (Soy Sauce)",No,No,Aktif
"KECAP ASIN (SALTY SOY SAUCE)",No,No,Aktif
"Kecap Bubuk (Soy Sauce Powder)",No,No,Aktif
"Kecap Ikan (Fish Sauce)",No,No,Aktif
"Kecap Inggris (Worcestershire Sauce)",No,No,Aktif
"KECAP KEDELAI MANIS (SWEET SOY SAUCE)",No,No,Aktif
Kedelai,No,No,Nonaktif
"KEDONDONG (AMBARELLA)",No,No,Aktif
"Kefir (Keffir)",No,No,Aktif
"Keju ",No,No,Nonaktif
"Keju (Cheese)",No,No,Aktif
"Keju Biru (Blue Cheese)",No,No,Aktif
"Keju Bubuk  ",No,No,Nonaktif
"Keju Bubuk (Cheese Powder)",No,No,Aktif
"Keju Cheddar (Cheddar Cheese)",No,No,Aktif
"Keju Edam (Edam Cheese)",No,No,Aktif
"Keju Feta (Feta Cheese)",No,No,Aktif
"Keju Gouda (Gouda Cheese)",No,No,Aktif
"Keju Grana Padano (Grana Padano Cheese)",No,No,Aktif
"Keju Krim (Cream Cheese)",No,No,Aktif
"Keju Mascarpone (Mascarpone Cheese)",No,No,Aktif
"Keju Mozzarella (Mozzarella Cheese)",No,No,Aktif
"Keju Myzithra (Mizithra Cheese)",No,No,Aktif
"Keju Parmesan (Parmesan Cheese)",No,No,Aktif
"Keju Pecorino (Pecorino Cheese)",No,No,Aktif
"Keju Pecorino Romano (Pecorino Romano Cheese)",No,No,Aktif
"Keju Ricota (Richotta Cheese)",No,No,Aktif
"Keju Ricotta (susu sapi, susu domba)",No,No,Nonaktif
"Keju Romano (Romano Cheese)",No,No,Aktif
"KEJU WHEY",No,No,Nonaktif
"KELABAT (FENUGREEK)(HALBA)",No,No,Aktif
"Kelabat Bubuk (Fenugreek Powder)",No,No,Aktif
"Keladi - Talas (Taro-Caladium)",No,No,Aktif
"Kelapa (Coconut)",No,No,Aktif
"Kelapa Bubuk (Coconut Powder)",No,No,Aktif
"Kelapa Kering (Dried Coconut)",No,No,Aktif
"Kelapa Muda (Young Coconut)",No,No,Aktif
"Kelapa Parut (Desiccated Coconut)",No,No,Aktif
"Kelapa Parut Kering (Dried Desiccated Coconut)",No,No,Aktif
"Kelapa Sawit (Palm)",No,No,Aktif
"Kelengkeng (Longan)",No,No,Aktif
"Kelp Bubuk (Kelp Powder)",No,No,Aktif
"Kemangi (Basil)",No,No,Aktif
"Kembang Kol (Cauliflower)",No,No,Aktif
"KEMBANG PALA (MYRISTICA FRAGRAN)",No,No,Nonaktif
"KEMBANG SEPATU (HIBISCUS ROSA SINENSIS)",No,No,Aktif
"Kembang Tahu (Beancurd)",No,No,Aktif
"KEMIRI (CANDLENUT)",No,No,Aktif
"KEMIRI BUBUK (CANDLENUT POWDER)",No,No,Aktif
"KENCUR ( KAEMPFERIA GALANGA )",No,No,Aktif
"Kenikir (Marigolds)",No,No,Aktif
KENTANG,No,No,Nonaktif
"Kentang (Potato)",No,No,Aktif
"Kentang Bubuk (Potato Powder)",No,No,Aktif
"Kentang Kering (Dried Potatoes)",No,No,Aktif
"Kentang Merah (Red Potato)",No,No,Aktif
"Kentang Panggang Bubuk (Roasted Potato Powder)",No,No,Aktif
"Keong (Snail)",No,No,Aktif
"Kepah (Mussel)",No,No,Aktif
"Kepiting (Crab)",No,No,Aktif
"Kerang (Scallops)",No,No,Aktif
"Kerang Bubuk (Scallops Powder)",No,No,Aktif
"Keripik Pisang (Banana Chips)",No,No,Aktif
"Keripik Singkong (Cassava Chips)",No,No,Aktif
"KERTAS BERAS",Yes,Yes,Aktif
Kerupuk,No,No,Aktif
"Kerupuk Beras (Rice Crackers)",No,No,Aktif
"Kerupuk Ikan",No,No,Aktif
"KERUPUK KEPITING ( CRAB CHIPS )",No,No,Aktif
"Kerupuk Udang (Prawn Crackers)",No,No,Aktif
"Ketam (Crab)",No,No,Aktif
"Ketan Hitam (Black Sticky Rice)",No,No,Aktif
"KETUMBAR (CORIANDER)",No,No,Aktif
"Ketumbar Bubuk (Coriander Powder)",No,No,Aktif
"Kimchi (Kimchi)",No,No,Aktif
"Kimchi Kering (Kimchi Powder)",No,No,Aktif
"Kimosin (Chymosin) (Bahan Penolong)",No,No,Aktif
"Kimotripsin (Chymotrypsin) (Bahan Penolong)",No,No,Aktif
"KININ (KININE)",No,No,Aktif
"Kismis (Raisin)",No,No,Aktif
"Kismis Merah (Red Raisin)",No,No,Aktif
"Kitosan (Chitosan)",No,No,Aktif
"Kiwi (Kiwi)",No,No,Aktif
"KLEMBAK (RHEUM OFFICINALE)",No,No,Aktif
"KLOROFIL (CHLOROPHYL)",No,No,Nonaktif
Kluwek-Keluwek,No,No,Aktif
"KOJI (KECUALI RED KOJI/BENI&nbsp;KOJI)",No,No,Aktif
"KOJI (SWEET POTATO KOJI)",No,Yes,Nonaktif
"KOJI BERAS (RICE KOJI)",No,Yes,Nonaktif
"Kol - Kubis (Cabbage)",No,No,Aktif
"Kol - Kubis Kering (Dried Cabbage)",No,No,Aktif
"Kolagen (Collagen)",No,No,Aktif
"KOLANG KALING ( BUAH ATAP, SUGAR PALM FRUIT )",No,No,Aktif
"KOLEKALSIFEROL (VIT D3)",No,No,Aktif
"Kolin (Choline)",No,No,Aktif
"Kolin Bitartrat (Choline Bitartrat)",No,No,Aktif
"Kolin Klorida (Choline Chloride)",No,No,Aktif
"Kolostrum (Colostrum)",No,No,Aktif
"Kolostrum Bubuk (Colostrum Powder)",No,No,Aktif
"Kondroitin (Chondroitin)",No,No,Aktif
"Kondroitin Sulfat (Chondroitin Sulfate)",No,No,Aktif
"Konsentrat acerola",No,No,Aktif
"Konsentrat Agave (Agave Concentrate)",No,No,Aktif
"Konsentrat Air Kelapa (Coconut Water Concentrate)",No,No,Aktif
"Konsentrat Akar Bunga Balon (Balloon Flower Root Concentrate)",No,No,Aktif
"KONSENTRAT ANGGUR MERAH (RED GRAPE CONCENTRATE)",No,No,Nonaktif
"KONSENTRAT APEL (APPLE CONCENTRATE)",No,No,Aktif
"KONSENTRAT ARONIA BERRY (CHOKEBERRY CONCENTRATE)",No,No,Nonaktif
"Konsentrat Asam Jawa (Tamarind Concentrate)",No,No,Aktif
"Konsentrat Bawang Putih (Garlic Concentrate)",No,No,Aktif
"Konsentrat Blewah (Cantaloupe Concentrate)",No,No,Aktif
"KONSENTRAT BUAH ......",No,No,Aktif
"Konsentrat Buah Anggur (Grape Concentrate)",No,No,Aktif
"Konsentrat Buah Apel",No,No,Nonaktif
"Konsentrat Buah Blueberry (Blueberry Concentrate)",No,No,Aktif
"KONSENTRAT BUAH ELDERBERRY (ELDERBERRY CONCENTRATE)",No,No,Aktif
"KONSENTRAT BUNGA ELDERBERI (ELDERFLOWER CONCENTRATE)",No,No,Nonaktif
"KONSENTRAT CAMPURAN SARI BUAH (MIXTURE OF FRUIT JUICE CONCENTRATE)",No,No,Nonaktif
"KONSENTRAT COCOPANDAN (COCOPANDAN CONCENTRATE)",No,No,Nonaktif
"KONSENTRAT COKELAT SUSU (MILK CHOCOLATE CONCENTRATE)",No,No,Nonaktif
"KONSENTRAT COLA (COLA CONCENTRATE)",No,No,Aktif
"KONSENTRAT DAUN ASAM MUDA (TAMARIND LEAVES CONCENTRATE)",No,No,Aktif
"Konsentrat Daun Mint (Mint Leaves Concentrate)",No,No,Aktif
"KONSENTRAT DAUN PANDAN (PANDAN LEAVES CONCENTRATE)",No,No,Aktif
"KONSENTRAT DAUN TEH (TEA LEAVES CONCENTRATE)",No,No,Aktif
"Konsentrat Gula Tebu (Sugar Cane Concentrate)",No,No,Aktif
"Konsentrat Jahe (Ginger Concentrate)",No,No,Aktif
"Konsentrat Jeruk (Orange Concentrate)",No,No,Aktif
"Konsentrat Jus Apel",No,No,Nonaktif
"Konsentrat Kacang Kedelai (Soybean Concentrate)",No,No,Aktif
"Konsentrat Kacang Merah (Red Beans Concentrate)",No,No,Aktif
"KONSENTRAT KELAPA KOPYOR (KOPYOR CONCENTRATE)",No,No,Aktif
"Konsentrat Kepiting (Crab Concentrate)",No,No,Aktif
"Konsentrat Kopi (Coffee Concentrate)",No,No,Aktif
"KONSENTRAT LECI (LYCHEES CONCENTRATE)",No,No,Aktif
"Konsentrat Lemon (Lemon Concentrate)",No,No,Aktif
"Konsentrat Lidah Buaya (Aloe Concentrate)",No,No,Aktif
"Konsentrat Lobak Merah (Red Radish Concentrate)",No,No,Aktif
"Konsentrat Loofah (Loofah Concentrate) (Kecuali Pangan Untuk Keperluan Gizi Khusus)",No,No,Aktif
"Konsentrat Madu (Honey Concentrate)",No,No,Aktif
"Konsentrat Mangga (Mango Concentrate)",No,No,Aktif
"Konsentrat Mentimun (Cucumber Concentrate)",No,No,Aktif
"Konsentrat Nanas (Pineapple Concentrate)",No,No,Aktif
"Konsentrat Peppermint (Peppermint Concentrate)",No,No,Aktif
"Konsentrat Pir (Pears Concentrate)",No,No,Aktif
"Konsentrat Protein Kedelai (Soy Protein Concentrate)",No,No,Aktif
"Konsentrat Protein Susu (Milk Protein Concentrate)",No,No,Aktif
"KONSENTRAT PROTEIN WHEY (WHEY PROTEIN CONCENTRATE)",No,No,Nonaktif
"Konsentrat Santan (Coconut Milk Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Acai Berry (Acai Berry Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Anggur (Grape Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Anggur Merah (Red Grape Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Apel (Apple Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Aprikot (Apricots Juice Concentrate)",No,No,Aktif
"KONSENTRAT SARI BUAH ARONIA BERRY (ARONIABERRY JUICE CONCENTRATE)",No,No,Aktif
"Konsentrat Sari Buah Bit (Bit Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Bit Merah (Red Bit Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Blackberry (Blackberry Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Blackcurrant (Blackcurrant Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Blueberry (Blueberry Juice Concentrate)",No,No,Aktif
"KONSENTRAT SARI BUAH CAMPURAN (MIXED FRUIT JUICE CONCENTRATE)",No,No,Aktif
"Konsentrat Sari Buah Ceri (Cherry Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Delima (Pomegranate Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Durian (Durian Juice Concentrate)",No,No,Aktif
"KONSENTRAT SARI BUAH ELDERBERRY (ELDERBERRY JUICE CONCENTRATE)",No,No,Aktif
"KONSENTRAT SARI BUAH GOJI BERRY (GOJI BERRY JUICE CONCENTRATE)",No,No,Aktif
"KONSENTRAT SARI BUAH JAMBU MERAH (GUAVA JUICE CONCENTRATE)",No,No,Nonaktif
"KONSENTRAT SARI BUAH JERUK (ORANGE JUICE CONCENTRATE)",Yes,No,Aktif
"Konsentrat Sari Buah Jeruk Bali Merah (grapefruit juice concentrate)",No,No,Aktif
"Konsentrat Sari Buah Jeruk Florida (Florida Orange Juice Concentrate)",No,No,Aktif
"KONSENTRAT SARI BUAH JERUK NIPIS (LIME JUICE CONCENTRATE)",No,No,Aktif
"Konsentrat Sari Buah Kawista (Kawista Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Kiwi (Kiwi Juice Concentrate)",No,No,Aktif
"KONSENTRAT SARI BUAH KRANBERI (CRANBERRY JUICE CONCENTRATE)",No,No,Aktif
"KONSENTRAT SARI BUAH KURMA (DATES JUICE CONCENTRATE)",No,No,Aktif
"KONSENTRAT SARI BUAH LABU AIR (CALABASH JUICE CONCENTRATE)",No,No,Aktif
"KONSENTRAT SARI BUAH LECI (LYCHEE JUICE CONCENTRATE)",No,No,Nonaktif
"Konsentrat Sari Buah Leci (Lychees Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Lemon (Lemon Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Mangga (Mango Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Markisa (Passion Fruit Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Melon (Honeydew Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Merah (Red Fruit Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Nanas (Pineapple Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Nangka (Jackfruit Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Pepaya (Papaya Juice Concentrate)",No,No,Aktif
"KONSENTRAT SARI BUAH PERSIK (PEACH JUICE CONCENTRATE)",No,No,Aktif
"KONSENTRAT SARI BUAH PIR (PEAR JUICE CONCENTRATE)",No,No,Aktif
"Konsentrat Sari Buah Pisang (Banana Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Plum (Plum Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Prune (Prune Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Quince (Quince Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Raspberry (Raspberry Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Redcurrant (Redcurrant Juice Concentrate)",No,No,Aktif
"KONSENTRAT SARI BUAH SALAK (SNAKE FRUIT JUICE CONCENTRATE)",No,No,Aktif
"Konsentrat Sari Buah Semangka (Watermelon Juice Concentrate)",No,No,Aktif
"Konsentrat Sari Buah Sirsak (Soursop Juice Concentrate)",No,No,Aktif
"KONSENTRAT SARI BUAH STROBERI (STRAWBERRY JUICE CONCENTRATE)",No,No,Aktif
"KONSENTRAT SARI BUAH TOMAT (TOMATO JUICE CONCENTRATE)",No,No,Aktif
"Konsentrat Sari Kelapa (Coconut Juice Concentrate)",No,No,Aktif
"konsentrat sayur .....",No,No,Aktif
"Konsentrat Spirulina (Spirulina Concentrate)",No,No,Aktif
"KONSENTRAT SUSU (MILK CONCENTRATE)",No,No,Aktif
"Konsentrat Talas (Taro Concentrate)",No,No,Aktif
"KONSENTRAT VANILA (VANILLA CONCENTRATE)",No,No,Nonaktif
"KONSENTRAT WHEY PROTEIN (WHEY PROTEIN CONCENTRATE)",No,No,Nonaktif
"Konsentrat Wortel (Carrot Concentrate)",No,No,Aktif
"KONSENTRAT WORTEL UNGU/WORTEL HITAM (PURPLE/BLACK CARROT CONCENTRATE)",No,No,Aktif
"Konyaku Bubuk",No,No,Nonaktif
"Kopi (Coffee)",No,No,Aktif
"KOPI ARABIKA (ARABICA COFFEE)",No,No,Aktif
"Kopi Bubuk (Coffee Powder)",No,No,Aktif
"Kopi Bubuk Instan (Instant Coffee Powder)",No,No,Aktif
"Kopi Pasta (Coffee Paste)",No,No,Aktif
"Kopi Putih Bubuk",No,No,Nonaktif
"Kopi Robusta (Robusta Coffee)",No,No,Aktif
"Kopra (Copra)",No,No,Aktif
"KORIANDER BUBUK (CORIANDER POWDER)",No,No,Nonaktif
"Kranberi (Cranberry)",No,No,Aktif
"Kranberi Kering (Dried Cranberry)",No,No,Aktif
"Kratom (Mitragyna speciosa)",No,No,Nonaktif
"Kreatin (Creatine)",No,No,Aktif
"KREATIN MONOHIDRAT (CREATINE MONOHYDRATE)",No,No,Aktif
"KRECEK (KRECHEK)",No,No,Aktif
"Krekers Beras (Rice Crackers)",No,No,Aktif
"Krill Oil (Eupausia Superba)",No,No,Aktif
"Krim (Cream)",No,No,Aktif
"Krim Asam (Sour Cream)",No,No,Aktif
"Krim Bubuk (Cream Powder)",No,No,Aktif
"Krim Kacang Hazel (Hazelnut Cream)",No,No,Aktif
"KRIM KAPUCINO (CAPPUCCINO CREAM)",No,No,Aktif
"Krim Karamel (Caramel Cream)",No,No,Aktif
"Krim Kelapa (Coconut Cream)",No,No,Aktif
"Krim Kopi (Coffee Cream)",No,No,Aktif
"Krim Nabati (Vegetable Cream) ",No,No,Aktif
"Krim Nabati Bubuk",No,No,Nonaktif
"Krim Nabati Bubuk (Vegetable Cream Powder)",No,No,Aktif
"Krim Pasteurisasi (Pasteurized Cream)",No,No,Aktif
"KRIM RASA VANILA (VANILLA CREAM)",No,No,Aktif
"KRIM SAYUR (VEGETABLE CREAM)",No,No,Nonaktif
"Krim Stroberi (Strawberry Cream)",No,No,Aktif
"KRIM SUSU (MILK CREAM)",No,No,Nonaktif
"Krim Susu Bubuk (Milk Cream Powder)",No,No,Aktif
"Krim Tiramisu (Tiramisu Cream)",No,No,Aktif
Krimer,No,No,Nonaktif
"KRIMER (CREAMER)",No,No,Nonaktif
"Krimer Kental Manis (Sweetened Condensed Creamer)",No,No,Aktif
"KRIMER MINUMAN (NON DAIRY CREAMER)",No,No,Aktif
"Krimer Nabati",No,No,Nonaktif
"KRIMER NABATI (NON DAIRY CREAMER)",No,No,Nonaktif
"KRISANTEMUM (CHRYSANTHEMUM)",No,No,Nonaktif
"KRISANTEMUM BUBUK (CHRYSANTEMUM POWDER) ",No,No,Nonaktif
"Krispi ",No,No,Nonaktif
"Krispi Beras (Rice Crispy)",No,No,Aktif
"Krispi Kedelai (Soy Crispy)",No,No,Aktif
"KROMIUM KLORIDA (CHROMIUM CHLORIDE)",No,No,Aktif
"Kromium Pikolinat (Chromium Picolinate)",No,No,Aktif
"KROMIUM POLINIKOTINAT (CHROMIUM POLYNICOTINATE)",No,No,Aktif
"Kuaci (Sunflower Seed)",No,No,Aktif
"Kubis ",No,No,Nonaktif
"Kubis Brussel (Brussels Sprouts)",No,No,Aktif
"KUCAI (GARLIC CHIVES)",No,No,Aktif
"KUCAI KERING (DRIED GARLIC CHIVES)",No,No,Aktif
"Kue berbahan dasar beras",No,No,Aktif
"KUE BROWNIES (BROWNIE CAKE)",No,No,Aktif
"KUE BUSA (MERINGUE)",No,No,Aktif
"Kue Ikan (Fish Cake)",No,No,Aktif
"KUKIS (COOKIES)",No,No,Aktif
"Kulit Anggur (Vitis vinifera)",No,No,Aktif
"Kulit Ari Gandum",No,No,Aktif
"Kulit Ayam (Chicken Skin)",No,No,Aktif
"Kulit Babi (Pork Rind)",No,No,Aktif
"Kulit Bergamot (Bergamot Peels)",No,No,Aktif
"KULIT BIJI PALA (NUTMEG MACE)",No,No,Aktif
"Kulit Buah Kopi (cascara) (Kecuali Pangan Untuk Keperluan Gizi Khusus)",No,No,Aktif
"Kulit Buah Manggis ",No,No,Nonaktif
"Kulit Domba (Sheepskin)",No,No,Aktif
"Kulit Gandum (Wheat Bran)",No,No,Aktif
"Kulit Ikan (Fish Skin)",No,No,Aktif
"KULIT IKAN PATIN (PANGASIUS SKIN)",No,No,Aktif
"Kulit Ikan Salmon (Salmon Skin)",No,No,Aktif
"Kulit Ikan Tenggiri (Mackerel)",No,No,Aktif
"Kulit Jagung (Corn Bran)",No,No,Aktif
"Kulit Jeruk (Orange Peel)",No,No,Aktif
"KULIT JERUK ........",No,No,Nonaktif
"Kulit Jeruk Bubuk (Orange Peel Powder)",No,No,Aktif
"Kulit Jeruk Lemon (Orange Peels)",No,No,Aktif
"KULIT JERUK MANDARIN (MANDARIN ORANGE PEELS)",No,No,Aktif
"KULIT JERUK NIPIS (LIME PEELS)",No,No,Aktif
"Kulit Kebab/Tortilla",No,No,Aktif
"Kulit Lumpia (Spring Roll Skin)",No,No,Aktif
"Kulit Oats Bubuk (Oats Bran Powder)",No,No,Aktif
"Kulit Pangsit (Dumpling Skin)",No,No,Aktif
"KULIT POHON PINUS EKSTRAK (PINE BARK EXTRACT)",No,No,Nonaktif
"Kulit Sapi",No,No,Aktif
"KULIT SIOMAY (DUMPLING WRAPPER)",No,No,Aktif
"KULIT TAHU (GOHYONG, BEAN CURD SHEET, BEAN CURD ROBES, BEAN CURD SKIN, TOFU SKIN)",No,No,Aktif
"KULIT TELUR (EGGSHELL)",No,No,Nonaktif
"KULTUR BAKTERI (BACTERIAL CULTURE)",No,No,Nonaktif
"KULTUR BAKTERI ASAM LAKTAT (LACTIC ACID BACTERIAL CULTURE)",No,No,Nonaktif
"KULTUR STARTER (STARTER CULTURE)",No,No,Nonaktif
"KUNING TELUR (EGG YOLK)",No,Yes,Aktif
"KUNING TELUR ASIN (SALTED EGG YOLK)",No,Yes,Aktif
"KUNING TELUR BUBUK (EGG YOLK POWDER)",No,Yes,Aktif
"KUNYIT (TURMERIC)",No,No,Nonaktif
"KUNYIT (TURMERIC-CURCUMA LONGA RHIZOME)",No,No,Aktif
"KUNYIT ASAM (TURMERIC AND TAMARIND)",No,No,Aktif
"Kunyit Bubuk (Turmeric Powder)",No,No,Aktif
"KUPANG KERING (DRY GREENSHELL MUSSELS",No,No,Aktif
"Kurma (Dates)",No,No,Aktif
"Kurma Bubuk (Dates Powder)",No,No,Aktif
"Kurma Merah (Red Dates)",No,No,Aktif
"L - GLUTATION (L - GLUTATHIONE)",No,No,Aktif
"L-Alanin (LAlanine)",No,No,Aktif
"L-Asam aspartat (L-Aspartic acid)",No,No,Aktif
"L-Asam Glutamat (L-Glutamic acid)",No,No,Aktif
"L-Fenilalanin (L-Phenylalanine)",No,No,Aktif
"L-Glutamin (L-Glutamine)",Yes,Yes,Aktif
"L-Histidin (LHistidine)",No,No,Aktif
"L-Isoleusin (LIsoleucine)",No,No,Aktif
"L-KARNITIN (L-CARNITINE)",No,No,Aktif
"L-ORNITIN (L-ORNITHINE) (KATEGORI PANGAN 13)",No,No,Aktif
"L-Prolin (L-Proline)",No,No,Aktif
"L-Serin (L-Serine)",No,No,Aktif
"L-Sistin (L-Cystine)",No,No,Aktif
"L-Sitrulin (LCitrulline)",No,No,Aktif
"L-Teanin (LTheanine)",No,No,Aktif
L-Theanine,No,No,Aktif
"L-Valin (L-Valine)",No,No,Aktif
"Labu (Pumpkin)",No,No,Aktif
"Labu Bubuk (Pumpkin Powder)",No,No,Aktif
"LABU KUNING",No,No,Nonaktif
"LABU SIAM (CHAYOTE)",No,No,Aktif
"LACTOBACILLUS ACIDOPHILUS",No,No,Aktif
"Lactobacillus bulgaricus",No,No,Aktif
"Lactobacillus casei",No,No,Aktif
"Lactobacillus Fermentum",No,No,Aktif
"Lactobacillus helveticus ",No,No,Aktif
"Lactobacillus kefiri ",No,No,Aktif
"Lactobacillus lactis subsp. cremoris",No,No,Aktif
"Lactobacillus lactis subsp. lactis",No,No,Aktif
"LACTOBACILLUS PARACASEI",Yes,Yes,Aktif
"Lactobacillus Plantarum",No,No,Aktif
"Lactobacillus Reuteri",No,No,Aktif
"Lactobacillus rhamnosus",No,No,Aktif
"Lactobacillus rhamnosus NCC 4007",No,No,Aktif
"Lactococcus lactis",No,No,Aktif
"LADA (PEPPER)",No,No,Aktif
"LADA HIJAU (GREEN PEPPERCORN)",No,No,Aktif
"Lada Hitam",No,No,Nonaktif
"Lada Hitam (Black Pepper)",No,No,Aktif
"Lada Hitam Bubuk (Black Pepper Powder)",No,No,Aktif
"Lada Jalapeno",No,No,Nonaktif
"LADA MERAH (RED PEPPER)",No,No,Aktif
"Lada Putih (White Pepper)",No,No,Aktif
"LADA PUTIH BUBUK (WHITE PEPPER POWDER)",No,No,Aktif
"LAKTOFERIN (LACTOFERRIN)",No,Yes,Aktif
Laktosa,No,No,Nonaktif
"LAKTOSA (LACTOSE)",No,Yes,Aktif
"LAKTOSA BUBUK (LACTOSE POWDER)",No,Yes,Aktif
"LAKTULOSA (LACTULOSE)",No,Yes,Aktif
"LAPACHO (TABEBULA IMPETIGINOSA ATAU HANDROANTHUS IMPETIGINOSUS)",No,No,Nonaktif
"LARUTAN GULA (SUGAR SOLUTION)",No,No,Aktif
"lavender (lavandula angustifolia)",No,No,Nonaktif
"Lemak Ayam (Chicken Fat)",No,No,Aktif
"Lemak Babi (Lard)",No,No,Aktif
"LEMAK COKLAT  (CHOCOLATE FAT)",No,No,Aktif
"Lemak Hewani (Tallow)",No,No,Aktif
"Lemak Inti Sawit Terhidrogenasi (Refined Hydrogenated Palm Kernel Fat)",No,No,Aktif
"Lemak Kakao ",No,No,Nonaktif
"Lemak Kakao (Cocoa Butter)",No,No,Aktif
"LEMAK MENTEGA (BUTTER FAT)",No,No,Aktif
"LEMAK NABATI (MARGARIN DAN LEMAK REROTI)",No,No,Aktif
"Lemak Nabati (Vegetable Fat)",No,No,Aktif
"Lemak Nabati Terhidrogenasi (Hydrogenated Vegetable Fat)",No,No,Aktif
"Lemak Nabati tidak hidrogenasi (Unhydrogenated Vegetable Fat)",No,No,Aktif
"Lemak Reroti (Shortening)",No,No,Aktif
"Lemak Sapi (Beef Fat)",No,No,Aktif
"Lemak Susu (Fat Milk)",No,No,Aktif
"Lemak Susu Anhidrat (Anhydrous Milk Fat)",No,No,Aktif
"Lemak Susu Sapi (Cow Milk Fat)",No,No,Aktif
"Lemak Trigliserida Rantai Sedang (MCT) (Medium Chain Triglyceride Fat)",No,No,Aktif
"Lembaga Gandum (Wheat Germ)",No,No,Aktif
"Lemon Verbena (Lippia citriodora)",Yes,No,Aktif
