"Maltotriose (Maltotriose)","Bahan Baku",NO,NO,NO,YES
"MANGAN (II) GLUKONAT (MANGANESE (II) GLUCONATE) ","Bahan Baku",NO,NO,NO,YES
"Mangan (II) Klorida (Manganese (II) Chloride)","Bahan Baku",NO,NO,NO,YES
"MANGAN SITRAT (MANGANESE CITRATE)","Bahan Baku",NO,NO,NO,YES
"Mangan Sulfat (Manganese Sulphate)","Bahan Baku",NO,NO,NO,YES
"Mangga (Manggo)","Bahan Baku",NO,NO,NO,YES
"Mangga Bubuk (Mango Powder)","Bahan Baku",NO,NO,NO,YES
"Mangga Kering (Dried Mango)","Bahan Baku",NO,NO,NO,YES
"Manggis (Mangosteen)","Bahan Baku",NO,NO,NO,YES
"MANISAN CRANBERRY (CANDIED CRANBERRY)","Bahan Baku",NO,NO,NO,YES
"Manisan Jeruk (Candied Orange)","Bahan Baku",NO,NO,NO,YES
"Manisan Kulit Jeruk (Candied Orange Peel)","Bahan Baku",NO,NO,NO,YES
"Manisan Mangga (Candied Mango)","Bahan Baku",NO,NO,NO,YES
"Manisan Nanas (Candied Pineapple)","Bahan Baku",NO,NO,NO,YES
"Manisan Pepaya (Candied Papaya)","Bahan Baku",NO,NO,NO,YES
"MAQUI BERRY (ARISTOTELIA CHILENSIS) ","Bahan Baku",NO,NO,YES,NO
"Margarin (Margarine)","Bahan Baku",NO,NO,NO,YES
"MARGARIN OLES (MARGARINE SPREAD)","Bahan Baku",NO,NO,NO,YES
Marjoram,"Bahan Baku",NO,NO,NO,YES
"Markisa (Passion Fruit)","Bahan Baku",NO,NO,NO,YES
"Marmalad (Marmalade)","Bahan Baku",NO,NO,NO,YES
"MARSHMALLOW (MARSHMALLOW)","Bahan Baku",NO,NO,NO,YES
MARSMALLOW,"Bahan Baku",NO,NO,NO,NO
"MARZIPAN (MARZIPAN)","Bahan Baku",NO,NO,NO,YES
"LAKTOSA (LACTOSE)","Bahan Baku",NO,YES,NO,YES
"LAKTOSA BUBUK (LACTOSE POWDER)","Bahan Baku",NO,YES,NO,YES
"LAKTULOSA (LACTULOSE)","Bahan Baku",NO,YES,NO,YES
"LAPACHO (TABEBULA IMPETIGINOSA ATAU HANDROANTHUS IMPETIGINOSUS)","Bahan Baku",NO,NO,NO,YES
"LARUTAN GULA (SUGAR SOLUTION)","Bahan Baku",NO,NO,NO,YES
"lavender (lavandula angustifolia)","Bahan Baku",NO,NO,NO,NO
"Lemak Ayam (Chicken Fat)","Bahan Baku",NO,NO,NO,YES
"Lemak Babi (Lard)","Bahan Baku",NO,NO,NO,YES
"LEMAK COKLAT (CHOCOLATE FAT)","Bahan Baku",NO,NO,NO,YES
"Lemak Hewani (Tallow)","Bahan Baku",NO,NO,NO,YES
"Lemak Inti Sawit Terhidrogenasi (Refined Hydrogenated Palm Kernel Fat)","Bahan Baku",NO,NO,NO,YES
"Lada Hitam (Black Pepper)","Bahan Baku",NO,NO,NO,YES
"Lada Hitam Bubuk (Black Pepper Powder)","Bahan Baku",NO,NO,NO,YES
"Keju (Cheese)","Bahan Baku",NO,NO,NO,YES
"Keju Biru (Blue Cheese)","Bahan Baku",NO,NO,NO,YES
"Krispi Beras (Rice Crispy)","Bahan Baku",NO,NO,NO,YES
"Krispi Kedelai (Soy Crispy)","Bahan Baku",NO,NO,NO,YES
"KROMIUM KLORIDA (CHROMIUM CHLORIDE)","Bahan Baku",NO,NO,NO,YES
"Kromium Pikolinat (Chromium Picolinate)","Bahan Baku",NO,NO,NO,YES
"KROMIUM POLINIKOTINAT (CHROMIUM POLYNICOTINATE)","Bahan Baku",NO,NO,NO,YES
"Kuaci (Sunflower Seed)","Bahan Baku",NO,NO,NO,YES
"Mentega (Butter)","Bahan Baku",NO,NO,NO,YES
"MENTEGA ASIN (SALTED BUTTER)","Bahan Baku",NO,NO,NO,YES
"Mentega Bubuk (Butter Powder)","Bahan Baku",NO,NO,NO,YES
"Mentega Kacang (Peanut Butter)","Bahan Baku",NO,NO,NO,YES
"Mentega Tawar (Unsalted Butter)","Bahan Baku",NO,NO,NO,YES
"Mentimun - Ketimun (Cucumber)","Bahan Baku",NO,NO,NO,YES
"Mentimun Hijau (Green Cucumber)","Bahan Baku",NO,NO,NO,YES
"MENTOL (MENTHOL)","Bahan Baku",NO,NO,NO,NO
"Merica Sichuan (Zanthoxylum peperitum - Szechuan pepper)","Bahan Baku",NO,NO,NO,YES
"MESES (CHOCOLATE SPRINKLES-CHOCOLATE VERMICELLI-STREUSEL)","Bahan Baku",NO,NO,NO,YES
MESHIMAKOBU,"Bahan Baku",NO,NO,NO,NO
Mesoyi,"Bahan Baku",NO,NO,NO,YES
"Metionin (Methionine)","Bahan Baku",NO,NO,NO,YES
"Mi (Noodle)","Bahan Baku",NO,NO,NO,YES
"Mi Telur (Egg Noodles)","Bahan Baku",NO,NO,NO,YES
"MICROCOS PANICULATA","Bahan Baku",NO,NO,NO,NO
"MIKOPROTEIN (MYCOPROTEIN) DARI FUSARIUM VENENATUM","Bahan Baku",NO,NO,NO,YES
"Millet (Millet)","Bahan Baku",NO,NO,NO,YES
"Millet Serpih (Millet Flakes)","Bahan Baku",NO,NO,NO,YES
"MINUMAN BERALKOHOL","Bahan Baku",NO,NO,NO,NO
"Minuman Sari Buah ....","Bahan Baku",NO,NO,NO,YES
"Minyak Almond (Almond Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Adas Manis (Anise Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Alpukat (Avocado Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK ANGGUR (GRAPE OIL)","Bahan Baku",NO,NO,NO,NO
"MINYAK ANIS (ANISE OIL)","Bahan Baku",NO,NO,NO,NO
"Minyak Atsiri Adas Manis (Anise Essential Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK ATSIRI BAWANG BOMBAY (ONION ESSENTIAL OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Bunga Matahari (Sunflower Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Cabai (Chili Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Cengkeh (Clove Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Chamomile (Chammomile Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Durian (Durian Essential Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK ATSIRI JAHE (GINGER OLEORESIN-GINGER ESSENTIAL OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Jeruk (Orange Essential Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK ATSIRI JERUK BALI (GRAPEFRUIT ESSENTIAL OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Jeruk Bergamot (Bergamot Orange Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Jeruk Lemon (Lemon Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Jeruk Nipis (Lime Essential Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK ATSIRI JERUK PURUT (KAFFIR LIME ESSENTIAL OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Jintan Hitam (Black Cumin Essential Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK ATSIRI JUNIPER BERRY (JUNIPER BERRY ESSENTIAL OIL)","Bahan Baku",NO,NO,NO,NO
"Minyak Atsiri Kayu Manis (Cinnamon Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Kemukus (Cubeb Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Kunyit (Turmeric Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Lada (Pepper Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Leci (Lychee Essential Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK ATSIRI LEMON (LEMON ESSENTIAL OIL)","Bahan Baku",NO,NO,NO,NO
"MINYAK ATSIRI LOBAK (RADISH ESSENTIAL OIL-TURNIP ESSENTIAL OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Mangga (Mango Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Mint (Mint Essential Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK ATSIRI MUSTARD (MUSTARDSEED ESSENTIAL OIL)","Bahan Baku",NO,NO,NO,YES
"MINYAK ATSIRI NANAS (PINEAPPLE ESSENTIAL OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Nangka (Jackfruit Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Pala (Nutmeg Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Pandan (Pandan Essential Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK ATSIRI PAPRIKA (PAPRIKA OLEORESIN)","Bahan Baku",NO,NO,NO,NO
"Minyak Atsiri Peppermint (Peppermint Essential Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK ATSIRI PERILLA (PERILLA ESSENTIAL OIL)","Bahan Baku",NO,NO,NO,NO
"Minyak Atsiri Pisang (Banana Essential Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK ATSIRI ROSEMARY (ROSEMARY OLEORESIN)","Bahan Baku",NO,NO,NO,NO
"Minyak Atsiri Sereh (Lemongrass Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Spearmint (Spearmint Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Stroberi (Strawberry Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Tarragon (Tarragon Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Atsiri Wortel (Carrot Essential Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Ayam (Chicken Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Babi (Pork Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Barley (Barley Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Bawang Merah (Shallot Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK BAWANG PUTIH (GARLIC OIL)","Bahan Baku",NO,NO,NO,YES
"MINYAK BERAS (RICE BRAN OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Biji Anggur (Grapeseed Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK BIJI APRIKOT (APRICOT KERNEL OIL)","Bahan Baku",NO,NO,NO,YES
"MINYAK BIJI BUNGA MATAHARI (REFINED BLEACHED DEODORIZED SUNFLOWER OIL)","Bahan Baku",NO,NO,NO,YES
"MINYAK BIJI KAPAS (REFINED BLEACHED DEODORIZED COTTONSEED OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Biji Rami (Flaxseed Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK BIJI SAWI (MUSTARDSEED OIL - REFINED BLEACHED DEODORIZED MUSTARDSEED OIL)","Bahan Baku",NO,NO,NO,YES
"MINYAK BUNGA MATAHARI (SUNFLOWER OIL)","Bahan Baku",NO,NO,NO,NO
"MINYAK CABAI (CAPSICUM OLEORESIN)","Bahan Baku",NO,NO,NO,YES
"MINYAK DAUN JERUK PURUT (KAFFIR LIME LEAF OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Durian (Durian Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK FRAMBOZEN (FRAMBOZEN OIL)","Bahan Baku",NO,NO,NO,NO
"MINYAK GORENG (FRYING OIL)","Bahan Baku",NO,NO,NO,YES
"MINYAK GORENG KEDELAI (SOYBEAN FRYING OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Goreng Kelapa Sawit (Palm Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK IKAN (FISH OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Inti Kelapa Sawit Terhidrogenasi (Refined Hydrogenated Palm Kernel Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK JAGUNG (REFINED BLEACHED DEODORIZED CORN OIL)","Bahan Baku",NO,NO,NO,YES
"MINYAK JERUK (CITRUS OIL)","Bahan Baku",NO,NO,NO,YES
"MINYAK KACANG (PEANUT OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Kacang Macadamia (Macadamia Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK KACANG TANAH (REFINED BLEACHED DEODORIZED PEANUT OIL - REFINED BLEACHED DEODORIZED GROUNDNUT OIL)","Bahan Baku",NO,NO,NO,YES
"MINYAK KACANG WALNUT (WALNUT OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Kanola (Canola Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Kari (Curry Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK KAYU MANIS (CINNAMON OIL)","Bahan Baku",NO,NO,NO,YES
"MINYAK KAYU PUTIH (EUCALYPTUS OIL)","Bahan Baku",NO,NO,NO,YES
"Lemak Reroti (Shortening)","Bahan Baku",NO,NO,NO,YES
"Lemak Sapi (Beef Fat)","Bahan Baku",NO,NO,NO,YES
"Lemak Susu (Fat Milk)","Bahan Baku",NO,NO,NO,YES
"Lemak Susu Anhidrat (Anhydrous Milk Fat)","Bahan Baku",NO,NO,NO,YES
"Lemak Susu Sapi (Cow's Milk Fat)","Bahan Baku",NO,NO,NO,YES
"Lemak Trigliserida Rantai Sedang (MCT) (Medium Chain Triglyceride Fat)","Bahan Baku",NO,NO,NO,YES
"Lembaga Gandum (Wheat Germ)","Bahan Baku",NO,NO,NO,YES
"Lemon Verbena (Lippia citriodora)","Bahan Baku",YES,NO,NO,YES
Lempuyang,"Bahan Baku",NO,NO,NO,YES
"Lempuyang Wangi ","Bahan Baku",NO,NO,NO,YES
"Lengkuas - Laos (Galangal)","Bahan Baku",NO,NO,NO,YES
"Lengkuas Bubuk (Galangal Powder)","Bahan Baku",NO,NO,NO,YES
"Lentil (Lens Culinaris)","Bahan Baku",NO,NO,NO,YES
"LEPTOSPERPUM CITRATEM","Bahan Baku",NO,NO,NO,NO
"Leuconostoc citreum","Bahan Baku",NO,NO,NO,YES
"Leuconostoc cremoris","Bahan Baku",NO,NO,NO,YES
"Leusin (Leusin)","Bahan Baku",NO,NO,NO,YES
"L-Glutamin (L-Glutamine)","Bahan Baku",YES,YES,NO,YES
"LICORICE - LIQUORICE (GLYCYRRHIZA GLABRA)","Bahan Baku",NO,NO,YES,YES
"Licorice Root-Akar Licorice (Glycyrrhiza Uralensis)","Bahan Baku",NO,NO,YES,YES
"Lidah Buaya (Aloe Vera)","Bahan Baku",NO,NO,NO,YES
"Lidah Buaya Bubuk (Aloe Vera Powder)","Bahan Baku",NO,NO,NO,YES
"Lidah Buaya Gel (Aloe Vera Gel)","Bahan Baku",NO,NO,NO,YES
"LIDAH SAPI (BEEF ATAU COW ATAU OX TONGUE)","Bahan Baku",NO,NO,NO,YES
"Likopen (Lycopene)","Bahan Baku",NO,NO,NO,YES
"LINGZHI (GANODERMA LUCIDUM)","Bahan Baku",NO,NO,NO,NO
LIQUEUR,"Bahan Baku",NO,NO,NO,YES
LIQUIORICE,"Bahan Baku",NO,NO,YES,NO
"Lisin (Lysine)","Bahan Baku",NO,NO,NO,YES
"Lisin Monohidrat (Lysine Monohydrate)","Bahan Baku",NO,NO,NO,YES
"L-KARNITIN (L-CARNITINE)","Bahan Baku",NO,NO,YES,YES
"LO HAN GUO (LO HAN GUO)","Bahan Baku",NO,NO,NO,NO
"Lobak (Radish)","Bahan Baku",NO,NO,NO,YES
"Lobak Bubuk (Radish Powder)","Bahan Baku",NO,NO,NO,YES
"Lobak Hijau (Turnip Greens)","Bahan Baku",NO,NO,NO,YES
"Lobak Hijau Kering (Dried Turnip Greens)","Bahan Baku",NO,NO,NO,YES
"Lobak Merah (Red Radish)","Bahan Baku",NO,NO,NO,YES
"LOBI - LOBI (BATOKO PLUM)","Bahan Baku",NO,NO,NO,YES
Lobster,"Bahan Baku",NO,NO,NO,YES
"LOKIO KERING (DRIED CHIVES)","Bahan Baku",NO,NO,NO,YES
"LOKIO-BAWANG BATAK (CHIVES)","Bahan Baku",NO,NO,NO,YES
"LONICERA JAPONICA","Bahan Baku",NO,NO,NO,NO
"LONTAR (LONTAR PALM ATAU BORASSUS FLABELLIFER)","Bahan Baku",NO,NO,NO,YES
"L-ORNITIN (L-ORNITHINE) (KATEGORI PANGAN 13)","Bahan Baku",NO,NO,NO,YES
L-Prolin,"Bahan Baku",NO,NO,NO,YES
L-Serin,"Bahan Baku",NO,NO,NO,YES
L-Theanine,"Bahan Baku",NO,NO,YES,YES
"Lucuma (Pouteria lucuma)","Bahan Baku",NO,NO,NO,YES
LUTEIN,"Bahan Baku",NO,NO,NO,NO
"Madu (Honey)","Bahan Baku",NO,NO,NO,YES
"Madu Agave (Agave Honey)","Bahan Baku",NO,NO,NO,YES
"Madu Akasia (Acacia Honey)","Bahan Baku",NO,NO,NO,YES
"Madu Bubuk (Honey Powder)","Bahan Baku",NO,NO,NO,YES
"MADU HUTAN (FOREST HONEY)","Bahan Baku",NO,NO,NO,YES
"Madu Kelengkeng (Longan Honey)","Bahan Baku",NO,NO,NO,YES
"MADU RANDU (KAPOK HONEY)","Bahan Baku",NO,NO,NO,YES
"Madu Sarang (Comb Honey) (Khusus Madu)","Bahan Baku",NO,NO,NO,YES
"MAGNESIUM ASETAT (MAGNESIUM ACETATE)","Bahan Baku",NO,NO,NO,YES
"Magnesium hidrogen fosfat (Magnesium hydrogen phosphate)","Bahan Baku",NO,NO,NO,YES
"Magnesium hidroksida (Magnesium hydroxide)","Bahan Baku",NO,NO,NO,YES
"MAGNESIUM KARBONAT (MAGNESIUM CARBONATE)","Bahan Baku",NO,NO,NO,YES
"Magnesium Kaseinat","Bahan Baku",NO,NO,NO,YES
"magnesium klorida (magnesium chloride)","Bahan Baku",NO,NO,NO,YES
"Magnesium laktat (Magnesium lactate)","Bahan Baku",NO,NO,NO,YES
"Magnesium L-Aspartat (Magnesium L-Aspartate)","Bahan Baku",NO,NO,NO,YES
"MAGNESIUM OKSIDA (MAGNESIUM OXIDE)","Bahan Baku",NO,NO,NO,YES
"Magnesium Sulfat","Bahan Baku",NO,NO,NO,YES
"MAIZENA (CORNSTARCH)","Bahan Baku",NO,NO,NO,NO
"Makaroni (Macaroni)","Bahan Baku",NO,NO,NO,YES
"MALT (BARLEY MALT)","Bahan Baku",NO,NO,NO,NO
"Malt (Malt)","Bahan Baku",NO,NO,NO,YES
"Malt Barley (Barley Malt)","Bahan Baku",NO,NO,NO,YES
"Malt Bubuk (Malt Powder)","Bahan Baku",NO,NO,NO,YES
"Malto Oligosakarida (Malto Oligosaccharide)","Bahan Baku",NO,NO,NO,YES
"Kubis Brussel (Brussels Sprouts)","Bahan Baku",NO,NO,NO,YES
"KUCAI (GARLIC CHIVES)","Bahan Baku",NO,NO,NO,YES
"KUCAI KERING (DRIED GARLIC CHIVES)","Bahan Baku",NO,NO,NO,YES
"KUE BROWNIES (BROWNIE CAKE)","Bahan Baku",NO,NO,NO,YES
"KUE BUSA (MERINGUE)","Bahan Baku",NO,NO,NO,YES
"Kue Ikan (Fish Cake)","Bahan Baku",NO,NO,NO,YES
"KUKIS (COOKIES)","Bahan Baku",NO,NO,NO,YES
"Kulit Ayam (Chicken Skin)","Bahan Baku",NO,NO,NO,YES
"Kulit Babi (Pork Rind)","Bahan Baku",NO,NO,NO,YES
"Kulit Bergamot (Bergamot Peels)","Bahan Baku",NO,NO,NO,YES
"KULIT BIJI PALA (NUTMEG MACE)","Bahan Baku",NO,NO,NO,YES
"Kulit Buah Manggis","Bahan Baku",NO,NO,NO,NO
"Kulit Domba (Sheepskin)","Bahan Baku",NO,NO,NO,YES
"Kulit Gandum (Wheat Bran)","Bahan Baku",NO,NO,NO,YES
"KULIT IKAN PATIN (PANGASIUS SKIN)","Bahan Baku",NO,NO,NO,YES
"Kulit Ikan Salmon (Salmon Skin)","Bahan Baku",NO,NO,NO,YES
"Kulit Ikan Tenggiri (Mackerel Skin)","Bahan Baku",NO,NO,NO,YES
"Kulit Jagung (Corn Bran)","Bahan Baku",NO,NO,NO,YES
"Kulit Jeruk (Orange Peel)","Bahan Baku",NO,NO,NO,YES
"KULIT JERUK ........","Bahan Baku",NO,NO,NO,NO
"Kulit Jeruk Bubuk (Orange Peel Powder)","Bahan Baku",NO,NO,NO,YES
"Kulit Jeruk Lemon (Orange Peels)","Bahan Baku",NO,NO,NO,YES
"KULIT JERUK MANDARIN (MANDARIN ORANGE PEELS)","Bahan Baku",NO,NO,NO,YES
"KULIT JERUK NIPIS (LIME PEELS)","Bahan Baku",NO,NO,NO,YES
"Kulit Kebab/Tortilla","Bahan Baku",NO,NO,NO,YES
"Kulit Lumpia (Spring Roll Skin)","Bahan Baku",NO,NO,NO,YES
"Kulit Oats Bubuk (Oats Bran Powder)","Bahan Baku",NO,NO,NO,YES
"Kulit Pangsit (Dumpling Skin)","Bahan Baku",NO,NO,NO,YES
"KULIT POHON PINUS EKSTRAK (PINE BARK EXTRACT)","Bahan Baku",NO,NO,NO,NO
"Kulit Sapi","Bahan Baku",NO,NO,NO,YES
"KULIT SIOMAY (DUMPLING WRAPPER)","Bahan Baku",NO,NO,NO,YES
"KULIT TAHU (GOHYONG, BEAN CURD SHEET, BEAN CURD ROBES, BEAN CURD SKIN, TOFU SKIN)","Bahan Baku",NO,NO,NO,YES
"KULIT TELUR (EGGSHELL)","Bahan Baku",NO,NO,NO,NO
"KULTUR BAKTERI (BACTERIAL CULTURE)","Bahan Baku",NO,NO,NO,NO
"KULTUR BAKTERI ASAM LAKTAT (LACTIC ACID BACTERIAL CULTURE)","Bahan Baku",NO,NO,NO,NO
"KULTUR STARTER (STARTER CULTURE)","Bahan Baku",NO,NO,NO,NO
"KUNING TELUR (EGG YOLK)","Bahan Baku",NO,YES,NO,YES
"KUNING TELUR ASIN (SALTED EGG YOLK)","Bahan Baku",NO,YES,NO,YES
"KUNING TELUR BUBUK (EGG YOLK POWDER)","Bahan Baku",NO,YES,NO,YES
"KUNYIT (TURMERIC)","Bahan Baku",NO,NO,NO,NO
"KUNYIT (TURMERIC-CURCUMA LONGA RHIZOME)","Bahan Baku",NO,NO,NO,YES
"KUNYIT ASAM (TURMERIC AND TAMARIND)","Bahan Baku",NO,NO,YES,YES
"Kunyit Bubuk (Turmeric Powder)","Bahan Baku",NO,NO,NO,YES
"KUPANG KERING (DRY GREENSHELL MUSSELS","Bahan Baku",NO,NO,NO,YES
"Kurma (Dates)","Bahan Baku",NO,NO,NO,YES
"Kurma Bubuk (Dates Powder)","Bahan Baku",NO,NO,NO,YES
"Kurma Merah (Red Dates)","Bahan Baku",NO,NO,NO,YES
"L - GLUTATION (L - GLUTATHIONE)","Bahan Baku",NO,NO,YES,YES
"Labu (Pumpkin)","Bahan Baku",NO,NO,NO,YES
"Labu Bubuk (Pumpkin Powder)","Bahan Baku",NO,NO,NO,YES
"LABU KUNING","Bahan Baku",NO,NO,NO,NO
"LABU SIAM (CHAYOTE)","Bahan Baku",NO,NO,NO,YES
"LACTOBACILLUS ACIDOPHILUS","Bahan Baku",NO,NO,NO,YES
"Lactobacillus bulgaricus","Bahan Baku",NO,NO,NO,YES
"Lactobacillus casei","Bahan Baku",NO,NO,NO,YES
"Lactobacillus Fermentum","Bahan Baku",NO,NO,NO,YES
"Lactobacillus helveticus ","Bahan Baku",NO,NO,NO,YES
"Lactobacillus kefiri ","Bahan Baku",NO,NO,NO,YES
"Lactobacillus lactis subsp. cremoris","Bahan Baku",NO,NO,NO,YES
"LACTOBACILLUS LACTIS SUBSP. LACTIS","Bahan Baku",NO,NO,NO,NO
"LACTOBACILLUS PARACASEI","Bahan Baku",YES,YES,NO,YES
"Lactobacillus Plantarum","Bahan Baku",NO,NO,NO,YES
"Lactobacillus Reuteri","Bahan Baku",NO,NO,NO,YES
"LACTOBACILLUS RHAMNOSUS LGG (L+)","Bahan Baku",NO,NO,NO,YES
"Lactobacillus rhamnosus NCC 4007","Bahan Baku",NO,NO,NO,YES
"Lactococcus lactis","Bahan Baku",NO,NO,NO,YES
"LADA (PEPPER)","Bahan Baku",NO,NO,NO,YES
"LADA HIJAU (GREEN PEPPERCORN)","Bahan Baku",NO,NO,NO,YES
"KRIMER NABATI (NON DAIRY CREAMER)","Bahan Baku",NO,NO,NO,NO
"KRISANTEMUM (CHRYSANTHEMUM)","Bahan Baku",NO,NO,YES,NO
"KRISANTEMUM BUBUK (CHRYSANTEMUM POWDER) ","Bahan Baku",NO,NO,NO,NO
"KRIMER (CREAMER)","Bahan Baku",NO,NO,NO,NO
"Krimer Kental Manis (Sweetened Condensed Creamer)","Bahan Baku",NO,NO,NO,YES
"KRIMER MINUMAN (NON DAIRY CREAMER)","Bahan Baku",NO,NO,NO,YES
"Krim Nabati Bubuk (Vegetable Cream Powder)","Bahan Baku",NO,NO,NO,YES
"Krim Pasteurisasi (Pasteurized Cream)","Bahan Baku",NO,NO,NO,YES
"KRIM RASA VANILA (VANILLA CREAM)","Bahan Baku",NO,NO,NO,YES
"KRIM SAYUR (VEGETABLE CREAM)","Bahan Baku",NO,NO,NO,NO
"Krim Stroberi (Strawberry Cream)","Bahan Baku",NO,NO,NO,YES
"KRIM SUSU (MILK CREAM)","Bahan Baku",NO,NO,NO,NO
"Krim Susu Bubuk (Milk Cream Powder)","Bahan Baku",NO,NO,NO,YES
"Krim Tiramisu (Tiramisu Cream)","Bahan Baku",NO,NO,NO,YES
"Kopi Robusta (Robusta Coffee)","Bahan Baku",NO,NO,NO,YES
"Kopra (Copra)","Bahan Baku",NO,NO,NO,YES
"KORIANDER BUBUK (CORIANDER POWDER)","Bahan Baku",NO,NO,NO,NO
"Koro Pedang (Jack Bean)","Bahan Baku",NO,NO,NO,YES
"Kranberi (Cranberry)","Bahan Baku",NO,NO,NO,YES
"Kranberi Kering (Dried Cranberry)","Bahan Baku",NO,NO,NO,YES
"Kratom (Mitragyna speciosa)","Bahan Baku",NO,NO,NO,NO
"KREATIN MONOHIDRAT (CREATINE MONOHYDRATE)","Bahan Baku",NO,NO,YES,YES
"KRECEK (KRECHEK)","Bahan Baku",NO,NO,NO,YES
"Krekers Beras (Rice Crackers)","Bahan Baku",NO,NO,NO,YES
"Krill Oil (Eupausia Superba)","Bahan Baku",NO,NO,NO,YES
"Krim (Cream)","Bahan Baku",NO,NO,NO,YES
"Krim Asam (Sour Cream)","Bahan Baku",NO,NO,NO,YES
"Krim Bubuk (Cream Powder)","Bahan Baku",NO,NO,NO,YES
"Krim Kacang Hazel (Hazelnut Cream)","Bahan Baku",NO,NO,NO,YES
"KRIM KAPUCINO (CAPPUCCINO CREAM)","Bahan Baku",NO,NO,NO,YES
"Krim Karamel (Caramel Cream)","Bahan Baku",NO,NO,NO,YES
"Krim Kelapa (Coconut Cream)","Bahan Baku",NO,NO,NO,YES
"Krim Kopi (Coffee Cream)","Bahan Baku",NO,NO,NO,YES
"Krim Nabati (Vegetable Cream) ","Bahan Baku",NO,NO,NO,YES
"Kopi (Coffee)","Bahan Baku",NO,NO,NO,YES
"KOPI ARABIKA (ARABICA COFFEE)","Bahan Baku",NO,NO,NO,YES
"Kopi Bubuk (Coffee Powder)","Bahan Baku",NO,NO,NO,YES
"Kopi Bubuk Instan (Instant Coffee Powder)","Bahan Baku",NO,NO,NO,YES
"Kopi Pasta (Coffee Paste)","Bahan Baku",NO,NO,NO,YES
"Kari Bubuk (Curry Powder)","Bahan Baku",NO,NO,NO,YES
"Kasein (Casein)","Bahan Baku",NO,NO,NO,YES
"Kayu Manis (Cinnamon)","Bahan Baku",NO,NO,NO,YES
