release,date,author,status,maturity,version,first,distribution,abstract
Dist-Zilla-6.020,2021-06-14T16:17:21,RJBS,cpan,released,6.020,,Dist-Zilla,"distribution builder; installer not included!"
Compress-LZString-1.4401,2021-06-14T15:50:35,POPP,latest,released,1.4401,,Compress-LZString,"LZ-based compression library"
LINE-Notify-Simple-1.0,2021-06-14T15:06:03,HOLLY,cpan,released,1.0,1,LINE-Notify-Simple,
App-EPAN-0.001002,2021-06-14T14:07:44,POLETTIX,cpan,released,0.001002,,App-EPAN,"Exclusive Perl Archive Nook"
Feed-Find-0.11,2021-06-14T10:07:26,DAVECROSS,latest,released,0.11,,Feed-Find,"Syndication feed auto-discovery"
TAP-DOM-0.93.1,2021-06-14T09:15:14,SCHWIGON,cpan,released,0.93.1,,TAP-DOM,"TAP as Document Object Model."
HTTP-Any-0.14,2021-06-14T08:48:16,KNI,backpan,released,0.14,,HTTP-Any,"HTML::Any - a common interface for HTTP clients (LWP, AnyEvent::HTTP, Curl)"
Webservice-OVH-0.46,2021-06-14T08:40:31,SFPAJEND,latest,released,0.46,,Webservice-OVH,"A perl representation of the ovh-api"
Firefox-Marionette-1.08_02,2021-06-14T05:26:02,DDICK,backpan,developer,1.08_02,,Firefox-Marionette,"Automate the Firefox browser with the Marionette protocol"
DBD-SQLite-1.67_06,2021-06-14T03:49:54,ISHIGAKI,cpan,developer,1.67_06,,DBD-SQLite,"Self Contained SQLite RDBMS in a DBI Driver"
Log-ger-For-Class-0.005,2021-06-14T01:58:29,PERLANCAR,latest,released,0.005,,Log-ger-For-Class,"Add logging to class"
String-Trim-Regex-20210604,2021-06-13T17:12:42,MBURGER,latest,released,20210604,1,String-Trim-Regex,"Trims the spaces off the leading / trailing string."
App-colsummary-0.057,2021-06-13T16:39:36,TULAMILI,cpan,released,0.057,,App-colsummary,
AWS-Lambda-0.0.28,2021-06-13T15:47:26,SHOGO,cpan,released,0.0.28,,AWS-Lambda,"It's Perl support for AWS Lambda Custom Runtime."
App-perlimports-0.000010,2021-06-13T15:35:26,OALDERS,cpan,released,0.000010,,App-perlimports,"Make implicit imports explicit"
App-freq-0.110,2021-06-13T14:53:32,TULAMILI,cpan,released,0.110,,App-freq,
Dist-Zilla-PluginBundle-RJBS-5.017,2021-06-13T12:43:26,RJBS,cpan,released,5.017,,Dist-Zilla-PluginBundle-RJBS,"BeLike::RJBS when you build your dists"
Dist-Zilla-6.019,2021-06-13T12:40:43,RJBS,cpan,released,6.019,,Dist-Zilla,"distribution builder; installer not included!"
Firefox-Marionette-1.08_01,2021-06-13T10:19:13,DDICK,backpan,developer,1.08_01,,Firefox-Marionette,"Automate the Firefox browser with the Marionette protocol"
Asm-X86-0.50,2021-06-13T09:43:36,BOGDRO,backpan,released,0.50,,Asm-X86,"List of instructions and registers of x86-compatible processors, validating and converting instructions and memory references."
App-digitdemog-0.050,2021-06-13T09:16:49,TULAMILI,cpan,released,0.050,1,App-digitdemog,
CORBA-IDLtree-2.05,2021-06-13T06:52:40,OMKELLOGG,latest,released,2.05,,CORBA-IDLtree,"OMG IDL to symbol tree translator"
Geo-H3-0.03,2021-06-13T06:29:24,MRDVT,cpan,released,0.03,1,Geo-H3,"H3 Geospatial Hexagon Indexing System"
Text-Table-Read-RelationOn-Tiny-v1.2.0,2021-06-13T06:07:36,AAHAZRED,cpan,released,v1.2.0,,Text-Table-Read-RelationOn-Tiny,"Read binary ""relation on (over) a set"" from a text table."
Text-SpeedyFx-0.013,2021-06-13T05:45:52,SYP,latest,released,0.013,,Text-SpeedyFx,"tokenize/hash large amount of strings efficiently"
App-cpm-0.997004,2021-06-13T04:17:15,SKAJI,cpan,released,0.997004,,App-cpm,"a fast CPAN module installer"
Net-FullAuto-1.0000588,2021-06-13T03:02:50,REEDFISH,backpan,released,1.0000588,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
Dist-Zilla-PluginBundle-RJBS-5.016,2021-06-13T01:40:19,RJBS,cpan,released,5.016,,Dist-Zilla-PluginBundle-RJBS,"BeLike::RJBS when you build your dists"
Acme-MetaSyntactic-boboiboy-0.001,2021-06-13T00:06:19,PERLANCAR,latest,released,0.001,1,Acme-MetaSyntactic-boboiboy,"The BoboiBoy theme"
Perl-Lexer-0.33,2021-06-12T23:49:32,ISHIGAKI,cpan,released,0.33,,Perl-Lexer,"Use Perl5 lexer as a library."
DBD-SQLite-1.67_05,2021-06-12T23:39:11,ISHIGAKI,cpan,developer,1.67_05,,DBD-SQLite,"Self Contained SQLite RDBMS in a DBI Driver"
Sub-Genius-0.314,2021-06-12T17:58:12,OODLER,cpan,released,0.314,,Sub-Genius,"Manage concurrent Perl semantics in the uniprocess execution model of perl."
App-EPAN-0.001001,2021-06-12T16:25:49,POLETTIX,cpan,released,0.001001,,App-EPAN,"Exclusive Perl Archive Nook"
App-EPAN-0.001,2021-06-12T16:04:03,POLETTIX,cpan,released,0.001,1,App-EPAN,"Exclusive Perl Archive Nook"
MIME-Lite-3.033,2021-06-12T15:53:07,RJBS,latest,released,3.033,,MIME-Lite,"Handy-dandy MIME mailing class"
Mojolicious-Plugin-Obrazi-0.12,2021-06-12T14:29:30,BEROV,backpan,released,0.12,,Mojolicious-Plugin-Obrazi,"Обраꙁи for your site – a gallery generator command"
App-expandtab-0.020,2021-06-12T14:09:01,TULAMILI,latest,released,0.020,,App-expandtab,
Compress-LZString-1.44,2021-06-12T13:25:35,POPP,cpan,released,1.44,1,Compress-LZString,"LZ-based compression library"
Games-TabRace-0.008,2021-06-12T13:17:39,PERLANCAR,backpan,released,0.008,,Games-TabRace,"A game played using shell tab completion"
Games-TabRace-0.007,2021-06-12T13:16:13,PERLANCAR,backpan,released,0.007,,Games-TabRace,"A game played using shell tab completion"
Games-TabRace-0.006,2021-06-12T13:16:01,PERLANCAR,backpan,released,0.006,,Games-TabRace,"A game played using shell tab completion"
Test-Reporter-Transport-Socket-1.02,2021-06-12T11:58:42,BINGOS,latest,released,1.02,,Test-Reporter-Transport-Socket,"Simple socket transport for Test::Reporter"
Text-SpeedyFx-0.013-TRIAL,2021-06-12T11:52:11,SYP,cpan,developer,0.013,,Text-SpeedyFx,"tokenize/hash large amount of strings efficiently"
Test-Reporter-Transport-Socket-1.00,2021-06-12T11:46:43,BINGOS,backpan,released,1.00,,Test-Reporter-Transport-Socket,"Simple socket transport for Test::Reporter"
Firefox-Marionette-1.07,2021-06-12T11:44:07,DDICK,backpan,released,1.07,,Firefox-Marionette,"Automate the Firefox browser with the Marionette protocol"
Sub-Genius-0.13001,2021-06-12T09:22:28,OODLER,cpan,released,0.13001,,Sub-Genius,"Manage concurrent Perl semantics in the uniprocess execution model of perl."
Sub-Genius-0.13.01,2021-06-12T08:59:24,OODLER,backpan,released,0.13.01,1,Sub-Genius,"Manage concurrent Perl semantics in the uniprocess execution model of perl."
Sub-Genius-0.13,2021-06-12T08:13:37,OODLER,cpan,released,0.13,,Sub-Genius,"Manage concurrent Perl semantics in the uniprocess execution model of perl."
Geo-H3-FFI-0.02,2021-06-12T02:16:04,MRDVT,cpan,released,0.02,1,Geo-H3-FFI,"Perl FFI binding to H3 library functions"
App-ThisDist-0.010,2021-06-12T00:05:47,PERLANCAR,backpan,released,0.010,,App-ThisDist,"Print Perl {distribution,module,author,...} associated with current directory"
RT-Extension-CommentOnCreate-1.01,2021-06-11T21:07:37,BPS,latest,released,1.01,,RT-Extension-CommentOnCreate,"Adds an optional Comment box to Ticket Creation"
RT-Extension-Assets-Import-CSV-2.3,2021-06-11T20:18:06,BPS,latest,released,2.3,,RT-Extension-Assets-Import-CSV,"RT-Extension-Assets-Import-CSV Extension"
MooX-TaggedAttributes-0.10,2021-06-11T17:53:58,DJERIUS,cpan,released,0.10,,MooX-TaggedAttributes,"Add a tag with an arbitrary value to a an attribute"
WWW-Correios-CEP-1.043,2021-06-11T16:51:52,RENTOCRON,cpan,released,1.043,,WWW-Correios-CEP,"Perl extension for extract address from CEP (zip code) number"
Term-TablePrint-0.136,2021-06-11T15:19:32,KUERBIS,backpan,released,0.136,,Term-TablePrint,"Print a table to the terminal and browse it interactively."
App-DBBrowser-2.265,2021-06-11T15:18:05,KUERBIS,backpan,released,2.265,,App-DBBrowser,"Browse SQLite/MySQL/PostgreSQL databases and their tables interactively."
App-expandtab-0.011,2021-06-11T14:14:27,TULAMILI,cpan,released,0.011,,App-expandtab,
App-csv2tsv-0.581,2021-06-11T14:14:16,TULAMILI,latest,released,0.581,,App-csv2tsv,
App-Greple-8.45,2021-06-11T14:11:51,UTASHIRO,cpan,released,8.45,,App-Greple,"extensible grep with lexical expression and region handling"
Mojolicious-Plugin-Obrazi-0.11,2021-06-11T11:37:37,BEROV,backpan,released,0.11,1,Mojolicious-Plugin-Obrazi,"a gallery generator command"
Text-Amuse-Compile-1.64,2021-06-11T11:07:09,MELMOTHX,latest,released,1.64,,Text-Amuse-Compile,"Compiler for Text::Amuse"
App-Acmeman-3.08,2021-06-11T09:43:58,SGRAY,latest,released,3.08,,App-Acmeman,"manages ACME certificates"
Feed-Find-0.10,2021-06-11T09:12:06,DAVECROSS,cpan,released,0.10,,Feed-Find,"Syndication feed auto-discovery"
POE-Component-Server-NSCA-0.12,2021-06-11T08:25:03,BINGOS,latest,released,0.12,,POE-Component-Server-NSCA,"a POE Component that implements NSCA daemon functionality"
SPVM-0.9006,2021-06-11T04:27:55,KIMOTO,cpan,released,0.9006,,SPVM,"Static Perl Virtual Machine. Fast Calculation, Fast Array Operation, and Easy C/C++ Binding."
TableData-Quote-JamesFT-0.002,2021-06-11T03:21:26,PERLANCAR,latest,released,0.002,1,TableData-Quote-JamesFT,"Quotes from JamesFT github repository"
Sah-Schemas-TableData-0.001,2021-06-11T03:21:15,PERLANCAR,latest,released,0.001,1,Sah-Schemas-TableData,"Sah schemas related to TableData"
ColorTheme-Search-Light-0.001,2021-06-11T03:21:04,PERLANCAR,latest,released,0.001,1,ColorTheme-Search-Light,"Light theme for text viewer/search application"
AppBase-Grep-0.008,2021-06-11T03:20:54,PERLANCAR,backpan,released,0.008,,AppBase-Grep,"A base for grep-like CLI utilities"
Acme-CPANModules-RandomData-0.002,2021-06-11T03:20:42,PERLANCAR,latest,released,0.002,,Acme-CPANModules-RandomData,"Generating random data"
App-tabledata-0.001,2021-06-11T03:19:16,PERLANCAR,latest,released,0.001,1,App-tabledata,"Show content of TableData modules (plus a few other things)"
App-arraydata-0.003,2021-06-11T03:06:17,PERLANCAR,latest,released,0.003,,App-arraydata,"Show content of ArrayData modules (plus a few other things)"
App-arraydata-0.002,2021-06-11T02:25:34,PERLANCAR,backpan,released,0.002,,App-arraydata,"Show content of ArrayData modules (plus a few other things)"
Games-TabRace-0.005,2021-06-11T00:05:10,PERLANCAR,backpan,released,0.005,,Games-TabRace,"A game played using shell tab completion"
WebService-Mattermost-0.25,2021-06-10T23:02:39,MIKEJONES,cpan,released,0.25,,WebService-Mattermost,"Perl client library for Mattermost's REST API and websocket gateway"
Bitcoin-Crypto-0.997,2021-06-10T22:27:28,BRTASTIC,backpan,released,0.997,,Bitcoin-Crypto,"Bitcoin cryptography in Perl"
Mac-Pasteboard-0.099_01,2021-06-10T21:26:40,WYANT,backpan,developer,0.099_01,,Mac-Pasteboard,"Manipulate Mac OS X pasteboards"
Mojolicious-Plugin-Authentication-1.37,2021-06-10T21:11:02,JJATRIA,latest,released,1.37,,Mojolicious-Plugin-Authentication,"A plugin to make authentication a bit easier"
Webservice-OVH-0.45,2021-06-10T20:16:34,JEGADE,cpan,released,0.45,,Webservice-OVH,"A perl representation of the ovh-api"
Crypt-Passphrase-Argon2-0.003,2021-06-10T19:38:25,LEONT,latest,released,0.003,,Crypt-Passphrase-Argon2,"An Argon2 encoder for Crypt::Passphrase"
Types-Numbers-v1.0.0,2021-06-10T19:14:09,GSG,latest,released,v1.0.0,,Types-Numbers,"Type constraints for numbers"
Bitcoin-Crypto-0.997_01,2021-06-10T18:49:57,BRTASTIC,backpan,developer,0.997_01,,Bitcoin-Crypto,"Bitcoin cryptography in Perl"
App-perlimports-0.000009,2021-06-10T18:45:29,OALDERS,cpan,released,0.000009,,App-perlimports,"Make implicit imports explicit"
App-expandtab-0.010,2021-06-10T18:02:19,TULAMILI,cpan,released,0.010,1,App-expandtab,
App-colsummary-0.056,2021-06-10T17:49:24,TULAMILI,cpan,released,0.056,,App-colsummary,
Minion-10.22,2021-06-10T16:03:46,SRI,latest,released,10.22,,Minion,"Job queue"
Webservice-OVH-0.43,2021-06-10T15:30:30,SFPAJEND,cpan,released,0.43,,Webservice-OVH,"A perl representation of the ovh-api"
Webservice-OVH-0.44,2021-06-10T15:27:08,JEGADE,backpan,released,0.44,,Webservice-OVH,"A perl representation of the ovh-api"
App-colsummary-0.055,2021-06-10T15:14:13,TULAMILI,cpan,released,0.055,,App-colsummary,
Term-TablePrint-0.135,2021-06-10T13:20:59,KUERBIS,backpan,released,0.135,,Term-TablePrint,"Print a table to the terminal and browse it interactively."
Interchange-Search-Solr-0.21,2021-06-10T11:46:55,HORNBURG,latest,released,0.21,,Interchange-Search-Solr,"Solr query encapsulation"
Robots-Validate-v0.2.3,2021-06-10T10:30:56,RRWO,backpan,released,v0.2.3,,Robots-Validate,"Validate that IP addresses are associated with known robots"
HTTP-Any-0.13,2021-06-10T10:22:57,KNI,backpan,released,0.13,,HTTP-Any,"HTML::Any - a common interface for HTTP clients (LWP, AnyEvent::HTTP, Curl)"
Text-Amuse-Compile-1.63,2021-06-10T09:29:45,MELMOTHX,cpan,released,1.63,,Text-Amuse-Compile,"Compiler for Text::Amuse"
Feed-Find-0.09,2021-06-10T06:13:56,DAVECROSS,cpan,released,0.09,,Feed-Find,"Syndication feed auto-discovery"
App-csv2tsv-0.58,2021-06-10T03:59:55,TULAMILI,cpan,released,0.58,,App-csv2tsv,
App-Dex-0.002000,2021-06-10T03:11:42,SYMKAT,latest,released,0.002000,1,App-Dex,"Directory Execute"
List-Util-Find-0.003,2021-06-10T02:17:06,PERLANCAR,latest,released,0.003,,List-Util-Find,"List utilities related to finding items"
List-Util-Find-0.002,2021-06-10T02:16:55,PERLANCAR,backpan,released,0.002,,List-Util-Find,"List utilities related to finding items"
List-Util-Find-0.001,2021-06-10T02:16:44,PERLANCAR,backpan,released,0.001,1,List-Util-Find,"List utilities related to finding items"
perleasyfail-0.000002,2021-06-10T01:59:58,PERLANCAR,latest,released,0.000002,,perleasyfail,"A collection of cases where core Perl fails its ""easy things should be easy"" mantra (plus their remedies)"
perleasyfail-0.000001,2021-06-10T01:59:47,PERLANCAR,backpan,released,0.000001,1,perleasyfail,"A collection of cases where core Perl fails its ""easy things should be easy"" mantra (plus their remedies)"
Bencher-Scenario-Perl-Startup-0.051,2021-06-10T00:38:38,PERLANCAR,backpan,released,0.051,1,Bencher-Scenario-Perl-Startup,"Benchmark startup time of perls"
Bencher-Scenarios-LogGer-0.017,2021-06-10T00:06:15,PERLANCAR,backpan,released,0.017,,Bencher-Scenarios-LogGer,"Scenarios for benchmarking Log::ger"
Beekeeper-0.05,2021-06-09T22:54:53,JMICO,backpan,released,0.05,,Beekeeper,"Framework for building applications with a microservices architecture"
IPC-Shareable-1.00,2021-06-09T21:35:24,STEVEB,cpan,released,1.00,,IPC-Shareable,"Use shared memory backed variables across processes"
Weasel-0.29,2021-06-09T21:33:57,EHUELS,latest,released,0.29,,Weasel,"PHP's Mink inspired multi-protocol web-testing library for Perl"
Weasel-0.28,2021-06-09T20:53:51,EHUELS,cpan,released,0.28,,Weasel,"PHP's Mink inspired multi-protocol web-testing library for Perl"
Feed-Find-0.08,2021-06-09T19:29:51,DAVECROSS,cpan,released,0.08,,Feed-Find,"Syndication feed auto-discovery"
UTF8-R2-0.19,2021-06-09T15:57:55,INA,cpan,released,0.19,,UTF8-R2,"makes UTF-8 scripting easy for enterprise use or LTS"
Plack-Middleware-TrafficAdvice-v0.2.0,2021-06-09T15:48:47,RRWO,backpan,released,v0.2.0,,Plack-Middleware-TrafficAdvice,"handle requests for /.well-known/traffic-advice"
App-Bin4TSV-6-0.090,2021-06-09T14:20:57,TULAMILI,latest,released,0.090,1,App-Bin4TSV-6,"pattern searcher given which column to seek together with regular expression"
Cfwp-fio-0.04,2021-06-09T09:42:41,CCCACHE,latest,released,0.04,,Cfwp-fio,
dta-tokwrap-0.98,2021-06-09T09:39:10,MOOCOW,latest,released,0.89,,dta-tokwrap,"Utility suite for DTA-style XML corpus tokenization"
Acme-Version-Negative--2.00,2021-06-09T07:54:14,CONTRA,cpan,released,,1,Acme-Version-Negative,"Module for testing CPAN Pause indexing"
Cfwp-fio-0.03,2021-06-09T05:33:55,CCCACHE,cpan,released,0.03,,Cfwp-fio,
Acme-CPANModules-RandomPerson-0.001,2021-06-09T04:53:12,PERLANCAR,latest,released,0.001,1,Acme-CPANModules-RandomPerson,"Generating random person (name, title, age, etc)"
Acme-CPANModules-RandomPassword-0.001,2021-06-09T04:53:01,PERLANCAR,latest,released,0.001,1,Acme-CPANModules-RandomPassword,"Generating random passwords"
Acme-CPANModules-RandomData-0.001,2021-06-09T04:52:50,PERLANCAR,backpan,released,0.001,1,Acme-CPANModules-RandomData,"Generating random person (name, title, age, etc)"
CGI-Tiny-1.002,2021-06-09T04:34:49,DBOOK,latest,released,1.002,,CGI-Tiny,"Common Gateway Interface, with no frills"
Net-FullAuto-1.0000587,2021-06-09T03:40:52,REEDFISH,backpan,released,1.0000587,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
JSON-Schema-Draft201909-0.128,2021-06-09T03:29:55,ETHER,backpan,released,0.128,,JSON-Schema-Draft201909,"(DEPRECATED) Validate data against a schema"
App-zoo-0.02,2021-06-09T03:20:49,CCCACHE,latest,released,0.02,,App-zoo,"an App Zoon"
Cfwp-zoo-0.01,2021-06-09T03:01:39,CCCACHE,cpan,released,0.01,,Cfwp-zoo,"print bar, usually"
Cfwp-fio-0.02,2021-06-09T02:39:55,CCCACHE,cpan,released,0.02,,Cfwp-fio,
JSON-Schema-Modern-0.512,2021-06-09T02:31:25,ETHER,cpan,released,0.512,1,JSON-Schema-Modern,"Validate data against a schema"
Cfwp-zoo-v0.0.1,2021-06-09T02:31:14,CCCACHE,cpan,released,v0.0.1,1,Cfwp-zoo,"print bar, usually"
Cfwp-fio-v0.0.4,2021-06-09T02:24:40,CCCACHE,cpan,released,v0.0.4,1,Cfwp-fio,
HTTP-Tiny-NewestFirefox-0.002,2021-06-09T02:21:47,PERLANCAR,latest,released,0.002,,HTTP-Tiny-NewestFirefox,"HTTP::Tiny + set User-Agent to newest Firefox"
cfwp-fio-v0.0.3,2021-06-09T02:12:42,CCCACHE,cpan,released,v0.0.3,,cfwp-fio,
App-zoo-0.01,2021-06-09T00:53:57,CCCACHE,cpan,released,0.01,1,App-zoo,"print bar, usually"
LinkEmbedder-1.19,2021-06-09T00:33:26,JHTHORSEN,cpan,released,1.19,,LinkEmbedder,"Embed / expand oEmbed resources and other URL / links"
XAO-Web-1.87,2021-06-08T22:38:04,AMALTSEV,latest,released,1.87,,XAO-Web,"XAO Web Framework"
WWW-LEO-0.02,2021-06-08T22:18:36,ASB,backpan,released,0.02,,WWW-LEO,"Perl interface to the English-German online dictionary at http://dict.leo.org"
Pg-Explain-1.10,2021-06-08T22:00:10,DEPESZ,cpan,released,1.10,,Pg-Explain,"Object approach at reading explain analyze output"
Catalyst-Plugin-PrometheusTiny-0.005,2021-06-08T20:41:38,SYSPETE,cpan,released,0.005,,Catalyst-Plugin-PrometheusTiny,"Prometheus metrics for Catalyst"
App-PerlShell-1.08,2021-06-08T20:29:31,VINSWORLD,latest,released,1.08,,App-PerlShell,"Perl Shell"
Net-Telnet-Cisco-1.12,2021-06-08T20:21:37,VINSWORLD,latest,released,1.12,,Net-Telnet-Cisco,"interact with a Cisco router"
LUGS-Events-Parser-0.12,2021-06-08T18:44:04,SCHUBIGER,latest,released,0.12,,LUGS-Events-Parser,"Event parser for the Linux User Group Switzerland"
App-Stow-Check-0.01,2021-06-08T16:31:18,SKIM,cpan,released,0.01,1,App-Stow-Check,"Distribution for stow-check script."
Plack-Middleware-TrafficAdvice-v0.1.0,2021-06-08T16:15:52,RRWO,backpan,released,v0.1.0,1,Plack-Middleware-TrafficAdvice,"handle requests for /.well-known/traffic-advice"
marc-moose-1.0.45,2021-06-08T16:09:57,FREDERICD,latest,released,1.0.45,,marc-moose,"Moose based MARC records set of tools"
Net-Dict-2.22,2021-06-08T15:35:19,NEILB,latest,released,2.22,,Net-Dict,"client API for accessing dictionary servers (RFC 2229)"
POE-Component-IRC-6.92,2021-06-08T13:32:11,BINGOS,cpan,released,6.92,,POE-Component-IRC,"A fully event-driven IRC client module"
Amp-Client-0.03,2021-06-08T12:40:01,RES,backpan,released,0.03,1,Amp-Client,"Blah blah blah"
Geo-Address-Formatter-1.94,2021-06-08T12:13:14,EDF,cpan,released,1.94,,Geo-Address-Formatter,"format structured address data according to various global/country rules"
App-csel-0.110,2021-06-08T11:03:34,TULAMILI,cpan,released,0.110,,App-csel,
App-crosstable-0.110,2021-06-08T10:46:36,TULAMILI,latest,released,0.110,,App-crosstable,"Produce the crosstable from the 2 column data. Can also sum up a additional column by -3 switch option."
App-perlimports-0.000008,2021-06-08T10:45:09,OALDERS,cpan,released,0.000008,,App-perlimports,"Make implicit imports explicit"
App-colsummary-0.050,2021-06-08T10:14:34,TULAMILI,cpan,released,0.050,1,App-colsummary,
Role-TinyCommons-Iterator-0.003,2021-06-08T10:10:12,PERLANCAR,latest,released,0.003,,Role-TinyCommons-Iterator,"Iterator roles"
Finance-SE-IDX-0.008,2021-06-08T10:06:02,PERLANCAR,latest,released,0.008,,Finance-SE-IDX,"Get information from Indonesian Stock Exchange"
Catmandu-BibTeX-0.21,2021-06-08T09:17:17,NICS,latest,released,0.21,,Catmandu-BibTeX,"Catmandu modules for working with BibTeX data"
App-venn-0.110,2021-06-08T08:54:17,TULAMILI,cpan,released,0.110,,App-venn,
cfwp-fio-v0.0.2,2021-06-08T08:46:28,CCCACHE,cpan,released,v0.0.1,1,cfwp-fio,
cfwp-fio-v0.0.1,2021-06-08T07:38:06,CCCACHE,backpan,released,v0.0.1,1,cfwp-fio,
App-saikoro-0.300,2021-06-08T06:54:54,TULAMILI,latest,released,0.300,,App-saikoro,
Net-FullAuto-1.0000586,2021-06-08T04:23:47,REEDFISH,backpan,released,1.0000586,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
CGI-Tiny-1.001,2021-06-08T03:17:50,DBOOK,cpan,released,1.001,,CGI-Tiny,"Common Gateway Interface, with no frills"
JSON-Schema-Draft201909-0.028,2021-06-08T02:50:30,ETHER,backpan,released,0.028,,JSON-Schema-Draft201909,"Validate data against a schema"
Tables-0.1.2,2021-06-08T00:06:04,PERLANCAR,backpan,released,0.1.2,,Tables,"Specification for Tables::*, modules that contains table data"
Tree-Multi-20210607,2021-06-07T23:48:06,PRBRENAN,cpan,released,20210607,,Tree-Multi,"Multi-way tree in Pure Perl with an even or odd number of keys per node."
Data-Table-Text-20210606,2021-06-07T23:47:55,PRBRENAN,cpan,released,20210606,,Data-Table-Text,"Write data in tabular text format"
DBIx-ParseError-MySQL-v1.0.2,2021-06-07T22:16:47,GSG,latest,released,v1.0.2,,DBIx-ParseError-MySQL,"Error parser for MySQL"
Nice-Try-v1.1.1,2021-06-07T21:00:48,JDEGUEST,cpan,released,v1.1.1,,Nice-Try,"A real Try Catch Block Implementation Using Perl Filter"
CGI-Session-Serialize-yaml-4.26_002,2021-06-07T18:39:18,TINITA,cpan,developer,4.26_002,,CGI-Session-Serialize-yaml,"Persistent session data in CGI applications"
Yancy-1.073,2021-06-07T16:41:34,PREACTION,cpan,released,1.073,,Yancy,"The Best Web Framework Deserves the Best CMS"
Text-Wrap-Smart-0.9,2021-06-07T15:44:32,SCHUBIGER,latest,released,0.9,,Text-Wrap-Smart,"Wrap text into chunks of similar length"
Minion-Backend-mysql-0.29,2021-06-07T15:39:11,PREACTION,latest,released,0.29,,Minion-Backend-mysql,"MySQL backend"
File-Serialize-1.5.0,2021-06-07T15:35:48,YANICK,cpan,released,1.5.0,,File-Serialize,"DWIM file serialization/deserialization"
LUGS-Events-Parser-0.11_01,2021-06-07T15:20:25,SCHUBIGER,backpan,developer,0.11_01,,LUGS-Events-Parser,"Event parser for the Linux User Group Switzerland"
Test2-Harness-1.000057,2021-06-07T15:07:31,EXODIST,cpan,released,1.000057,,Test2-Harness,"A new and improved test harness with better Test2 integration."
Geo-Address-Formatter-1.93,2021-06-07T14:36:57,EDF,cpan,released,1.93,,Geo-Address-Formatter,"format structured address data according to various global/country rules"
App-arraydata-0.001,2021-06-07T14:18:54,PERLANCAR,backpan,released,0.001,1,App-arraydata,"Show content of ArrayData modules (plus a few other things)"
ArrayDataRoles-Standard-0.006,2021-06-07T13:21:17,PERLANCAR,latest,released,0.006,,ArrayDataRoles-Standard,"Standard set of roles for ArrayData"
Mojolicious-Plugin-Qooxdoo-1.0.12,2021-06-07T13:18:24,OETIKER,cpan,released,v1.0.12,,Mojolicious-Plugin-Qooxdoo,"Qooxdoo JSON-RPC support for the Mojolicious Perl framework"
Text-Table-Read-RelationOn-Tiny-v1.1.1,2021-06-07T11:52:23,AAHAZRED,cpan,released,v1.1.1,,Text-Table-Read-RelationOn-Tiny,"Read binary ""relation on (over) a set"" from a text table."
Crypt-OpenSSL-Verify-0.29,2021-06-07T11:44:30,TIMLEGGE,latest,released,0.29,,Crypt-OpenSSL-Verify,"OpenSSL Verify certificate verification in XS."
Graph-Nauty-0.3.6,2021-06-07T10:17:07,MERKYS,latest,released,0.3.6,,Graph-Nauty,"Perl bindings for nauty"
Pg-Explain-1.09,2021-06-07T09:51:12,DEPESZ,cpan,released,1.09,,Pg-Explain,"Object approach at reading explain analyze output"
PICA-Data-1.24,2021-06-07T08:49:14,VOJ,cpan,released,1.24,,PICA-Data,"Implementation of picadata command line application."
Device-Inverter-KOSTAL-PIKO-0.12,2021-06-07T06:06:00,FANY,latest,released,0.12,,Device-Inverter-KOSTAL-PIKO,"represents a KOSTAL PIKO DC/AC converter"
Prometheus-Tiny-Shared-0.023,2021-06-07T03:58:20,ROBN,cpan,released,0.023,,Prometheus-Tiny-Shared,"A tiny Prometheus client with a shared database behind it"
Net-FullAuto-1.0000585,2021-06-07T00:50:47,REEDFISH,backpan,released,1.0000585,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
Text-Fragment-0.110,2021-06-07T00:06:16,PERLANCAR,latest,released,0.110,,Text-Fragment,"Manipulate fragments in text"
Device-Inverter-KOSTAL-PIKO-0.11,2021-06-06T23:11:33,FANY,backpan,released,0.11,,Device-Inverter-KOSTAL-PIKO,"represents a KOSTAL PIKO DC/AC converter"
Beekeeper-0.04,2021-06-06T20:26:06,JMICO,backpan,released,0.04,,Beekeeper,"Framework for building applications with a microservices architecture"
Device-Inverter-KOSTAL-PIKO-0.1,2021-06-06T19:55:18,FANY,backpan,released,0.1,,Device-Inverter-KOSTAL-PIKO,"represents a KOSTAL PIKO DC/AC converter"
Text-Wrap-OO-0.002,2021-06-06T18:44:22,ASDAGO,latest,released,0.002,,Text-Wrap-OO,"an object oriented interface to Text::Wrap"
JSON-Schema-Tiny-0.006,2021-06-06T18:21:21,ETHER,cpan,released,0.006,,JSON-Schema-Tiny,"Validate data against a schema, minimally"
lib-noop-0.006,2021-06-06T17:37:38,PERLANCAR,latest,released,0.006,,lib-noop,"no-op loading of some modules"
lib-noop-0.005,2021-06-06T17:37:27,PERLANCAR,backpan,released,0.005,,lib-noop,"no-op loading of some modules"
lib-noop-0.004,2021-06-06T17:37:22,PERLANCAR,backpan,released,0.004,,lib-noop,"no-op loading of some modules"
