release,date,author,status,maturity,version,first,distribution,abstract
Mojolicious-9.20,2021-08-09T17:26:54,SRI,cpan,released,9.20,,Mojolicious,"Real-time web framework"
TeX-Encode-2.010,2021-08-09T17:02:29,ATHREEF,latest,released,2.010,,TeX-Encode,"Encode/decode Perl utf-8 strings into TeX"
Search-Elasticsearch-Cxn-NetCurl-7.714,2021-08-09T16:05:46,EZIMUEL,latest,released,7.714,,Search-Elasticsearch-Cxn-NetCurl,"A Cxn implementation which uses libcurl via Net::Curl"
Search-Elasticsearch-Client-7_0-Async-7.714,2021-08-09T16:04:19,EZIMUEL,latest,released,7.714,,Search-Elasticsearch-Client-7_0-Async,"Thin async client with full support for Elasticsearch 7.x APIs"
Search-Elasticsearch-Client-7_0-7.714,2021-08-09T16:04:08,EZIMUEL,latest,released,7.714,,Search-Elasticsearch-Client-7_0,"Thin client with full support for Elasticsearch 7.x APIs"
Search-Elasticsearch-Client-6_0-Async-7.714,2021-08-09T16:03:57,EZIMUEL,latest,released,7.714,,Search-Elasticsearch-Client-6_0-Async,"Thin async client with full support for Elasticsearch 6.x APIs"
Search-Elasticsearch-Client-6_0-7.714,2021-08-09T16:03:45,EZIMUEL,latest,released,7.714,,Search-Elasticsearch-Client-6_0,"Thin client with full support for Elasticsearch 6.x APIs"
Search-Elasticsearch-Async-7.714,2021-08-09T16:03:34,EZIMUEL,latest,released,7.714,,Search-Elasticsearch-Async,"Async API for Elasticsearch using Promises"
Search-Elasticsearch-7.714,2021-08-09T16:02:07,EZIMUEL,latest,released,7.714,,Search-Elasticsearch,"The official client for Elasticsearch"
Crypt-SPAKE2Plus-0.02,2021-08-09T15:23:56,ABBYPAN,latest,released,0.02,,Crypt-SPAKE2Plus,"SPAKE2+ protocol"
Encode-3.12,2021-08-09T14:30:33,DANKOGAI,latest,released,3.12,,Encode,"character encodings in Perl"
Date-ManipX-Almanac-0.002,2021-08-09T12:58:58,WYANT,latest,released,0.002,,Date-ManipX-Almanac,"Add almanac date/time functionality (sunrise, etc.) to Date::Manip"
Astro-UTDF-0.012,2021-08-09T12:49:49,WYANT,latest,released,0.012,,Astro-UTDF,"Represent Universal Tracking Data Format (UTDF) data"
OPCUA-Open62541-0.028,2021-08-09T12:01:18,BLUHM,cpan,released,0.028,,OPCUA-Open62541,"Perl XS wrapper for open62541 OPC UA library"
DNS-Unbound-0.25_08,2021-08-09T11:54:44,FELIPE,cpan,developer,0.25_08,,DNS-Unbound,"libunbound in Perl"
Time-Zone-Olson-0.38,2021-08-09T11:01:28,DDICK,backpan,released,0.38,,Time-Zone-Olson,"Provides an Olson timezone database interface"
Carp-Always-DieOnly-0.020,2021-08-09T08:12:06,PERLANCAR,latest,released,0.020,,Carp-Always-DieOnly,"Like Carp::Always, but only print stacktrace on die()"
App-tpnotify-1.04,2021-08-09T07:26:24,SGRAY,latest,released,1.04,,App-tpnotify,"Notifies translationproject.org about new POT file"
Graphics-Fig-v1.0.7,2021-08-09T06:24:47,SCOOTER,latest,released,v1.0.7,,Graphics-Fig,"xfig library"
Dist-Zilla-PluginBundle-Author-PERLANCAR-0.605,2021-08-09T03:55:21,PERLANCAR,backpan,released,0.605,,Dist-Zilla-PluginBundle-Author-PERLANCAR,"Dist::Zilla like PERLANCAR when you build your dists"
Duadua-0.20,2021-08-09T03:32:35,BAYASHI,cpan,released,0.20,,Duadua,"Detect User-Agent, do up again!"
Array-Iterator-0.130,2021-08-09T03:31:08,PERLANCAR,latest,released,0.130,,Array-Iterator,"A simple class for iterating over Perl arrays"
Getopt-EX-Hashed-0.9908,2021-08-09T02:51:43,UTASHIRO,cpan,released,0.9908,,Getopt-EX-Hashed,"Hash store object automation"
Text-ANSITable-0.604,2021-08-09T01:09:13,PERLANCAR,cpan,released,0.604,,Text-ANSITable,"Create nice formatted tables using extended ASCII and ANSI colors"
Text-Table-More-0.016,2021-08-09T00:52:27,PERLANCAR,cpan,released,0.016,,Text-Table-More,"Generate text table with simple interface and many options"
Text-Table-HTML-0.004,2021-08-09T00:05:25,PERLANCAR,latest,released,0.004,,Text-Table-HTML,"Generate HTML table"
Object-Pad-ClassAttr-Struct-0.01,2021-08-08T23:20:58,PEVANS,latest,released,0.01,1,Object-Pad-ClassAttr-Struct,"declare an Object::Pad class to be struct-like"
Object-Pad-SlotAttr-Trigger-0.04,2021-08-08T23:11:50,PEVANS,latest,released,0.04,,Object-Pad-SlotAttr-Trigger,"invoke an instance method after a :writer accessor"
Object-Pad-SlotAttr-LazyInit-0.02,2021-08-08T23:11:39,PEVANS,cpan,released,0.02,,Object-Pad-SlotAttr-LazyInit,"lazily initialise Object::Pad slots at first read"
Object-Pad-SlotAttr-Final-0.03,2021-08-08T23:11:28,PEVANS,latest,released,0.03,,Object-Pad-SlotAttr-Final,"declare Object::Pad slots readonly after construction"
Object-Pad-0.50,2021-08-08T22:57:04,PEVANS,cpan,released,0.50,,Object-Pad,"a simple syntax for lexical slot-based objects"
PDL-2.056,2021-08-08T21:16:47,ETJ,cpan,released,2.056,,PDL,"Perl Data Language"
URI-Fast-0.50_01,2021-08-08T21:00:09,JEFFOBER,cpan,developer,0.50_01,,URI-Fast,"A fast(er) URI parser"
Text-Tabs+Wrap-2021.0808-TRIAL,2021-08-08T19:55:21,ARISTOTLE,backpan,developer,2021.0808,,Text-Tabs+Wrap,"Expand tabs and do simple line wrapping"
Mojo-DOM-Role-Restrict-0.03,2021-08-08T19:41:10,LNATION,cpan,released,0.03,,Mojo-DOM-Role-Restrict,"Restrict tags and attributes"
Crypt-SPAKE2Plus-0.01,2021-08-08T18:56:42,ABBYPAN,backpan,released,0.01,1,Crypt-SPAKE2Plus,"SPAKE2+ protocol"
Text-ANSI-Util-0.233,2021-08-08T16:51:26,PERLANCAR,cpan,released,0.233,,Text-ANSI-Util,"Routines for text containing ANSI color codes"
Text-ANSI-Util-0.232,2021-08-08T16:51:14,PERLANCAR,backpan,released,0.232,,Text-ANSI-Util,"Routines for text containing ANSI color codes"
App-MineralUtils-0.001,2021-08-08T16:16:49,PERLANCAR,backpan,released,0.001,1,App-MineralUtils,"Utilities related to minerals (and mineral supplements)"
Text-ANSITable-0.603,2021-08-08T16:03:06,PERLANCAR,backpan,released,0.603,,Text-ANSITable,"Create nice formatted tables using extended ASCII and ANSI colors"
App-ColorThemeUtils-0.011,2021-08-08T16:02:55,PERLANCAR,latest,released,0.011,,App-ColorThemeUtils,"CLI utilities related to color themes"
Plate-1.4,2021-08-08T15:38:56,VLYON,latest,released,1.4,,Plate,"Fast templating engine with support for embedded Perl"
Courriel-0.49,2021-08-08T15:37:29,DROLSKY,latest,released,0.49,,Courriel,"High level email parsing and manipulation"
Astro-satpass-0.121,2021-08-08T13:47:08,WYANT,latest,released,0.121,,Astro-satpass,"Classes and app to compute satellite visibility"
CSVJF-0.1.2,2021-08-08T13:30:23,PERLANCAR,latest,released,0.1.2,,CSVJF,"CSVJF (CSV with JSON Fields) file format specification"
PDL-IO-HDF5-0.75,2021-08-08T12:49:39,ETJ,latest,released,0.73,,PDL-IO-HDF5,"PDL Interface to the HDF5 Data Format"
Git-Raw-0.88,2021-08-08T12:37:22,JACQUESG,latest,released,0.88,,Git-Raw,"Perl bindings to the Git linkable library (libgit2)"
PDL-FFTW3-0.16,2021-08-08T11:56:25,ETJ,latest,released,0.16,,PDL-FFTW3,"PDL interface to the Fastest Fourier Transform in the West"
Pod-Weaver-Plugin-ColorTheme-0.002,2021-08-08T11:52:13,PERLANCAR,latest,released,0.002,,Pod-Weaver-Plugin-ColorTheme,"Plugin to use when building distribution which has ColorTheme::* modules"
ColorThemes-Standard-0.003,2021-08-08T11:50:47,PERLANCAR,latest,released,0.003,,ColorThemes-Standard,"A standard collection of generic color themes"
Quiq-1.194,2021-08-08T09:05:10,FSEITZ,cpan,released,1.194,,Quiq,"Class library for rapid development"
Getopt-EX-Hashed-0.9907,2021-08-08T08:01:47,UTASHIRO,cpan,released,0.9907,,Getopt-EX-Hashed,"Hash store object automation"
Sendmail-AbuseIPDB-0.22,2021-08-08T05:41:30,TTNDY,latest,released,0.22,,Sendmail-AbuseIPDB,"API access for IP address abuse database"
SQL-Schema-Versioned-0.239,2021-08-08T03:31:08,PERLANCAR,latest,released,0.239,,SQL-Schema-Versioned,"Routine and convention to create/update your application's DB schema"
SQL-Schema-Versioned-0.238,2021-08-08T03:29:41,PERLANCAR,backpan,released,0.238,,SQL-Schema-Versioned,"Routine and convention to create/update your application's DB schema"
Pod-Weaver-Plugin-Acme-CPANModules-0.010,2021-08-08T03:21:44,PERLANCAR,backpan,released,0.010,,Pod-Weaver-Plugin-Acme-CPANModules,"Plugin to use when building Acme::CPANModules::* distribution"
Data-Format-Pretty-Console-0.391,2021-08-08T03:08:39,PERLANCAR,latest,released,0.391,,Data-Format-Pretty-Console,"Pretty-print data structure for console output"
Alien-libsdl2-1.03,2021-08-08T02:24:13,SANKO,cpan,released,1.03,,Alien-libsdl2,"Find or download and install libsdl2"
Data-Sah-Coerce-perl-To_array-From_str-csv_row-0.001,2021-08-08T00:05:07,PERLANCAR,latest,released,0.001,1,Data-Sah-Coerce-perl-To_array-From_str-csv_row,"Coerce a single CSV row to array of scalars"
Data-Record-Serialize-0.27-TRIAL,2021-08-07T23:10:39,DJERIUS,cpan,developer,0.27,,Data-Record-Serialize,"Flexible serialization of a record"
App-Licensecheck-v3.2.6,2021-08-07T20:18:33,JONASS,cpan,released,v3.2.6,,App-Licensecheck,"simple license checker for source files"
Yancy-1.075,2021-08-07T20:15:50,PREACTION,cpan,released,1.075,,Yancy,"The Best Web Framework Deserves the Best CMS"
Data-Record-Serialize-0.26-TRIAL,2021-08-07T19:26:25,DJERIUS,cpan,developer,0.26,,Data-Record-Serialize,"Flexible serialization of a record"
PLS-0.896,2021-08-07T15:53:56,MREISNER,latest,released,0.896,,PLS,"Perl Language Server"
Regexp-Pattern-License-v3.8.1,2021-08-07T15:52:29,JONASS,cpan,released,v3.8.1,,Regexp-Pattern-License,"regular expressions for legal licenses"
Astro-Coord-ECI-VSOP87D-0.006,2021-08-07T14:34:33,WYANT,latest,released,0.006,,Astro-Coord-ECI-VSOP87D,"Implement the VSOP87D position model."
Net-FullAuto-1.0000625,2021-08-07T14:34:20,REEDFISH,backpan,released,1.0000625,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
Astro-Coord-ECI-VSOP87D-0.005_02,2021-08-07T14:03:49,WYANT,backpan,developer,0.005_02,,Astro-Coord-ECI-VSOP87D,"Implement the VSOP87D position model."
DNS-Unbound-0.25_07,2021-08-07T12:23:56,FELIPE,cpan,developer,0.25_07,,DNS-Unbound,"libunbound in Perl"
App-Tac_n-0.0.1,2021-08-07T07:58:32,SHLOMIF,cpan,released,0.0.1,1,App-Tac_n,"tac with line numbers"
Graphics-Fig-v1.0.6,2021-08-07T07:18:35,SCOOTER,cpan,released,v1.0.6,,Graphics-Fig,"xfig library"
JSONSchema-Validator-0.006,2021-08-07T06:47:21,LOGIONIZ,cpan,released,0.006,,JSONSchema-Validator,"Validator for JSON Schema Draft4/Draft6/Draft7 and OpenAPI Specification 3.0"
App-ansifold-1.10,2021-08-07T06:21:49,UTASHIRO,cpan,released,1.10,,App-ansifold,"fold command handling ANSI terminal sequences"
Text-ANSI-Fold-2.11,2021-08-07T03:26:06,UTASHIRO,cpan,released,2.11,,Text-ANSI-Fold,"Text folding library supporting ANSI terminal sequence and Asian wide characters with prohibition character handling."
Text-Table-More-0.015,2021-08-07T03:16:54,PERLANCAR,backpan,released,0.015,,Text-Table-More,"Generate text table with simple interface and many options"
End-Eval-Env-0.002,2021-08-07T02:58:51,PERLANCAR,latest,released,0.002,,End-Eval-Env,"Take code from environment variable(s), then eval them in END block"
Time-Zone-Olson-0.37,2021-08-07T01:35:20,DDICK,backpan,released,0.37,,Time-Zone-Olson,"Provides an Olson timezone database interface"
Firefox-Marionette-1.12,2021-08-07T00:09:14,DDICK,latest,released,1.12,,Firefox-Marionette,"Automate the Firefox browser with the Marionette protocol"
Archive-Libarchive-Peek-0.04,2021-08-06T23:19:44,PLICEASE,latest,released,0.04,,Archive-Libarchive-Peek,"Peek into archives without extracting them"
Geo-Address-Formatter-1.96,2021-08-06T23:14:23,EDF,latest,released,1.96,,Geo-Address-Formatter,"format structured address data according to various global/country rules"
DNS-Unbound-0.25_06,2021-08-06T22:42:36,FELIPE,cpan,developer,0.25_06,,DNS-Unbound,"libunbound in Perl"
Data-Record-Serialize-0.25,2021-08-06T20:02:19,DJERIUS,cpan,released,0.25,,Data-Record-Serialize,"Flexible serialization of a record"
Plate-0.4,2021-08-06T19:06:20,VLYON,cpan,released,0.4,,Plate,"Fast templating engine with support for embedded Perl"
Object-Pad-0.49,2021-08-06T18:48:15,PEVANS,backpan,released,0.49,,Object-Pad,"a simple syntax for lexical slot-based objects"
LIMS-MT_Plate-1.2,2021-08-06T17:51:57,VLYON,latest,released,1.2,,LIMS-MT_Plate,"A Perl module for creating and manipulating micro-titre plate objects"
Term-UI-0.50,2021-08-06T16:55:59,BINGOS,latest,released,0.50,,Term-UI,"User interfaces via Term::ReadLine made easy"
Unix-Sudo-4.567.89,2021-08-06T16:40:40,DCANTRELL,latest,released,v4.567.89,,Unix-Sudo,"check what OS we're running on"
Mojo-DOM-Role-Restrict-0.02,2021-08-06T15:09:32,LNATION,cpan,released,0.02,,Mojo-DOM-Role-Restrict,"Restrict tags and attributes"
Proc-Govern-0.212,2021-08-06T13:34:35,PERLANCAR,latest,released,0.212,,Proc-Govern,"Run child process and govern its various aspects"
Astro-Coord-ECI-TLE-Iridium-0.131,2021-08-06T13:19:08,WYANT,latest,released,0.131,,Astro-Coord-ECI-TLE-Iridium,"Class to compute Iridium Classic flares"
Sort-SubBundle-PERLANCAR-0.089,2021-08-06T13:07:15,PERLANCAR,backpan,released,0.089,,Sort-SubBundle-PERLANCAR,"PERLANCAR's Sort::Sub subroutines"
Sort-Sub-by_example-0.002,2021-08-06T12:36:31,PERLANCAR,latest,released,0.002,,Sort-Sub-by_example,"Sort by example"
WWW-Mechanize-2.04,2021-08-06T12:35:04,OALDERS,cpan,released,2.04,,WWW-Mechanize,"Handy web browsing in a Perl object"
tainting-0.031,2021-08-06T12:12:00,PERLANCAR,latest,released,0.031,,tainting,"(DEPRECATED) Enable taint mode lexically"
End-Eval-FirstArg-0.001,2021-08-06T11:35:03,PERLANCAR,latest,released,0.001,1,End-Eval-FirstArg,"Take code from first command-line argument, then eval it in END block"
End-Eval-Env-0.001,2021-08-06T11:34:52,PERLANCAR,backpan,released,0.001,1,End-Eval-Env,"Take code from environment variable(s), then eval it in END block"
End-Eval-0.001,2021-08-06T11:34:40,PERLANCAR,latest,released,0.001,1,End-Eval,"Take code from import arguments, then eval it in END block"
Retry-Backoff-0.003,2021-08-06T11:00:16,PERLANCAR,latest,released,0.003,,Retry-Backoff,"Retry a piece of code, with backoff strategies"
Perinci-CmdLine-Lite-1.907,2021-08-06T10:59:24,PERLANCAR,latest,released,1.907,,Perinci-CmdLine-Lite,"A Rinci/Riap-based command-line application framework"
Perinci-CmdLine-Classic-1.816,2021-08-06T10:57:57,PERLANCAR,latest,released,1.816,,Perinci-CmdLine-Classic,"Rinci/Riap-based command-line application framework"
CallBackery-0.38.18,2021-08-06T09:12:07,OETIKER,cpan,released,v0.38.18,,CallBackery,"CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
WWW-Form-1.23,2021-08-06T04:54:28,SHLOMIF,latest,released,1.23,,WWW-Form,"Object-oriented module for HTML form input validation and display"
Ubuntu-Releases-20210115.2,2021-08-06T03:53:20,PERLANCAR,latest,released,20210115.2,,Ubuntu-Releases,"List Ubuntu releases"
Dist-Zilla-Plugin-InsertCodeResult-0.055,2021-08-06T03:51:54,PERLANCAR,latest,released,0.055,,Dist-Zilla-Plugin-InsertCodeResult,"Insert the result of Perl code into your POD"
Color-RGB-Util-0.606,2021-08-06T01:58:02,PERLANCAR,latest,released,0.606,,Color-RGB-Util,"Utilities related to RGB colors"
Color-RGB-Util-0.605,2021-08-06T01:57:51,PERLANCAR,backpan,released,0.605,,Color-RGB-Util,"Utilities related to RGB colors"
Calendar-Dates-ID-Holiday-0.008,2021-08-06T00:05:59,PERLANCAR,latest,released,0.008,,Calendar-Dates-ID-Holiday,"Indonesian holiday calendar"
IO-Async-0.79,2021-08-05T23:56:07,PEVANS,latest,released,0.79,,IO-Async,"Asynchronous event-driven programming"
DNS-Unbound-0.25_05,2021-08-05T20:21:27,FELIPE,cpan,developer,0.25_05,,DNS-Unbound,"libunbound in Perl"
Bot-IRC-1.37,2021-08-05T18:26:58,GRYPHON,latest,released,1.37,,Bot-IRC,"Yet Another IRC Bot"
Mojo-DOM-Role-Restrict-0.01,2021-08-05T17:53:38,LNATION,cpan,released,0.01,1,Mojo-DOM-Role-Restrict,"The great new Mojo::DOM::Role::Restrict!"
Mojo-Leds-1.06,2021-08-05T17:13:56,EBRUNI,cpan,released,1.06,,Mojo-Leds,"Leds aka Light Environment (emi) for Development System based on Mojolicious"
Data-Tersify-Plugin-DBIx-Class-1.003,2021-08-05T16:45:53,SKINGTON,latest,released,1.003,,Data-Tersify-Plugin-DBIx-Class,"tersify DBIx::Class objects"
Data-Tersify-1.003,2021-08-05T16:40:21,SKINGTON,latest,released,1.003,,Data-Tersify,"generate terse equivalents of complex data structures"
Data-Tersify-1.002,2021-08-05T16:32:19,SKINGTON,cpan,released,1.002,,Data-Tersify,"generate terse equivalents of complex data structures"
CallBackery-0.38.17,2021-08-05T15:27:50,OETIKER,cpan,released,v0.38.17,,CallBackery,"CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
CallBackery-0.38.16,2021-08-05T15:24:12,OETIKER,cpan,released,v0.38.16,,CallBackery,"CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
Mojo-Leds-1.05,2021-08-05T15:16:09,EBRUNI,cpan,released,1.05,,Mojo-Leds,"Leds aka Light Environment (emi) for Development System based on Mojolicious"
DateTime-TimeZone-Local-Win32-2.05,2021-08-05T14:38:01,DAPINK,latest,released,2.05,,DateTime-TimeZone-Local-Win32,"Determine the local system's time zone on Windows"
Quiq-1.193,2021-08-05T13:47:00,FSEITZ,cpan,released,1.193,,Quiq,"Class library for rapid development"
Acme-Glue-2021.08,2021-08-05T13:27:47,LEEJO,latest,released,2021.08,,Acme-Glue,"A placeholder module for code accompanying a Perl photo project"
Astro-SIMBAD-Client-0.045_01,2021-08-05T10:11:50,WYANT,backpan,developer,0.045_01,,Astro-SIMBAD-Client,"Fetch astronomical data from SIMBAD 4."
Device-Yeelight-0.13,2021-08-05T09:53:50,JBAIER,latest,released,0.13,,Device-Yeelight,"Controller for Yeelight smart devices"
App-ansifold-1.0902,2021-08-05T05:43:49,UTASHIRO,cpan,released,1.0902,,App-ansifold,"fold command handling ANSI terminal sequences"
JSON-Schema-Tiny-0.009,2021-08-05T03:52:28,ETHER,cpan,released,0.009,,JSON-Schema-Tiny,"Validate data against a schema, minimally"
App-dateseq-idn-0.004,2021-08-05T00:06:06,PERLANCAR,latest,released,0.004,,App-dateseq-idn,"Like dateseq, but with built-in support for Indonesian holidays"
Group-Git-v0.7.6,2021-08-04T22:24:49,IVANWILLS,latest,released,v0.7.6,,Group-Git,"Base module for group of git repository operations."
Test2-Harness-1.000065,2021-08-04T22:19:35,EXODIST,cpan,released,1.000065,,Test2-Harness,"A new and improved test harness with better Test2 integration."
Text-Tabs+Wrap-2021.0804,2021-08-04T21:16:09,ARISTOTLE,backpan,released,2021.0804,,Text-Tabs+Wrap,"Expand tabs and do simple line wrapping"
Mojolicious-Plugin-Mongodbv2-1.01,2021-08-04T20:54:22,EBRUNI,latest,released,1.01,,Mojolicious-Plugin-Mongodbv2,"MongoDB v2 driver in Mojolicious"
Mojolicious-Plugin-AutoRoutePm-0.19,2021-08-04T20:42:42,EBRUNI,latest,released,0.19,,Mojolicious-Plugin-AutoRoutePm,"Mojolicious plugin to create routes by *.pm modules which are a controller"
Config-AWS-0.09,2021-08-04T20:10:52,JJATRIA,latest,released,0.09,,Config-AWS,"Parse AWS config files"
DNS-Unbound-0.25_04,2021-08-04T19:59:16,FELIPE,cpan,developer,0.25_04,,DNS-Unbound,"libunbound in Perl"
CallBackery-0.38.15,2021-08-04T15:28:59,OETIKER,cpan,released,v0.38.15,,CallBackery,"CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
CallBackery-0.38.14,2021-08-04T15:19:01,OETIKER,cpan,released,v0.38.14,,CallBackery,"CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
JSONSchema-Validator-0.005,2021-08-04T15:12:55,LOGIONIZ,cpan,released,0.005,,JSONSchema-Validator,"Validator for JSON Schema Draft4/Draft6/Draft7 and OpenAPI Specification 3.0"
File-Symlink-Relative-0.005,2021-08-04T14:22:12,WYANT,latest,released,0.005,,File-Symlink-Relative,"Create relative symbolic links"
Proch-N50-1.4.1,2021-08-04T14:00:27,PROCH,latest,released,1.4.1,,Proch-N50,"a small module to calculate N50 (total size, and total number of sequences) for a FASTA or FASTQ file. It's easy to install, with minimal dependencies."
Mojo-Leds-1.04,2021-08-04T13:53:39,EBRUNI,cpan,released,1.04,,Mojo-Leds,"Leds aka Light Environment (emi) for Development System based on Mojolicious"
RT-Extension-MessageSizeLimit-0.03,2021-08-04T13:34:11,ELACOUR,cpan,released,0.03,,RT-Extension-MessageSizeLimit,"Force web message size limit on ticket create/update"
DNS-Unbound-0.25_03,2021-08-04T13:32:45,FELIPE,cpan,developer,0.25_03,,DNS-Unbound,"libunbound in Perl"
Mojolicious-Plugin-Restify-OtherActions-0.04,2021-08-04T13:29:56,EBRUNI,latest,released,0.04,,Mojolicious-Plugin-Restify-OtherActions,"Mojolicious plug-in which extends Restify with more actions"
MIME-DB-v1.49.0,2021-08-04T13:27:14,TDRUGEON,latest,released,v1.49.0,,MIME-DB,"Media Type Database, a port of the mime-db JavaScript package"
DNS-Unbound-0.25_02,2021-08-04T13:19:25,FELIPE,cpan,developer,0.25_02,,DNS-Unbound,"libunbound in Perl"
Proch-N50-1.4.0,2021-08-04T12:52:22,PROCH,cpan,released,1.4.0,,Proch-N50,"a small module to calculate N50 (total size, and total number of sequences) for a FASTA or FASTQ file. It's easy to install, with minimal dependencies."
Pod-Weaver-Plugin-Sah-Schemas-0.069,2021-08-04T12:12:21,PERLANCAR,latest,released,0.069,,Pod-Weaver-Plugin-Sah-Schemas,"Plugin to use when building Sah::Schemas::* distribution"
Sah-Schemas-Date-ID-0.007,2021-08-04T12:10:06,PERLANCAR,latest,released,0.007,,Sah-Schemas-Date-ID,"Sah schemas related to date (Indonesian)"
Sah-Schemas-Date-0.017,2021-08-04T12:08:28,PERLANCAR,latest,released,0.017,,Sah-Schemas-Date,"Sah schemas related to date"
FASTX-Reader-1.1.0,2021-08-04T12:07:01,PROCH,latest,released,1.1.0,,FASTX-Reader,"A simple module to parse FASTA and FASTQ files, supporting compressed files and paired-ends."
Object-Pad-SlotAttr-Trigger-0.03,2021-08-04T10:09:24,PEVANS,cpan,released,0.03,,Object-Pad-SlotAttr-Trigger,"invoke an instance method after a :writer accessor"
WWW-Form-1.22,2021-08-04T07:57:49,SHLOMIF,cpan,released,1.22,,WWW-Form,"Object-oriented module for HTML form input validation and display"
enum-1.12,2021-08-04T07:28:29,NEILB,latest,released,1.12,,enum,"C style enumerated types and bitmask flags in Perl"
Healthchecks-0.02,2021-08-04T07:23:09,LDIDRY,latest,released,0.02,,Healthchecks,"Interact with Healthchecks API"
Graphics-Fig-v1.0.5,2021-08-04T06:55:52,SCOOTER,cpan,released,v1.0.5,,Graphics-Fig,"xfig library"
Sah-Schemas-Date-0.016,2021-08-04T04:00:37,PERLANCAR,backpan,released,0.016,,Sah-Schemas-Date,"Sah schemas related to date"
Pod-Weaver-Plugin-Sah-Schemas-0.068,2021-08-04T03:59:10,PERLANCAR,backpan,released,0.068,,Pod-Weaver-Plugin-Sah-Schemas,"Plugin to use when building Sah::Schemas::* distribution"
Complete-Vivaldi-0.003,2021-08-04T03:53:46,PERLANCAR,latest,released,0.003,,Complete-Vivaldi,"Completion routines related to Vivaldi browser"
Sah-Schemas-Date-ID-0.006,2021-08-04T03:29:56,PERLANCAR,backpan,released,0.006,,Sah-Schemas-Date-ID,"Sah schemas related to date (Indonesian)"
Sah-Schemas-Date-0.015,2021-08-04T03:26:12,PERLANCAR,backpan,released,0.015,,Sah-Schemas-Date,"Sah schemas related to date"
DNS-Unbound-0.25_01,2021-08-04T03:17:06,FELIPE,cpan,developer,0.25_01,,DNS-Unbound,"libunbound in Perl"
Sah-Schemas-Date-0.014,2021-08-04T03:00:46,PERLANCAR,backpan,released,0.014,,Sah-Schemas-Date,"Sah schemas related to date"
Dist-Zilla-Plugin-Sah-Schemas-0.027,2021-08-04T00:20:13,PERLANCAR,latest,released,0.027,,Dist-Zilla-Plugin-Sah-Schemas,"Plugin to use when building Sah-Schemas-* distribution"
Complete-Vivaldi-0.002,2021-08-04T00:05:59,PERLANCAR,backpan,released,0.002,,Complete-Vivaldi,"Completion routines related to Vivaldi browser"
PDL-2.055,2021-08-03T22:53:00,ETJ,backpan,released,2.055,,PDL,"Perl Data Language"
Hustle-Table-v0.2.3,2021-08-03T22:42:37,DRCLAW,latest,released,v0.2.3,,Hustle-Table,"Percomiled pattern dispatch to code with optional optimisation"
Data-Record-Serialize-0.24,2021-08-03T21:09:26,DJERIUS,cpan,released,0.24,,Data-Record-Serialize,"Flexible serialization of a record"
HTTP-BrowserDetect-3.34,2021-08-03T20:37:33,OALDERS,latest,released,3.34,,HTTP-BrowserDetect,"Determine Web browser, version, and platform from an HTTP user agent string"
Bot-IRC-1.36,2021-08-03T20:27:44,GRYPHON,cpan,released,1.36,,Bot-IRC,"Yet Another IRC Bot"
File-Rename-1.29_05,2021-08-03T18:59:00,RMBARKER,cpan,developer,1.29_05,,File-Rename,"Perl extension for renaming multiple files"
Pg-Explain-1.13,2021-08-03T18:54:26,DEPESZ,latest,released,1.13,,Pg-Explain,"Object approach at reading explain analyze output"
Data-Table-Text-20210730,2021-08-03T18:51:36,PRBRENAN,cpan,released,20210730,,Data-Table-Text,"Write data in tabular text format"
Term-UI-0.48,2021-08-03T18:25:09,BINGOS,cpan,released,0.48,,Term-UI,"User interfaces via Term::ReadLine made easy"
Dist-Zilla-PluginBundle-Author-Plicease-2.68,2021-08-03T18:23:42,PLICEASE,latest,released,2.68,,Dist-Zilla-PluginBundle-Author-Plicease,"Dist::Zilla plugin bundle used by Plicease"
Dist-Zilla-Plugin-ArchiveTar-0.03,2021-08-03T18:09:31,PLICEASE,latest,released,0.03,,Dist-Zilla-Plugin-ArchiveTar,"Create dist archives using  Archive::Tar"
Dist-Zilla-Plugin-Libarchive-0.03,2021-08-03T18:04:10,PLICEASE,latest,released,0.03,,Dist-Zilla-Plugin-Libarchive,"Create dist archives using Archive::Libarchive"
Dist-Zilla-Plugin-ArchiveTar-0.02,2021-08-03T17:20:53,PLICEASE,backpan,released,0.02,1,Dist-Zilla-Plugin-ArchiveTar,"Create dist archives using  Archive::Tar"
Mojolicious-Plugin-AutoRoutePm-0.18,2021-08-03T17:10:21,EBRUNI,cpan,released,0.18,,Mojolicious-Plugin-AutoRoutePm,"Mojolicious plugin to create routes by *.pm modules which are a controller"
Mojo-Leds-1.03,2021-08-03T17:08:53,EBRUNI,cpan,released,1.03,,Mojo-Leds,"Leds aka Light Environment (emi) for Development System based on Mojolicious"
AsposeCellsCloud-CellsApi-21.7,2021-08-03T16:50:18,ASPOSE,cpan,released,21.7,,AsposeCellsCloud-CellsApi,"Aspose.Cells Cloud SDK for Perl"
