release,date,author,status,maturity,version,first,distribution,abstract
Text-ANSI-Fold-Util-0.06,2021-09-03T13:03:02,UTASHIRO,latest,released,0.06,,Text-ANSI-Fold-Util,"Text::ANSI::Fold utilities (width, substr)"
Text-ANSI-Tabs-0.06,2021-09-03T10:21:27,UTASHIRO,cpan,released,0.06,1,Text-ANSI-Tabs,"Tab expand and unexpand with ANSI sequence"
curry-2.000000-TRIAL,2021-09-03T10:20:00,MSTROUT,cpan,developer,2.000000,,curry,"Create automatic curried method call closures for any class or object"
App-Netdisco-2.049003,2021-09-03T07:11:01,OLIVER,cpan,released,2.049003,,App-Netdisco,"An open source web-based network management tool."
App-Netdisco-2.049002,2021-09-03T05:26:59,OLIVER,cpan,released,2.049002,,App-Netdisco,"An open source web-based network management tool."
Data-Cmp-0.008,2021-09-03T00:06:11,PERLANCAR,backpan,released,0.008,,Data-Cmp,"Compare two data structures, return -1/0/1 like cmp"
Acme-Cow-0.2,2021-09-02T21:36:45,HADFL,latest,released,0.2,,Acme-Cow,"Talking barnyard animals (or ASCII art in general)"
MIDI-RtMidi-FFI-0.03,2021-09-02T20:59:49,JBARRETT,latest,released,0.03,,MIDI-RtMidi-FFI,"Bindings for librtmidi - Realtime MIDI library"
SNMP-Info-3.75,2021-09-02T19:45:01,OLIVER,cpan,released,3.75,,SNMP-Info,"OO Interface to Network devices and MIBs through SNMP"
AnyEvent-SOCKS-Client-0.051,2021-09-02T19:43:27,ZLOBUS,latest,released,0.051,,AnyEvent-SOCKS-Client,"AnyEvent-based SOCKS client!"
Sys-Virt-v7.7.0,2021-09-02T17:03:32,DANBERR,latest,released,v7.7.0,,Sys-Virt,"libvirt Perl API"
Pod-Perldoc-ToToc-1.122,2021-09-02T16:11:28,BDFOY,latest,released,1.122,,Pod-Perldoc-ToToc,"Translate Pod to a Table of Contents"
MIDI-RtMidi-FFI-0.03-TRIAL,2021-09-02T16:04:50,JBARRETT,cpan,developer,0.03,,MIDI-RtMidi-FFI,"Bindings for librtmidi - Realtime MIDI library"
AnyEvent-SOCKS-Client-0.05,2021-09-02T16:03:23,ZLOBUS,cpan,released,0.05,,AnyEvent-SOCKS-Client,"AnyEvent-based SOCKS client!"
Game-Life-Faster-0.005_01,2021-09-02T14:30:36,WYANT,cpan,developer,0.005_01,,Game-Life-Faster,"Play John Horton Conway's Game of Life, hopefully faster than a naive implementation."
Locale-Codes-3.68,2021-09-02T13:29:28,SBECK,latest,released,3.68,,Locale-Codes,"a distribution of modules to handle locale codes"
Apache-Session-MongoDB-0.23,2021-09-02T12:29:47,GUIMARD,latest,released,0.23,,Apache-Session-MongoDB,"An implementation of Apache::Session"
Sidef-3.99,2021-09-02T11:47:37,TRIZEN,latest,released,3.99,,Sidef,"The Sidef Programming Language"
Net-SIP-0.831,2021-09-02T10:49:37,SULLR,cpan,released,0.831,,Net-SIP,"Framework SIP (Voice Over IP, RFC3261)"
JavaScript-Duktape-XS-0.000079,2021-09-02T10:21:33,GONZUS,latest,released,0.000079,,JavaScript-Duktape-XS,"Perl XS binding for the Duktape Javascript embeddable engine"
Evo-QUIP-0.1.1,2021-09-02T09:00:12,KOBOLDWIZ,latest,released,v0.1.1,1,Evo-QUIP,"Perl extension for QUIP (Quadratic Unconstrained Integer Program)"
Data-Record-Serialize-0.30,2021-09-02T02:49:34,DJERIUS,cpan,released,0.30,,Data-Record-Serialize,"Flexible serialization of a record"
Data-Sah-CoerceBundle-To_array-From_str-comma_sep-0.013,2021-09-02T00:05:09,PERLANCAR,latest,released,0.013,,Data-Sah-CoerceBundle-To_array-From_str-comma_sep,"Coerce array from a comma-separated items in a string"
Data-Record-Serialize-0.29,2021-09-01T23:41:19,DJERIUS,cpan,released,0.29,,Data-Record-Serialize,"Flexible serialization of a record"
Apache-Session-MongoDB-0.22,2021-09-01T21:36:04,GUIMARD,cpan,released,0.22,,Apache-Session-MongoDB,"An implementation of Apache::Session"
Cucumber-Messages-17.1.0,2021-09-01T21:01:22,CUKEBOT,cpan,released,17.1.0,,Cucumber-Messages,"A library for (de)serializing Cucumber protocol messages"
Test2-Harness-1.000070,2021-09-01T20:45:57,EXODIST,cpan,released,1.000070,,Test2-Harness,"A new and improved test harness with better Test2 integration."
String-Interpolate-RE-0.11,2021-09-01T20:09:05,DJERIUS,latest,released,0.11,,String-Interpolate-RE,"interpolate variables into strings using regular expressions"
IO-1.48,2021-09-01T18:02:44,TODDR,latest,released,1.48,,IO,"Perl core IO modules"
Grizzly-0.002,2021-09-01T15:47:25,NOBUNAGA,cpan,released,0.002,,Grizzly,"Grizzly - A command-line interface for looking up stock quote."
Astro-SpaceTrack-0.146_01,2021-09-01T15:44:40,WYANT,cpan,developer,0.146_01,,Astro-SpaceTrack,"Download satellite orbital elements from Space Track"
MIDI-RtMidi-FFI-0.02-TRIAL,2021-09-01T14:17:25,JBARRETT,backpan,developer,0.02,,MIDI-RtMidi-FFI,"Bindings for librtmidi - Realtime MIDI library"
Alien-RtMidi-0.02,2021-09-01T14:12:05,JBARRETT,cpan,released,0.02,,Alien-RtMidi,"Install RtMidi"
Devel-Git-MultiBisect-0.19,2021-09-01T13:09:36,JKEENAN,cpan,released,0.19,,Devel-Git-MultiBisect,"Study build or test output over a range of git commits"
App-sdif-4.20.0,2021-09-01T12:44:46,UTASHIRO,cpan,released,4.20.0,,App-sdif,"sdif and family tools, cdif and watchdiff"
Graph-0.9723,2021-09-01T10:44:41,ETJ,backpan,released,0.9723,,Graph,"graph data structures and algorithms"
CGI-Fast-2.16,2021-09-01T07:12:30,LEEJO,latest,released,2.16,,CGI-Fast,"CGI Interface for Fast CGI"
App-ElasticSearch-Utilities-8.1,2021-09-01T00:45:28,BLHOTSKY,cpan,released,8.1,,App-ElasticSearch-Utilities,"Utilities for Monitoring ElasticSearch"
Text-Table-Tiny-_ModuleFeatures-0.002,2021-09-01T00:06:01,PERLANCAR,backpan,released,0.002,,Text-Table-Tiny-_ModuleFeatures,"Features declaration for Text::Table::Tiny"
