release,date,author,status,maturity,version,first,distribution,abstract
Date-ManipX-Almanac-0.001,2021-07-13T12:46:06,WYANT,cpan,released,0.001,,Date-ManipX-Almanac,"Add almanac date/time functionality (sunrise, etc.) to Date::Manip"
Wikibase-Datatype-0.09,2021-07-13T12:06:48,SKIM,cpan,released,0.09,,Wikibase-Datatype,"Wikibase data types."
XS-Parse-Keyword-0.10,2021-07-13T12:05:22,PEVANS,backpan,released,0.10,,XS-Parse-Keyword,"XS functions to assist in parsing keyword syntax"
Mojolicious-Plugin-Model-DB-1.04,2021-07-13T11:14:37,LTM,latest,released,1.04,,Mojolicious-Plugin-Model-DB,"It is an extension of the module Mojolicious::Plugin::Model"
XS-libpanda-1.5.4,2021-07-13T11:04:47,SYBER,latest,released,v1.5.4,,XS-libpanda,"panda::lib C++ library for XS."
XS-Framework-1.5.0,2021-07-13T11:04:36,SYBER,cpan,released,v1.5.0,,XS-Framework,"Framework for building C++ XS modules with shared code, typemaps and C++ perl API."
XLog-File-1.0.5,2021-07-13T11:04:24,SYBER,latest,released,v1.0.5,,XLog-File,"XLog backend for logging to file"
XLog-1.1.2,2021-07-13T11:04:13,SYBER,latest,released,v1.1.2,,XLog,"Unified logging API, without performance penalties."
UniEvent-HTTP-Manager-1.0.3,2021-07-13T11:04:02,SYBER,latest,released,v1.0.3,,UniEvent-HTTP-Manager,"extremely fast asynchronous preforking / threading event based web server"
UniEvent-HTTP-1.0.3,2021-07-13T11:03:51,SYBER,latest,released,v1.0.3,,UniEvent-HTTP,"extremely fast sync/async http client and server framework"
UniEvent-1.2.5,2021-07-13T11:03:40,SYBER,cpan,released,v1.2.5,,UniEvent,"Object-oriented, fast and extendable event loop abstraction framework with Perl and C++ interface."
Protocol-WebSocket-Fast-1.2.3,2021-07-13T11:03:29,SYBER,latest,released,v1.2.3,,Protocol-WebSocket-Fast,"very fast WebSocket protocol implementation"
Protocol-HTTP-1.1.4,2021-07-13T11:03:17,SYBER,latest,released,v1.1.4,,Protocol-HTTP,"very fast HTTP protocol incremental parser and serializer"
Date-5.2.8,2021-07-13T11:03:06,SYBER,cpan,released,v5.2.8,,Date,"extremely fast Date framework with timezones, microseconds, relative dates and intervals support."
Future-AsyncAwait-0.52,2021-07-13T10:47:33,PEVANS,cpan,released,0.52,,Future-AsyncAwait,"deferred subroutine syntax for futures"
File-Temp-MoreUtils-0.003,2021-07-13T09:03:46,PERLANCAR,backpan,released,0.003,,File-Temp-MoreUtils,"Provide more routines related to creating temporary files/dirs"
File-Temp-MoreUtils-0.002,2021-07-13T09:03:35,PERLANCAR,backpan,released,0.002,,File-Temp-MoreUtils,"Provide more routines related to creating temporary files/dirs"
QRCode-Base45-0.02,2021-07-13T08:10:18,YENYA,cpan,released,0.02,,QRCode-Base45,"Base45 encoding used in QR codes"
CryptX-0.072_002,2021-07-13T07:03:12,MIK,backpan,developer,0.072_002,,CryptX,"Cryptographic toolkit"
Data-Properties-1.04,2021-07-13T06:35:11,JV,backpan,released,1.04,,Data-Properties,"Flexible properties handling"
App-DiffPDFText-0.001,2021-07-13T02:53:52,PERLANCAR,backpan,released,0.001,1,App-DiffPDFText,"Diff the text of two PDF documents"
Test-Regexp-Pattern-0.008,2021-07-13T01:13:32,PERLANCAR,backpan,released,0.008,,Test-Regexp-Pattern,"Test Regexp::Pattern patterns"
App-OfficeUtils-0.006,2021-07-13T01:13:21,PERLANCAR,latest,released,0.006,,App-OfficeUtils,"Utilities related to Office suite files (.doc, .docx, .odt, .xls, .xlsx, .ods, etc)"
App-PDFUtils-0.006,2021-07-13T01:04:06,PERLANCAR,backpan,released,0.006,,App-PDFUtils,"Command-line utilities related to PDF files"
Text-Table-More-0.014,2021-07-13T00:05:43,PERLANCAR,backpan,released,0.014,,Text-Table-More,"Generate text table with simple interface and many options"
Net-FullAuto-1.0000617,2021-07-12T23:50:57,REEDFISH,backpan,released,1.0000617,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
Test-Regexp-Pattern-0.007,2021-07-12T23:46:49,PERLANCAR,backpan,released,0.007,,Test-Regexp-Pattern,"Test Regexp::Pattern patterns"
Data-CSel-0.127,2021-07-12T23:35:02,PERLANCAR,latest,released,0.127,,Data-CSel,"Select tree node objects using CSS Selector-like syntax"
FFI-Platypus-1.54_01,2021-07-12T23:07:03,PLICEASE,backpan,developer,1.54_01,,FFI-Platypus,"Write Perl bindings to non-Perl libraries with FFI. No XS required."
App-ReportPrereqs-0.006,2021-07-12T20:08:56,SKIRMESS,latest,released,0.006,,App-ReportPrereqs,"report prerequisite versions"
bignum-0.53,2021-07-12T20:03:10,PJACKLAM,latest,released,0.53,,bignum,"Transparent BigInteger support for Perl"
Math-BigRat-0.2616,2021-07-12T20:01:43,PJACKLAM,cpan,released,0.2616,,Math-BigRat,"Arbitrary big rational numbers"
Math-BigInt-1.999823,2021-07-12T20:01:32,PJACKLAM,cpan,released,1.999823,,Math-BigInt,"Pure Perl module to test Math::BigInt with scalars"
Text-Tabs+Wrap-2021.0712-TRIAL,2021-07-12T18:48:08,ARISTOTLE,backpan,developer,2021.0712,,Text-Tabs+Wrap,"Expand tabs and do simple line wrapping"
XS-Parse-Keyword-0.09,2021-07-12T18:42:46,PEVANS,backpan,released,0.09,,XS-Parse-Keyword,"XS functions to assist in parsing keyword syntax"
FFI-Platypus-1.53,2021-07-12T18:19:55,PLICEASE,backpan,released,1.53,,FFI-Platypus,"Write Perl bindings to non-Perl libraries with FFI. No XS required."
CryptX-0.072_001,2021-07-12T16:40:01,MIK,backpan,developer,0.072_001,,CryptX,"Cryptographic toolkit"
Mojolicious-Plugin-Model-0.13,2021-07-12T15:35:12,AVKHOZOV,latest,released,0.13,,Mojolicious-Plugin-Model,"Model for Mojolicious applications"
ExtUtils-CChecker-0.11,2021-07-12T15:33:45,PEVANS,latest,released,0.11,,ExtUtils-CChecker,"configure-time utilities for using C headers,"
AnyEvent-FTP-0.17,2021-07-12T14:44:42,PLICEASE,latest,released,0.17,,AnyEvent-FTP,"Simple asynchronous FTP client and server"
QRCode-Base45-0.01,2021-07-12T13:48:54,YENYA,cpan,released,0.01,1,QRCode-Base45,"Base45 encoding used in QR codes"
App-DBBrowser-2.272,2021-07-12T13:42:55,KUERBIS,backpan,released,2.272,,App-DBBrowser,"Browse SQLite/MySQL/PostgreSQL databases and their tables interactively."
Term-Form-0.537,2021-07-12T13:41:28,KUERBIS,cpan,released,0.537,,Term-Form,"Read lines from STDIN."
Term-Choose-1.735,2021-07-12T13:41:17,KUERBIS,backpan,released,1.735,,Term-Choose,"Choose items from a list interactively."
Mojolicious-Plugin-Obrazi-0.15,2021-07-12T12:51:51,BEROV,latest,released,0.15,,Mojolicious-Plugin-Obrazi,"A static gallery generator (and renderer) for any site."
File-Temp-MoreUtils-0.001,2021-07-12T11:48:26,PERLANCAR,backpan,released,0.001,1,File-Temp-MoreUtils,"Provide more routines related to creating temporary files/dirs"
DNS-Oterica-0.313,2021-07-12T10:55:33,RJBS,latest,released,0.313,,DNS-Oterica,"build dns configuration more easily"
Mojolicious-Plugin-Mongodbv2-0.06,2021-07-12T10:50:10,EBRUNI,cpan,released,0.06,,Mojolicious-Plugin-Mongodbv2,"MongoDB v2 driver in Mojolicious"
Mojolicious-Plugin-AutoRoutePm-0.15,2021-07-12T10:46:05,EBRUNI,cpan,released,0.15,,Mojolicious-Plugin-AutoRoutePm,"Mojolicious plugin to create routes by *.pm modules which are a controller"
Mojolicious-Plugin-AutoRoutePm-0.14,2021-07-12T10:19:18,EBRUNI,cpan,released,0.14,,Mojolicious-Plugin-AutoRoutePm,"Mojolicious plugin to create routes by *.pm modules which are a controller"
Data-Properties-1.03,2021-07-12T07:46:23,JV,backpan,released,1.03,,Data-Properties,"Flexible properties handling"
Vote-Count-2.01,2021-07-12T00:48:15,BRAINBUZ,latest,released,2.01,,Vote-Count,"Toolkit for implementing voting methods."
Acme-PERLANCAR-Dummy-0.004,2021-07-12T00:06:00,PERLANCAR,backpan,released,0.004,,Acme-PERLANCAR-Dummy,"Dummy distribution for various testing"
SDL2-FFI-0.05,2021-07-11T18:29:25,SANKO,cpan,released,0.05,,SDL2-FFI,"FFI Wrapper for SDL (Simple DirectMedia Layer) Development Library"
Task-MusicBundle-0.1904,2021-07-11T18:19:02,GENE,latest,released,0.1904,,Task-MusicBundle,"A bundle of MIDI and music modules"
Term-TablePrint-0.140,2021-07-11T16:41:16,KUERBIS,backpan,released,0.140,,Term-TablePrint,"Print a table to the terminal and browse it interactively."
Term-Form-0.536,2021-07-11T16:39:49,KUERBIS,cpan,released,0.536,,Term-Form,"Read lines from STDIN."
Term-Choose-Util-0.126,2021-07-11T16:39:38,KUERBIS,backpan,released,0.126,,Term-Choose-Util,"TUI-related functions for selecting directories, files, numbers and subsets of lists."
TCOD-0.002,2021-07-11T15:59:50,JJATRIA,backpan,released,0.002,,TCOD,"FFI bindings for libtcod"
Rex-Hook-File-Impostor-v0.1.1.1-TRIAL,2021-07-11T15:58:24,FERKI,cpan,developer,v0.1.1.1,,Rex-Hook-File-Impostor,"execute Rex file management commands on a copy of the managed path"
Term-Choose-1.734,2021-07-11T12:24:18,KUERBIS,backpan,released,1.734,,Term-Choose,"Choose items from a list interactively."
Mojolicious-Plugin-Model-0.12,2021-07-11T08:20:32,AVKHOZOV,cpan,released,0.12,,Mojolicious-Plugin-Model,"Model for Mojolicious applications"
App-Music-ChordPro-0.979.1,2021-07-11T08:07:33,JV,backpan,released,0.979,,App-Music-ChordPro,"A lyrics and chords formatting program"
Math-BigInt-Lite-0.22,2021-07-11T07:16:46,PJACKLAM,cpan,released,0.22,,Math-BigInt-Lite,"What Math::BigInts are before they become big"
App-grep-url-0.003,2021-07-11T03:16:18,PERLANCAR,latest,released,0.003,,App-grep-url,"Print lines having URL(s) (optionally of certain criteria) in them"
Perinci-CmdLine-Lite-1.906,2021-07-11T03:15:56,PERLANCAR,backpan,released,1.906,,Perinci-CmdLine-Lite,"A Rinci/Riap-based command-line application framework"
Perinci-CmdLine-Classic-1.815,2021-07-11T03:15:45,PERLANCAR,backpan,released,1.815,,Perinci-CmdLine-Classic,"Rinci/Riap-based command-line application framework"
Perinci-Sub-To-CLIDocData-0.298,2021-07-11T03:14:18,PERLANCAR,latest,released,0.298,,Perinci-Sub-To-CLIDocData,"From Rinci function metadata, generate structure convenient for producing CLI documentation (help/usage/POD)"
SDL2-FFI-0.04,2021-07-11T00:06:55,SANKO,cpan,released,0.04,,SDL2-FFI,"FFI Wrapper for SDL (Simple DirectMedia Layer) Development Library"
Sah-Schemas-ModuleFeatures-0.001,2021-07-11T00:05:28,PERLANCAR,latest,released,0.001,1,Sah-Schemas-ModuleFeatures,"Sah schemas related to Module::Features"
Firefox-Marionette-1.10,2021-07-10T22:21:42,DDICK,backpan,released,1.10,,Firefox-Marionette,"Automate the Firefox browser with the Marionette protocol"
Firefox-Marionette-1.09,2021-07-10T22:13:53,DDICK,backpan,released,1.09,,Firefox-Marionette,"Automate the Firefox browser with the Marionette protocol"
Devel-ebug-HTTP-0.36,2021-07-10T22:08:20,PLICEASE,latest,released,0.36,,Devel-ebug-HTTP,"A web front end to a simple, extensible Perl debugger"
Devel-ebug-0.64,2021-07-10T21:45:00,PLICEASE,latest,released,0.64,,Devel-ebug,"A simple, extensible Perl debugger"
Finance-IG-0.098,2021-07-10T17:23:35,MARKWIN,cpan,released,0.098,,Finance-IG,"- Module for doing useful stuff with IG Markets REST API."
Game-Entities-0.007,2021-07-10T17:14:28,JJATRIA,backpan,released,0.007,,Game-Entities,"A simple entity registry for ECS designs"
Game-Entities-0.006,2021-07-10T17:00:17,JJATRIA,backpan,released,0.006,,Game-Entities,"A simple entity registry for ECS designs"
Getopt-Long-Util-0.895,2021-07-10T15:32:53,PERLANCAR,latest,released,0.895,,Getopt-Long-Util,"Utilities for Getopt::Long"
Getopt-Long-Util-0.894,2021-07-10T15:31:26,PERLANCAR,backpan,released,0.894,,Getopt-Long-Util,"Utilities for Getopt::Long"
Math-BigRat-0.2615,2021-07-10T14:20:28,PJACKLAM,cpan,released,0.2615,,Math-BigRat,"Arbitrary big rational numbers"
Mojolicious-Plugin-Mongodbv2-0.05,2021-07-10T11:14:41,EBRUNI,cpan,released,0.05,,Mojolicious-Plugin-Mongodbv2,"MongoDB v2 driver in Mojolicious"
Mojolicious-Plugin-Mongodbv2-0.04,2021-07-10T10:41:32,EBRUNI,cpan,released,0.04,,Mojolicious-Plugin-Mongodbv2,"MongoDB v2 driver in Mojolicious"
String-Template-0.22,2021-07-10T09:45:44,PLICEASE,backpan,released,0.22,,String-Template,"Fills in string templates from hash of fields"
App-colsummary-0.060,2021-07-10T08:56:13,TULAMILI,latest,released,0.060,,App-colsummary,
JSON-Validator-4.21,2021-07-10T07:00:06,JHTHORSEN,cpan,released,4.21,,JSON-Validator,"Validate data against a JSON schema"
Mojolicious-Plugin-OpenAPI-4.05,2021-07-10T06:57:00,JHTHORSEN,cpan,released,4.05,,Mojolicious-Plugin-OpenAPI,"OpenAPI / Swagger plugin for Mojolicious"
bignum-0.52,2021-07-10T06:32:22,PJACKLAM,cpan,released,0.52,,bignum,"Transparent BigNumber support for Perl"
Mojo-UserAgent-DigestAuth-0.06,2021-07-10T05:55:26,JHTHORSEN,latest,released,0.06,,Mojo-UserAgent-DigestAuth,"Allow Mojo::UserAgent to execute digest auth requests"
App-CSVUtils-0.034,2021-07-10T04:05:20,PERLANCAR,latest,released,0.034,,App-CSVUtils,"CLI utilities related to CSV"
App-CSVUtils-0.033,2021-07-10T03:54:52,PERLANCAR,backpan,released,0.033,,App-CSVUtils,"CLI utilities related to CSV"
Perinci-CmdLine-POD-0.023,2021-07-10T03:24:14,PERLANCAR,backpan,released,0.023,,Perinci-CmdLine-POD,"Generate POD for Perinci::CmdLine-based CLI script"
Vote-Count-2.01-TRIAL,2021-07-10T03:24:03,BRAINBUZ,backpan,developer,2.01,,Vote-Count,"Toolkit for implementing voting methods."
Perinci-Sub-To-CLIDocData-0.297,2021-07-10T03:17:23,PERLANCAR,backpan,released,0.297,,Perinci-Sub-To-CLIDocData,"From Rinci function metadata, generate structure convenient for producing CLI documentation (help/usage/POD)"
Perinci-CmdLine-Help-0.174,2021-07-10T03:17:11,PERLANCAR,latest,released,0.174,,Perinci-CmdLine-Help,"Generate help message for Perinci::CmdLine-based app"
Getopt-Long-Util-0.893,2021-07-10T03:17:00,PERLANCAR,backpan,released,0.893,,Getopt-Long-Util,"Utilities for Getopt::Long"
App-grep-url-0.002,2021-07-10T03:16:49,PERLANCAR,backpan,released,0.002,,App-grep-url,"Print lines having URL(s) (optionally of certain criteria) in them"
Proc-Background-1.22,2021-07-10T01:51:55,NERDVANA,latest,released,1.22,,Proc-Background,"Run asynchronous child processes under Unix or Windows"
Data-Table-Text-20210704,2021-07-10T01:40:16,PRBRENAN,cpan,released,20210704,,Data-Table-Text,"Write data in tabular text format"
Dist-Zilla-Plugin-Git-2.048,2021-07-10T01:27:44,ETHER,latest,released,2.048,,Dist-Zilla-Plugin-Git,"Update your git repository after release"
Module-Features-TextTable-0.003,2021-07-10T00:05:22,PERLANCAR,latest,released,0.003,,Module-Features-TextTable,"Features of modules that generate text tables"
Perl-PrereqScanner-Scanner-TestNeeds-0.001,2021-07-09T22:17:36,SKIRMESS,latest,released,0.001,1,Perl-PrereqScanner-Scanner-TestNeeds,"scan for modules loaded with Test::Needs"
Workflow-1.55,2021-07-09T22:14:00,JONASBN,cpan,released,1.55,,Workflow,"Simple, flexible system to implement workflows"
App-Music-ChordPro-0.979,2021-07-09T20:59:13,JV,backpan,released,0.979,,App-Music-ChordPro,"A lyrics and chords formatting program"
Text-Layout-0.021,2021-07-09T20:27:16,JV,latest,released,0.021,,Text-Layout,"Pango style markup formatting"
Math-BigInt-Lite-0.21,2021-07-09T20:01:42,PJACKLAM,cpan,released,0.21,,Math-BigInt-Lite,"What Math::BigInts are before they become big"
Math-BigInt-1.999822,2021-07-09T19:21:47,PJACKLAM,cpan,released,1.999822,,Math-BigInt,"Pure Perl module to test Math::BigInt with scalars"
Test-Class-WithStrictPlan-0.2,2021-07-09T19:20:20,PALI,latest,released,0.2,,Test-Class-WithStrictPlan,"Test::Class with exact and strict plan"
Math-BigInt-GMPz-0.0007,2021-07-09T19:16:12,PJACKLAM,latest,released,0.0007,,Math-BigInt-GMPz,"a math backend library based on Math::GMPz"
App-perlimports-0.000016,2021-07-09T17:56:06,OALDERS,cpan,released,0.000016,,App-perlimports,"Make implicit imports explicit"
Map-Metro-Plugin-Map-Berlin-2021.0709,2021-07-09T16:52:44,SREZIC,latest,released,2021.0709,,Map-Metro-Plugin-Map-Berlin,"Map::Metro map for Berlin"
Map-Tube-Berlin-2021.0709,2021-07-09T16:49:54,SREZIC,latest,released,2021.0709,,Map-Tube-Berlin,"interface to the Berlin S- and U-Bahn map"
Net-EPP-Registry-Nominet-0.05_01,2021-07-09T16:44:39,HOUSTON,cpan,developer,0.05_01,,Net-EPP-Registry-Nominet,"EPP client code for Nominet"
Mojolicious-Plugin-Mongodbv2-0.03,2021-07-09T16:43:12,EBRUNI,cpan,released,0.03,,Mojolicious-Plugin-Mongodbv2,"MongoDB v2 driver in Mojolicious"
Mojolicious-Plugin-Mongodbv2-0.02,2021-07-09T16:13:49,EBRUNI,cpan,released,0.02,1,Mojolicious-Plugin-Mongodbv2,"MongoDB v2 driver in Mojolicious"
Mojolicious-Plugin-MongoDBv2-0.01,2021-07-09T14:57:46,EBRUNI,cpan,released,0.01,1,Mojolicious-Plugin-MongoDBv2,"MongoDB v2 driver in Mojolicious"
Games-TabRace-0.009,2021-07-09T12:55:01,PERLANCAR,cpan,released,0.009,,Games-TabRace,"A game played using shell tab completion"
Test-PerlTidy-20210709,2021-07-09T12:06:45,SHLOMIF,latest,released,20210709,,Test-PerlTidy,"check that all your files are tidy."
WWW-Mechanize-Chrome-0.67,2021-07-09T11:47:41,CORION,cpan,released,0.67,,WWW-Mechanize-Chrome,"automate the Chrome browser"
Devel-ebug-HTTP-0.35,2021-07-09T10:28:59,PLICEASE,backpan,released,0.35,,Devel-ebug-HTTP,"A web front end to a simple, extensible Perl debugger"
Net-DNS-1.31_01,2021-07-09T09:57:13,NLNETLABS,cpan,developer,1.31_01,,Net-DNS,"Perl Interface to the Domain Name System"
Math-Cryptarithm-0.02,2021-07-09T08:10:58,CYFUNG,cpan,released,0.02,1,Math-Cryptarithm,"Solving simple cryptarithm."
Time-FFI-2.002,2021-07-09T06:57:27,DBOOK,latest,released,2.002,,Time-FFI,"libffi interface to POSIX date and time functions"
Finance-IG-0.097,2021-07-09T06:40:42,MARKWIN,cpan,released,0.097,,Finance-IG,"- Module for doing useful stuff with IG Markets REST API."
App-hr-0.266,2021-07-09T06:30:14,PERLANCAR,latest,released,0.266,,App-hr,"Print horizontal bar on the terminal"
App-hr-0.265,2021-07-09T06:18:30,PERLANCAR,backpan,released,0.265,,App-hr,"Print horizontal bar on the terminal"
Devel-Camelcadedb-v2021.2,2021-07-09T05:22:38,HURRICUP,latest,released,v2021.2,,Devel-Camelcadedb,"perl side of the perl debugger for IntelliJ IDEA and other JetBrains IDE"
Hash-Wrap-0.16,2021-07-09T02:28:17,DJERIUS,cpan,released,0.16,,Hash-Wrap,"create on-the-fly objects from hashes"
Acme-PERLANCAR-Dummy-POD-0.005,2021-07-09T01:29:46,PERLANCAR,latest,released,0.005,,Acme-PERLANCAR-Dummy-POD,"Dummy distribution for various POD testing"
Acme-PERLANCAR-Dummy-POD-0.004,2021-07-09T01:00:17,PERLANCAR,backpan,released,0.004,,Acme-PERLANCAR-Dummy-POD,"Dummy distribution for various POD testing"
Acme-PERLANCAR-Dummy-POD-0.003,2021-07-09T00:26:55,PERLANCAR,backpan,released,0.003,,Acme-PERLANCAR-Dummy-POD,"Dummy distribution for various POD testing"
Acme-PERLANCAR-Dummy-POD-0.002,2021-07-09T00:25:28,PERLANCAR,backpan,released,0.002,,Acme-PERLANCAR-Dummy-POD,"Dummy distribution for various POD testing"
Acme-PERLANCAR-Dummy-POD-0.001,2021-07-09T00:25:17,PERLANCAR,backpan,released,0.001,1,Acme-PERLANCAR-Dummy-POD,"Dummy distribution for various POD testing"
Acme-PERLANCAR-Dummy-0.003,2021-07-09T00:05:46,PERLANCAR,backpan,released,0.003,,Acme-PERLANCAR-Dummy,"Dummy distribution for various testing"
Beam-Wire-1.025,2021-07-08T23:20:58,PREACTION,latest,released,1.025,,Beam-Wire,"Lightweight Dependency Injection Container"
Hash-Wrap-0.15,2021-07-08T23:11:51,DJERIUS,cpan,released,0.15,,Hash-Wrap,"create on-the-fly objects from hashes"
TCOD-0.001,2021-07-08T23:00:54,JJATRIA,backpan,released,0.001,1,TCOD,"FFI bindings for libtcod"
Game-Entities-0.005,2021-07-08T22:50:31,JJATRIA,backpan,released,0.005,,Game-Entities,"A simple entity registry for ECS designs"
App-perlimports-0.000015,2021-07-08T22:37:16,OALDERS,cpan,released,0.000015,,App-perlimports,"Make implicit imports explicit"
File-BaseDir-0.09,2021-07-08T20:04:54,PLICEASE,latest,released,0.09,,File-BaseDir,"Use the Freedesktop.org base directory specification"
App-perlimports-0.000014,2021-07-08T19:50:25,OALDERS,cpan,released,0.000014,,App-perlimports,"Make implicit imports explicit"
CPAN-FindDependencies-3.08,2021-07-08T18:19:11,DCANTRELL,cpan,released,3.08,,CPAN-FindDependencies,"generate reports when modules' dependencies get new releases"
Finance-IG-0.096,2021-07-08T18:07:29,MARKWIN,cpan,released,0.096,,Finance-IG,"- Module for doing useful stuff with IG Markets REST API."
Finance-IG-0.095,2021-07-08T17:59:33,MARKWIN,cpan,released,0.095,,Finance-IG,"- Module for doing useful stuff with IG Markets REST API."
Finance-IG-0.094,2021-07-08T17:31:28,MARKWIN,cpan,released,0.094,,Finance-IG,"- Module for doing useful stuff with IG Markets REST API."
Finance-IG-0.093,2021-07-08T17:09:38,MARKWIN,cpan,released,0.093,,Finance-IG,"- Module for doing useful stuff with IG Markets REST API."
Test-Timer-2.12,2021-07-08T17:09:26,JONASBN,latest,released,2.12,,Test-Timer,"test module to test/assert response times"
Test-Mojo-Role-Routes-0.01,2021-07-08T16:45:10,BDIII,cpan,released,0.01,1,Test-Mojo-Role-Routes,"Write Mojo tests using named routes."
Net-FullAuto-1.0000616,2021-07-08T16:36:39,REEDFISH,backpan,released,1.0000616,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
Evo-EA-0.1.5,2021-07-08T15:34:02,KOBOLDWIZ,latest,released,v0.1.5,,Evo-EA,"Perl extension for evolutionary algorithms"
App-perlimports-0.000013,2021-07-08T14:56:30,OALDERS,cpan,released,0.000013,,App-perlimports,"Make implicit imports explicit"
Evo-Inference-0.1.11,2021-07-08T14:37:33,KOBOLDWIZ,latest,released,v0.1.11,,Evo-Inference,"Perl extension for an Inference engine for Evolutionary Algorithms"
Gherkin-20.0.0,2021-07-08T14:08:14,CUKEBOT,cpan,released,20.0.0,,Gherkin,"A parser and compiler for the Gherkin language"
WWW-Correios-CEP-1.044,2021-07-08T14:05:25,RENTOCRON,latest,released,1.044,,WWW-Correios-CEP,"Perl extension for extract address from CEP (zip code) number"
AsposeSlidesCloud-SlidesApi-21.06,2021-07-08T13:36:03,ASPOSE,cpan,released,21.06,,AsposeSlidesCloud-SlidesApi,"Aspose.Slides Cloud SDK"
App-rsynccolor-0.007,2021-07-08T12:57:49,PERLANCAR,latest,released,0.007,,App-rsynccolor,"Add some color to rsync output"
App-resolvetable-0.008,2021-07-08T12:57:38,PERLANCAR,latest,released,0.008,,App-resolvetable,"Produce a colored table containing DNS resolve results of several names from several servers/resolvers"
App-diffwc-0.007,2021-07-08T12:57:26,PERLANCAR,latest,released,0.007,,App-diffwc,"diff + /w/ord highlighting + /c/olor"
Evo-Inference-0.1.10,2021-07-08T12:47:33,KOBOLDWIZ,cpan,released,v0.1.10,,Evo-Inference,"Perl extension for an Inference engine for Evolutionary Algorithms"
Evo-Inference-0.1.8,2021-07-08T12:23:53,KOBOLDWIZ,cpan,released,v0.1.8,,Evo-Inference,"Perl extension for an Inference engine for Evolutionary Algorithms"
App-column-run-0.005,2021-07-08T12:02:04,PERLANCAR,latest,released,0.005,,App-column-run,"Run several commands and show their output in multiple columns"
Evo-Inference-0.1.5,2021-07-08T11:52:25,KOBOLDWIZ,cpan,released,v0.1.5,,Evo-Inference,"Perl extension for an Inference engine for Evolutionary Algorithms"
Archive-Zip-SimpleZip-0.040,2021-07-08T10:55:58,PMQS,latest,released,0.040,,Archive-Zip-SimpleZip,"Read and Write Zip Archives"
Google-RestApi-0.7,2021-07-08T10:42:45,MVSJES,cpan,released,0.7,,Google-RestApi,"Connection to Google REST APIs (currently Drive and Sheets)."
Evo-Inference-0.1.4,2021-07-08T10:41:19,KOBOLDWIZ,cpan,released,v0.1.4,,Evo-Inference,"Perl extension for an Inference engine for Evolutionary Algorithms"
Google-RestApi-0.6.1,2021-07-08T10:27:43,MVSJES,cpan,released,v0.6.1,,Google-RestApi,"Connection to Google REST APIs (currently Drive and Sheets)."
Math-BigInt-Lite-0.20,2021-07-08T09:51:52,PJACKLAM,cpan,released,0.20,,Math-BigInt-Lite,"What Math::BigInts are before they become big"
Evo-Inference-0.1.3,2021-07-08T09:17:18,KOBOLDWIZ,cpan,released,v0.1.3,1,Evo-Inference,"Perl extension for an Inference engine for Evolutionary Algorithms"
Finance-BankVal-UK-0.9,2021-07-08T08:03:51,UNIFIEDSW,latest,released,0.9,,Finance-BankVal-UK,"A module to handle REST web service calls to Unified Software's UK bank validation services"
Evo-EA-0.1.3,2021-07-08T07:17:52,KOBOLDWIZ,cpan,released,v0.1.3,,Evo-EA,"Perl extension for evolutionary algorithms"
Evo-EA-0.1.1,2021-07-08T06:44:42,KOBOLDWIZ,cpan,released,v0.1.1,1,Evo-EA,"Perl extension for evolutionary algorithms"
App-jupiter-1.05,2021-07-08T06:40:36,SCHROEDER,latest,released,1.05,,App-jupiter,"an app that serves a river of news as a static page"
App-hr-0.264,2021-07-08T02:06:32,PERLANCAR,backpan,released,0.264,,App-hr,"Print horizontal bar on the terminal"
Perinci-Sub-To-CLIDocData-0.296,2021-07-08T02:03:38,PERLANCAR,backpan,released,0.296,,Perinci-Sub-To-CLIDocData,"From Rinci function metadata, generate structure convenient for producing CLI documentation (help/usage/POD)"
App-hr-0.263,2021-07-08T02:03:27,PERLANCAR,backpan,released,0.263,,App-hr,"Print horizontal bar on the terminal"
SDL2-FFI-0.03,2021-07-08T00:17:22,SANKO,cpan,released,0.03,,SDL2-FFI,"FFI Wrapper for SDL (Simple DirectMedia Layer) Development Library"
App-podtohtml-0.009,2021-07-08T00:05:39,PERLANCAR,latest,released,0.009,,App-podtohtml,"Convert POD to HTML"
Alien-SNMP-MIBDEV-2.020000,2021-07-07T23:35:05,INPHOBIA,latest,released,2.020000,,Alien-SNMP-MIBDEV,"Build and install Net-SNMP"
Test2-Harness-1.000062,2021-07-07T22:40:45,EXODIST,cpan,released,1.000062,,Test2-Harness,"A new and improved test harness with better Test2 integration."
Regexp-Pattern-License-v3.6.1,2021-07-07T20:54:29,JONASS,cpan,released,v3.6.1,,Regexp-Pattern-License,"regular expressions for legal licenses"
Test2-Harness-1.000061,2021-07-07T20:03:49,EXODIST,cpan,released,1.000061,,Test2-Harness,"A new and improved test harness with better Test2 integration."
App-Licensecheck-v3.2.3,2021-07-07T18:56:39,JONASS,cpan,released,v3.2.3,,App-Licensecheck,"simple license checker for source files"
Google-RestApi-0.6,2021-07-07T17:31:47,MVSJES,cpan,released,0.6,,Google-RestApi,"Connection to Google REST APIs (currently Drive and Sheets)."
