release,date,author,status,maturity,version,first,distribution,abstract
Gtk2-GLExt-0.92,2021-01-12T16:32:59,XAOC,latest,released,0.92,,Gtk2-GLExt,"(DEPRECATED) An OpenGL extension to Gtk2-Perl"
Bot-IRC-X-Message-1.04,2021-01-12T16:27:22,GRYPHON,backpan,released,1.04,,Bot-IRC-X-Message,"Bot::IRC plugin for leaving messages for nicks"
Dist-Mgr-1.03,2021-01-12T16:26:00,STEVEB,backpan,released,1.03,,Dist-Mgr,"Automation for Perl distribution creation, integration, pre-release, release and post-release tasks."
Bot-IRC-X-ManagementSpeak-1.02,2021-01-12T16:24:33,GRYPHON,backpan,released,1.02,,Bot-IRC-X-ManagementSpeak,"Bot::IRC plugin for rendering management-speak"
Lingua-JA-Moji-0.58,2021-01-12T16:19:06,BKB,backpan,released,0.58,,Lingua-JA-Moji,"Handle many kinds of Japanese characters"
Bot-IRC-X-Feeds-1.05,2021-01-12T16:17:39,GRYPHON,backpan,released,1.05,,Bot-IRC-X-Feeds,"Bot::IRC plugin to watch and notify on changes in RSS feeds"
Bot-IRC-X-Dice-1.04,2021-01-12T16:13:34,GRYPHON,backpan,released,1.04,,Bot-IRC-X-Dice,"Bot::IRC plugin for dice rolling"
Bio-MUST-Core-0.210120,2021-01-12T15:58:45,DBAURAIN,backpan,released,0.210120,,Bio-MUST-Core,"Core classes and utilities for Bio::MUST"
App-GhaProve-0.007,2021-01-12T14:56:38,TOBYINK,cpan,released,0.007,,App-GhaProve,"provides gha-prove app"
Tie-Toggle-1.083,2021-01-12T14:38:41,BDFOY,latest,released,1.083,,Tie-Toggle,"False and true, alternately, ad infinitum."
Kelp-1.03,2021-01-12T14:26:40,BRTASTIC,backpan,released,1.03,,Kelp,"A web framework light, yet rich in nutrients."
Games-Dice-Roller-0.01,2021-01-12T14:25:14,LORENZO,backpan,released,0.01,1,Games-Dice-Roller,"a full featured dice roller system"
Tie-Cycle-1.226,2021-01-12T09:39:43,BDFOY,latest,released,1.226,,Tie-Cycle,"Cycle through a list of values via a scalar."
HTTP-Any-0.12,2021-01-12T08:57:45,KNI,backpan,released,0.12,,HTTP-Any,"HTML::Any - a common interface for HTTP clients (LWP, AnyEvent::HTTP, Curl)"
SVG-ChristmasTree-0.0.5,2021-01-12T08:56:18,DAVECROSS,latest,released,v0.0.5,,SVG-ChristmasTree,"Perl extension to draw Christmas trees with SVG"
Genealogy-Relationship-0.0.5,2021-01-12T08:52:14,DAVECROSS,latest,released,v0.0.5,,Genealogy-Relationship,"calculate the relationship between two people"
Mojo-UserAgent-SecureServer-0.02,2021-01-12T07:51:24,JHTHORSEN,cpan,released,0.02,,Mojo-UserAgent-SecureServer,"Secure application server for Mojo::UserAgent"
Chemistry-OpenSMILES-0.4.1,2021-01-12T07:04:22,MERKYS,backpan,released,0.4.1,,Chemistry-OpenSMILES,"OpenSMILES format reader and writer"
App-Greple-8.4101,2021-01-12T07:01:54,UTASHIRO,cpan,released,8.4101,,App-Greple,"extensible grep with lexical expression and region handling"
D64-Disk-Layout-0.01,2021-01-12T06:59:04,PAWELKROL,backpan,released,0.01,1,D64-Disk-Layout,"Handling entire Commodore (D64/D71/D81) disk image data in pure Perl"
Games-Sudoku-General-0.024,2021-01-12T05:16:38,WYANT,cpan,released,0.024,,Games-Sudoku-General,"Solve Sudoku and related puzzles"
Game-Life-Faster-0.004,2021-01-12T05:15:04,WYANT,cpan,released,0.004,,Game-Life-Faster,"Play John Horton Conway's Game of Life, hopefully faster than a naive implementation."
File-Symlink-Relative-0.003,2021-01-12T05:12:15,WYANT,cpan,released,0.003,,File-Symlink-Relative,"Create relative symbolic links"
DateTime-Fiction-JRRTolkien-Shire-0.905,2021-01-12T05:10:37,WYANT,cpan,released,0.905,,DateTime-Fiction-JRRTolkien-Shire,"DateTime implementation of the Shire Calendar from JRR Tolkien's classic, ""Lord of the Rings""."
Audio-TinySoundFont-0.11,2021-01-12T04:41:08,ATRODO,latest,released,0.11,,Audio-TinySoundFont,"Interface to TinySoundFont, a ""SoundFont2 synthesizer library in a single C/C++ file"""
Mojo-UserAgent-SecureServer-0.01,2021-01-12T04:06:48,JHTHORSEN,cpan,released,0.01,1,Mojo-UserAgent-SecureServer,"Secure application server for Mojo::UserAgent"
TestRail-API-0.048,2021-01-12T01:42:24,TEODESIAN,cpan,released,0.048,,TestRail-API,"Provides an interface to TestRail's REST api via HTTP"
Gtk2-Html2-0.06,2021-01-12T00:10:03,XAOC,latest,released,0.06,,Gtk2-Html2,"(DEPRECATED) Perl bindings for the GtkHtml2 Html display widget"
App-Cronjob-1.200011,2021-01-12T00:07:00,RJBS,latest,released,1.200011,,App-Cronjob,"wrap up programs to be run as cron jobs"
App-FfmpegUtils-0.009,2021-01-12T00:05:23,PERLANCAR,latest,released,0.009,,App-FfmpegUtils,"Utilities related to ffmpeg"
PDF-TextBlock-0.13,2021-01-11T23:59:59,JHANNAH,latest,released,0.13,,PDF-TextBlock,"Easier creation of text blocks when using PDF::API2 or PDF::Builder"
Lab-Measurement-3.740,2021-01-11T23:42:57,AKHUETTEL,cpan,released,3.740,,Lab-Measurement,"Test and measure with Perl"
App-GhaProve-0.006,2021-01-11T22:45:53,TOBYINK,backpan,released,0.006,,App-GhaProve,"provides gha-prove app"
Bot-IRC-1.30,2021-01-11T22:41:05,GRYPHON,backpan,released,1.30,,Bot-IRC,"Yet Another IRC Bot"
Bot-IRC-1.29,2021-01-11T22:04:49,GRYPHON,backpan,released,1.29,,Bot-IRC,"Yet Another IRC Bot"
Bot-IRC-1.28,2021-01-11T21:55:06,GRYPHON,backpan,released,1.28,,Bot-IRC,"Yet Another IRC Bot"
Alien-Build-2.38,2021-01-11T21:37:43,PLICEASE,backpan,released,2.38,,Alien-Build,"Build external dependencies for use in CPAN"
Devel-PatchPerl-2.08,2021-01-11T20:09:55,BINGOS,latest,released,2.08,,Devel-PatchPerl,"Patch perl source a la Devel::PPPort's buildperl.pl"
MsOffice-Word-Template-1.01,2021-01-11T18:57:44,DAMI,latest,released,1.01,,MsOffice-Word-Template,"generate Microsoft Word documents from Word templates"
Role-Tiny-2.002003,2021-01-11T18:27:00,HAARG,cpan,released,2.002003,,Role-Tiny,"Roles: a nouvelle cuisine portion size slice of Moose"
Sub-Versions-1.03,2021-01-11T17:19:06,GRYPHON,backpan,released,1.03,,Sub-Versions,"Subroutine versioning syntactic sugar"
Log-Dispatch-Email-Mailer-1.09,2021-01-11T17:06:11,GRYPHON,backpan,released,1.09,,Log-Dispatch-Email-Mailer,"Log::Dispatch::Email subclass that sends mail using Email::Mailer"
English-Script-1.04,2021-01-11T17:01:46,GRYPHON,backpan,released,1.04,,English-Script,"Parse English subset and convert to data or code"
Email-Mailer-1.16,2021-01-11T16:51:24,GRYPHON,backpan,released,1.16,,Email-Mailer,"Multi-purpose emailer for HTML, auto-text, attachments, and templates"
Mojolicious-Plugin-Qooxdoo-1.0.10,2021-01-11T16:15:28,OETIKER,cpan,released,v1.0.10,,Mojolicious-Plugin-Qooxdoo,"Qooxdoo JSON-RPC support for the Mojolicious Perl framework"
CallBackery-0.35.2,2021-01-11T16:02:57,OETIKER,cpan,released,v0.35.2,,CallBackery,"CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
CallBackery-0.35.1,2021-01-11T15:34:01,OETIKER,cpan,released,v0.35.1,,CallBackery,"CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
Chemistry-OpenSMILES-0.4.0,2021-01-11T15:04:38,MERKYS,backpan,released,0.4.0,,Chemistry-OpenSMILES,"OpenSMILES format reader and writer"
AsposeSlidesCloud-SlidesApi-20.12,2021-01-11T12:55:47,ASPOSE,cpan,released,20.12,,AsposeSlidesCloud-SlidesApi,"Aspose.Slides Cloud SDK"
HTML-Make-Calendar-0.00_04,2021-01-11T12:50:34,BKB,backpan,developer,0.00_04,,HTML-Make-Calendar,"Make an HTML calendar"
HTML-Make-0.14,2021-01-11T12:49:07,BKB,backpan,released,0.14,,HTML-Make,"A flexible HTML generator"
DNS-Hetzner-0.05,2021-01-11T12:21:50,PERLSRVDE,latest,released,0.05,,DNS-Hetzner,"Perl library to work with the API for the Hetzner DNS"
USCIS-Case-0.02,2021-01-11T09:12:23,ERICLEE,latest,released,0.02,,USCIS-Case,"Perl extensions to check USCIS (United States Citizenship and Immigration Services) case status. More features would be added in the future."
USCIS-Case-0.01,2021-01-11T08:35:30,ERICLEE,cpan,released,0.01,1,USCIS-Case,"Perl extensions to check USCIS case status. More features would be added in the future."
PGPLOT-2.22,2021-01-11T08:12:31,KGB,backpan,released,2.22,,PGPLOT,"allow subroutines in the PGPLOT graphics library to be called from Perl."
Dist-Zilla-Plugin-GitHub-RequireGreenBuild-0.02,2021-01-11T07:41:57,GTERMARS,cpan,released,0.02,,Dist-Zilla-Plugin-GitHub-RequireGreenBuild,"Require a successful GitHub Actions workflow run"
Template-Plugin-Trac-1.03,2021-01-11T07:35:21,GTERMARS,latest,released,1.03,,Template-Plugin-Trac,"Template::Toolkit filter for Text::Trac"
Log-Dispatch-Twilio-0.03,2021-01-11T07:32:31,GTERMARS,latest,released,0.03,,Log-Dispatch-Twilio,"Log output via Twilio SMS Message"
Gtk2-SourceView-1.013,2021-01-11T07:17:04,XAOC,latest,released,1.013,,Gtk2-SourceView,"(DEPRECATED) Perl wrappers for the GtkSourceView widget"
PerlPowerTools-1.022,2021-01-11T07:05:22,BDFOY,backpan,released,1.022,,PerlPowerTools,"BSD utilities written in pure Perl"
Gtk2-TrayManager-0.07,2021-01-11T05:39:21,XAOC,cpan,released,0.07,,Gtk2-TrayManager,"(DEPRECATED) Perl bindings for EggTrayManager"
Gtk2-SourceView2-0.12,2021-01-11T05:27:41,XAOC,latest,released,0.12,,Gtk2-SourceView2,"(DEPRECATED) Enhanced source code editor widget"
Audio-TinySoundFont-0.10,2021-01-11T05:11:59,ATRODO,cpan,released,0.10,1,Audio-TinySoundFont,"Interface to TinySoundFont, a ""SoundFont2 synthesizer library in a single C/C++ file"""
Date-Tolkien-Shire-1.903,2021-01-11T05:10:32,WYANT,cpan,released,1.903,,Date-Tolkien-Shire,"Convert dates into the Shire Calendar."
Date-Tolkien-Shire-Data-0.007,2021-01-11T05:07:43,WYANT,cpan,released,0.007,,Date-Tolkien-Shire-Data,"Data functionality for Shire calendars."
REST-Neo4p-0.4001,2021-01-11T03:39:22,MAJENSEN,latest,released,0.4001,,REST-Neo4p,"Perl bindings for a Neo4j graph database"
Loctools-Markdown-0.9-TRIAL,2021-01-11T03:37:54,AFAN,cpan,developer,0.9,1,Loctools-Markdown,"Localization-focused Markdown parser/generator"
Neo4j-Bolt-0.4200,2021-01-11T03:04:16,MAJENSEN,cpan,released,0.4200,,Neo4j-Bolt,"Neo4j server agent using Bolt protocol"
MIDI-Util-0.0800,2021-01-11T03:02:41,GENE,backpan,released,0.0800,,MIDI-Util,"MIDI Utilities"
exact-me-1.02,2021-01-11T00:47:28,GRYPHON,backpan,released,1.02,,exact-me,"Original program path locations extension for exact"
exact-lib-1.02,2021-01-11T00:44:39,GRYPHON,latest,released,1.02,,exact-lib,"Compile-time @INC manipulation extension for exact"
Neo4j-Client-0.46,2021-01-11T00:30:27,MAJENSEN,latest,released,0.46,,Neo4j-Client,"Build and use the libneo4j-client library"
exact-conf-1.04,2021-01-11T00:09:57,GRYPHON,backpan,released,1.04,,exact-conf,"Cascading merged application configuration extension for exact"
App-FfmpegUtils-0.008,2021-01-11T00:05:48,PERLANCAR,backpan,released,0.008,,App-FfmpegUtils,"Utilities related to ffmpeg"
exact-cli-1.04,2021-01-10T23:51:24,GRYPHON,backpan,released,1.04,,exact-cli,"Command-line interface helper utilities extension for exact"
exact-class-1.10,2021-01-10T23:49:57,GRYPHON,backpan,released,1.10,,exact-class,"Simple class interface extension for exact"
exact-1.14,2021-01-10T23:43:21,GRYPHON,backpan,released,1.14,,exact,"Perl pseudo pragma to enable strict, warnings, features, mro, filehandle methods"
Dist-Zilla-PluginBundle-Author-GTERMARS-0.03,2021-01-10T23:30:25,GTERMARS,backpan,released,0.03,,Dist-Zilla-PluginBundle-Author-GTERMARS,"Plugin Bundle for distributions built by GTERMARS"
Task-Git-Repository-1.004,2021-01-10T22:54:49,BOOK,latest,released,1.004,,Task-Git-Repository,"Install all Git::Repository plugins at once"
Geo-GoogleEarth-AutoTour-1.07,2021-01-10T22:44:26,GRYPHON,latest,released,1.07,,Geo-GoogleEarth-AutoTour,"Generate Google Earth Camera Tours from Tracks and Paths"
Daemon-Device-1.09,2021-01-10T22:40:15,GRYPHON,latest,released,1.09,,Daemon-Device,"Forking daemon device construct"
Time-DoAfter-1.07,2021-01-10T22:38:49,GRYPHON,latest,released,1.07,,Time-DoAfter,"Wait before doing by label contoller singleton"
MojoX-Log-Dispatch-Simple-1.08,2021-01-10T22:35:51,GRYPHON,cpan,released,1.08,,MojoX-Log-Dispatch-Simple,"Simple Log::Dispatch replacement of Mojo::Log"
Mojolicious-Plugin-ToolkitRenderer-1.10,2021-01-10T22:34:24,GRYPHON,latest,released,1.10,,Mojolicious-Plugin-ToolkitRenderer,"Template Toolkit Renderer Mojolicious Plugin"
DBIx-Query-1.11,2021-01-10T22:29:59,GRYPHON,backpan,released,1.11,,DBIx-Query,"Simplified abstracted chained DBI subclass"
Util-CommandLine-1.06,2021-01-10T22:23:23,GRYPHON,latest,released,1.06,,Util-CommandLine,"Command-line interface helper utility"
SQL-Abstract-Complete-1.07,2021-01-10T22:19:22,GRYPHON,latest,released,1.07,,SQL-Abstract-Complete,"Generate complete SQL from Perl data structures"
MojoX-ConfigAppStart-1.02,2021-01-10T22:18:00,GRYPHON,latest,released,1.02,,MojoX-ConfigAppStart,"Start a Mojolicious application with Config::App"
Lingua-ManagementSpeak-1.03,2021-01-10T22:16:34,GRYPHON,latest,released,1.03,,Lingua-ManagementSpeak,"Tool to generate managerial-sounding text and full documents"
Finance-Google-Portfolio-1.05,2021-01-10T22:12:34,GRYPHON,latest,released,1.05,,Finance-Google-Portfolio,"Manipulate Google Finance portfolios a little"
Filter-CommaEquals-1.02,2021-01-10T22:11:07,GRYPHON,latest,released,1.02,,Filter-CommaEquals,"Adds support for ,= to any package or script"
Config-App-1.13,2021-01-10T22:08:18,GRYPHON,latest,released,1.13,,Config-App,"Cascading merged application configuration"
LWP-Authen-OAuth2-0.18,2021-01-10T21:52:05,DOMM,latest,released,0.18,,LWP-Authen-OAuth2,"Make requests to OAuth2 APIs."
Auth-GoogleAuth-1.03,2021-01-10T21:39:11,GRYPHON,latest,released,1.03,,Auth-GoogleAuth,"Google Authenticator TBOT Abstraction"
API-Medium-0.902,2021-01-10T21:26:17,DOMM,latest,released,0.902,,API-Medium,"Talk with medium.com using their REST API"
Neo4j-Driver-0.20,2021-01-10T21:22:30,AJNN,cpan,released,0.20,,Neo4j-Driver,"Perl Neo4j driver for Bolt and HTTP"
Audio-StreamGenerator-0.05,2021-01-10T21:00:30,OELE,cpan,released,0.05,,Audio-StreamGenerator,"create a 'radio' stream by mixing ('cross fading') multiple audio sources (files or anything that can be converted to PCM audio) and sending it to a streaming server (like Icecast)"
Email-MIME-ContentType-1.026,2021-01-10T20:32:20,RJBS,latest,released,1.026,,Email-MIME-ContentType,"Parse and build a MIME Content-Type or Content-Disposition Header"
Email-MIME-ContentType-1.025-TRIAL,2021-01-10T20:29:25,RJBS,cpan,developer,1.025,,Email-MIME-ContentType,"Parse and build a MIME Content-Type or Content-Disposition Header"
Dist-Zilla-Plugin-EnsureMinimumPerl-0.01,2021-01-10T20:08:56,GTERMARS,cpan,released,0.01,1,Dist-Zilla-Plugin-EnsureMinimumPerl,"Ensure that you have specified a minimum version of Perl"
Audio-StreamGenerator-0.04,2021-01-10T20:06:07,OELE,cpan,released,0.04,,Audio-StreamGenerator,"create a 'radio' stream by mixing ('cross fading') multiple audio sources (files or anything that can be converted to PCM audio) and sending it to a streaming server (like Icecast)"
Audio-StreamGenerator-0.03,2021-01-10T19:50:43,OELE,cpan,released,0.03,,Audio-StreamGenerator,"create a 'radio' stream by mixing ('cross fading') multiple audio sources (files or anything that can be converted to PCM audio) and sending it to a streaming server (like Icecast)"
Audio-StreamGenerator-0.02,2021-01-10T19:18:54,OELE,cpan,released,0.02,,Audio-StreamGenerator,"create a 'radio' stream by mixing ('cross fading') multiple audio sources (files or anything that can be converted to PCM audio) and sending it to a streaming server (like Icecast)"
CGI-URI2param-1.03,2021-01-10T18:19:02,DOMM,latest,released,1.03,,CGI-URI2param,"DEPRECATED - convert parts of an URL to param values"
ZMQx-Class-0.008,2021-01-10T18:10:57,DOMM,latest,released,0.008,,ZMQx-Class,"DEPRECATED - OO Interface to ZMQ"
Pod-Strip-1.100,2021-01-10T17:49:14,DOMM,latest,released,1.100,,Pod-Strip,"Remove POD from Perl code"
Class-DispatchToAll-0.13,2021-01-10T17:49:02,DOMM,latest,released,0.13,,Class-DispatchToAll,"DEPRECATED - dispatch a method call to all inherited methods"
Net-FullAuto-1.0000549,2021-01-10T17:39:02,REEDFISH,backpan,released,1.0000549,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
CGI-URI2param-1.02,2021-01-10T17:23:34,DOMM,backpan,released,1.02,,CGI-URI2param,"convert parts of an URL to param values"
App-Scaffolder-Puppet-0.004000,2021-01-10T17:13:02,MSTOCK,latest,released,0.004000,,App-Scaffolder-Puppet,"App::Scaffolder extension to scaffold Puppet modules"
Class-DispatchToAll-0.12,2021-01-10T17:07:42,DOMM,backpan,released,0.12,,Class-DispatchToAll,"dispatch a method call to all inherited methods"
Class-Data-TIN-0.03,2021-01-10T16:53:34,DOMM,latest,released,0.03,,Class-Data-TIN,"DEPRECATED - Translucent, Inheritable, Nonpolluting class data"
Perl-Tidy-20210111,2021-01-10T15:32:47,SHANCOCK,cpan,released,20210111,,Perl-Tidy,"indent and reformat perl scripts"
XML-Sig-0.38,2021-01-10T15:27:25,TIMLEGGE,backpan,released,0.38,,XML-Sig,"A toolkit to help sign and verify XML Digital Signatures."
HTML-Make-Calendar-0.00_03,2021-01-10T14:59:26,BKB,backpan,developer,0.00_03,,HTML-Make-Calendar,"Make an HTML calendar"
HTML-Make-0.13,2021-01-10T14:56:36,BKB,backpan,released,0.13,,HTML-Make,"A flexible HTML generator"
Crypt-JWT-0.031,2021-01-10T14:18:25,MIK,backpan,released,0.031,,Crypt-JWT,"JSON Web Token"
WHO-GrowthReference-GenTable-0.001,2021-01-10T13:28:51,PERLANCAR,backpan,released,0.001,1,WHO-GrowthReference-GenTable,"Add WHO reference fields to table"
Audio-StreamGenerator-0.01,2021-01-10T12:29:18,OELE,cpan,released,0.01,1,Audio-StreamGenerator,"create a 'radio' stream by mixing ('cross fading') multiple audio sources (files or anything that can be converted to PCM audio) and sending it to a streaming server (like Icecast)"
Travel-Status-DE-DBWagenreihung-0.06,2021-01-10T11:22:05,DERF,latest,released,0.06,,Travel-Status-DE-DBWagenreihung,"Interface to Deutsche Bahn Wagon Order API."
DNS-Hetzner-0.04,2021-01-10T09:30:33,PERLSRVDE,cpan,released,0.04,,DNS-Hetzner,"Perl library to work with the API for the Hetzner DNS"
mb-0.19,2021-01-10T08:58:44,INA,cpan,released,0.19,,mb,"run Perl script in MBCS encoding (not only CJK ;-)"
Win32API-File-Time-0.009_01,2021-01-10T05:56:54,WYANT,backpan,developer,0.009_01,,Win32API-File-Time,"Get and set file times in Windows - including open files"
Encode-RAD50-0.015,2021-01-10T05:46:31,WYANT,cpan,released,0.015,,Encode-RAD50,"Convert to and from the Rad50 character set"
DateTime-Calendar-Christian-0.09,2021-01-10T05:42:26,WYANT,cpan,released,0.09,,DateTime-Calendar-Christian,"Dates in the Christian (combined Julian/Gregorian) calendar"
WHO-GrowthReference-GenChart-0.001,2021-01-10T05:40:59,PERLANCAR,backpan,released,0.001,1,WHO-GrowthReference-GenChart,"Create WHO growth chart ()"
DateTime-Calendar-Julian-0.103,2021-01-10T05:38:08,WYANT,cpan,released,0.103,,DateTime-Calendar-Julian,"DateTime object in the Julian calendar"
Template-Plugin-TimeDate-1.03,2021-01-10T03:54:28,GTERMARS,backpan,released,1.03,,Template-Plugin-TimeDate,"Template::Toolkit plugin to parse/format dates using TimeDate"
HTML-Make-Calendar-0.00_02,2021-01-10T02:53:43,BKB,backpan,developer,0.00_02,,HTML-Make-Calendar,"Make an HTML calendar"
XML-Sig-0.37-TRIAL,2021-01-10T02:50:59,TIMLEGGE,backpan,developer,0.37,,XML-Sig,"A toolkit to help sign and verify XML Digital Signatures."
Dist-Zilla-PluginBundle-Starter-Git-v5.0.1,2021-01-10T02:46:50,DBOOK,latest,released,v5.0.1,,Dist-Zilla-PluginBundle-Starter-Git,"A minimal Dist::Zilla plugin bundle for git workflows"
Dist-Zilla-PluginBundle-Starter-v5.0.2,2021-01-10T02:37:37,DBOOK,latest,released,v5.0.2,,Dist-Zilla-PluginBundle-Starter,"A minimal Dist::Zilla plugin bundle"
PerlPowerTools-1.021,2021-01-10T01:50:37,BDFOY,backpan,released,1.021,,PerlPowerTools,"BSD utilities written in pure Perl"
Neo4j-Bolt-0.4101,2021-01-10T01:39:43,MAJENSEN,cpan,released,0.4101,,Neo4j-Bolt,"Neo4j server agent using Bolt protocol"
Lingua-Conjunction-2.3,2021-01-10T01:09:08,NHORNE,cpan,released,2.3,,Lingua-Conjunction,"Convert lists into simple linguistic conjunctions"
Neo4j-Bolt-0.41,2021-01-10T01:05:49,MAJENSEN,cpan,released,0.41,,Neo4j-Bolt,"Neo4j server agent using Bolt protocol"
Config-MVP-2.200012,2021-01-10T00:52:16,RJBS,latest,released,2.200012,,Config-MVP,"multivalue-property package-oriented configuration"
Type-Tiny-1.012001,2021-01-10T00:40:03,TOBYINK,backpan,released,1.012001,,Type-Tiny,"tiny, yet Moo(se)-compatible type constraint"
Neo4j-Client-0.45,2021-01-10T00:35:56,MAJENSEN,cpan,released,0.45,,Neo4j-Client,"Build and use the libneo4j-client library"
App-lcpan-CmdBundle-borderstyle-0.001,2021-01-10T00:05:14,PERLANCAR,latest,released,0.001,1,App-lcpan-CmdBundle-borderstyle,"lcpan subcommands related to BorderStyle"
GraphViz2-2.65,2021-01-09T22:46:29,ETJ,backpan,released,2.65,,GraphViz2,"A wrapper for AT&T's Graphviz"
OX-RouteBuilder-REST-0.004,2021-01-09T22:37:22,DOMM,latest,released,0.004,,OX-RouteBuilder-REST,"OX::RouteBuilder which routes to an action method in a controller class based on HTTP verbs"
DBIx-SchemaChecksum-1.103,2021-01-09T22:32:53,DOMM,backpan,released,1.103,,DBIx-SchemaChecksum,"Manage your datebase schema via checksums"
lib-projectroot-1.008,2021-01-09T22:18:43,DOMM,latest,released,1.008,,lib-projectroot,"easier loading of a project's local libs"
Acme-ReturnValue-1.004,2021-01-09T22:09:33,DOMM,latest,released,1.004,,Acme-ReturnValue,"report interesting return values"
Zydeco-0.613,2021-01-09T21:06:09,TOBYINK,latest,released,0.613,,Zydeco,"Jazz up your Perl"
CPAN-Perl-Releases-5.20210109,2021-01-09T20:22:53,BINGOS,backpan,released,5.20210109,,CPAN-Perl-Releases,"Mapping Perl releases on CPAN to the location of the tarballs"
Dist-Zilla-Plugin-SyncCPANfile-0.02,2021-01-09T19:45:41,PERLSRVDE,latest,released,0.02,,Dist-Zilla-Plugin-SyncCPANfile,"Sync a cpanfile with the prereqs listed in dist.ini"
DNS-Unbound-0.21,2021-01-09T17:27:11,FELIPE,cpan,released,0.21,,DNS-Unbound,"libunbound in Perl"
perl-5.32.1-RC1,2021-01-09T16:48:26,SHAY,cpan,developer,5.032001,,perl,"The Perl 5 language interpreter"
HTML-Make-Calendar-0.00_01,2021-01-09T16:21:29,BKB,backpan,developer,0.00_01,1,HTML-Make-Calendar,"Make an HTML calendar"
Test2-Tools-LoadModule-0.004_01,2021-01-09T14:58:01,WYANT,backpan,developer,0.004_01,,Test2-Tools-LoadModule,"Test whether a module can be successfully loaded."
Test-Pod-LinkCheck-Lite-0.005_01,2021-01-09T14:54:07,WYANT,backpan,developer,0.005_01,,Test-Pod-LinkCheck-Lite,"Test POD links"
Astro-UTDF-0.010,2021-01-09T14:44:47,WYANT,cpan,released,0.010,,Astro-UTDF,"Represent Universal Tracking Data Format (UTDF) data"
Astro-SpaceTrack-0.143,2021-01-09T14:41:57,WYANT,cpan,released,0.143,,Astro-SpaceTrack,"Download satellite orbital elements from Space Track"
Astro-SIMBAD-Client-0.043,2021-01-09T14:39:03,WYANT,cpan,released,0.043,,Astro-SIMBAD-Client,"Fetch astronomical data from SIMBAD 4."
Travel-Status-DE-IRIS-1.54,2021-01-09T13:11:39,DERF,cpan,released,1.54,,Travel-Status-DE-IRIS,"Interface to IRIS based web departure monitors."
Async-Template-0.14,2021-01-09T12:08:03,OKLAS,latest,released,0.14,,Async-Template,"Async Template Toolkit"
Neo4j-Driver-0.19-TRIAL,2021-01-09T11:35:03,AJNN,cpan,developer,0.19,,Neo4j-Driver,"Perl Neo4j driver for Bolt and HTTP"
Neo4j-Bolt-0.40,2021-01-09T02:50:57,MAJENSEN,cpan,released,0.40,,Neo4j-Bolt,"Neo4j server agent using Bolt protocol"
BSD-Socket-Splice-0.09,2021-01-09T01:51:27,BLUHM,latest,released,0.09,,BSD-Socket-Splice,"Perl interface to OpenBSD socket splicing"
Neo4j-Client-0.44,2021-01-09T01:35:59,MAJENSEN,cpan,released,0.44,,Neo4j-Client,"Build and use the libneo4j-client library"
BSD-Socket-Splice-0.08,2021-01-09T01:33:08,BLUHM,cpan,released,0.08,,BSD-Socket-Splice,"Perl interface to OpenBSD socket splicing"
Params-Coerce-0.15,2021-01-09T00:42:20,ETHER,latest,released,0.15,,Params-Coerce,"Allows your classes to do coercion of parameters"
Dpkg-1.20.7,2021-01-09T00:19:44,GUILLEM,backpan,released,v1.20.7,,Dpkg,"Debian Package Manager Perl modules"
Dist-Zilla-PluginBundle-DROLSKY-1.12,2021-01-09T00:15:28,DROLSKY,backpan,released,1.12,,Dist-Zilla-PluginBundle-DROLSKY,"DROLSKY's plugin bundle"
Acme-CPANModules-ColorThemed-0.003,2021-01-09T00:06:18,PERLANCAR,latest,released,0.003,,Acme-CPANModules-ColorThemed,"Modules that has color theme support"
Class-Simple-Readonly-Cached-0.07,2021-01-08T23:54:39,NHORNE,latest,released,0.07,,Class-Simple-Readonly-Cached,"cache messages to an object"
Catalyst-Plugin-Session-Store-Redis-0.900,2021-01-08T22:08:25,DOMM,latest,released,0.900,,Catalyst-Plugin-Session-Store-Redis,"Redis Session store for Catalyst"
DBIx-Class-InflateColumn-JSON2Object-0.906,2021-01-08T21:59:07,DOMM,backpan,released,0.906,,DBIx-Class-InflateColumn-JSON2Object,"convert JSON columns to Perl objects"
Measure-Everything-Adapter-InfluxDB-TCP-1.004,2021-01-08T21:26:02,DOMM,latest,released,1.004,,Measure-Everything-Adapter-InfluxDB-TCP,"Send stats to Influx via TCP using Telegraf"
Measure-Everything-Adapter-InfluxDB-Direct-1.001,2021-01-08T21:16:58,DOMM,latest,released,1.001,,Measure-Everything-Adapter-InfluxDB-Direct,"Send stats directly to InfluxDB via http"
Measure-Everything-1.003,2021-01-08T21:07:35,DOMM,latest,released,1.003,,Measure-Everything,"Log::Any for Stats"
InfluxDB-Writer-1.003,2021-01-08T20:59:29,DOMM,latest,released,1.003,,InfluxDB-Writer,"Various tools to send lines to InfluxDB"
InfluxDB-LineProtocol-1.014,2021-01-08T20:45:19,DOMM,latest,released,1.014,,InfluxDB-LineProtocol,"Write and read InfluxDB LineProtocol"
Task-OpenTracing-v0.0.1,2021-01-08T17:53:34,SNEZ,latest,released,v0.0.1,1,Task-OpenTracing,"install all the OpenTracing modules"
