release,date,author,status,maturity,version,first,distribution,abstract
Lagrange-0.1.9,2021-04-13T11:53:21,KOBOLDWIZ,latest,released,v0.1.9,,Lagrange,"Perl extension for Lagrange Theory and Applications"
Art-World-0.18_18,2021-04-13T11:36:44,SMONFF,backpan,developer,0.18_18,,Art-World,"Modeling of creative processes"
Stats-Fermi-0.1.4,2021-04-13T11:23:05,KOBOLDWIZ,cpan,released,v0.1.4,,Stats-Fermi,"Perl extension for Fermi, Boltzmann potentials"
Lagrange-0.1.6,2021-04-13T11:22:54,KOBOLDWIZ,cpan,released,v0.1.6,,Lagrange,"Perl extension for Lagrange Theory and Applications"
Text-Amuse-Compile-1.62,2021-04-13T10:38:50,MELMOTHX,cpan,released,1.62,,Text-Amuse-Compile,"Compiler for Text::Amuse"
Mojolicious-9.17,2021-04-13T10:11:02,SRI,cpan,released,9.17,,Mojolicious,"Real-time web framework"
Acme-Markdown-Embarrassing-2.4,2021-04-13T08:29:49,CONTRA,latest,released,2.4,,Acme-Markdown-Embarrassing,"Embarrassing the MetaCPAN Markdown converter"
Acme-Markdown-Embarrassing-2.3,2021-04-13T08:19:27,CONTRA,cpan,released,2.3,,Acme-Markdown-Embarrassing,"Embarrassing the MetaCPAN Markdown converter"
Logfile-Tail-0.7001_02,2021-04-13T08:17:57,BRAINBUZ,backpan,developer,0.7001_02,,Logfile-Tail,"read log files"
Acme-Markdown-Embarrassing-2.2,2021-04-13T07:49:55,CONTRA,cpan,released,2.2,,Acme-Markdown-Embarrassing,"Embarrassing the MetaCPAN Markdown converter"
Acme-Markdown-Embarrassing-2.1,2021-04-13T07:28:10,CONTRA,cpan,released,2.1,,Acme-Markdown-Embarrassing,"Embarrassing the MetaCPAN Markdown converter"
Acme-Markdown-Embarrassing-2.0,2021-04-13T07:13:51,CONTRA,cpan,released,2.0,,Acme-Markdown-Embarrassing,"Embarrassing the MetaCPAN Markdown converter"
XML-Perl-0.10,2021-04-13T07:12:24,KNI,cpan,released,0.10,,XML-Perl,"XML producer from humane perl data, parser to base perl data and simple XPath"
Acme-Markdown-Embarrassing-1.9,2021-04-13T07:05:47,CONTRA,cpan,released,1.9,,Acme-Markdown-Embarrassing,"Embarrassing the MetaCPAN Markdown converter"
SPVM-0.0940,2021-04-13T06:57:26,KIMOTO,backpan,released,0.0940,,SPVM,"Static Perl Virtual Machine. Fast Calculation, Fast Array Operation, and Easy C/C++ Binding."
Acme-Markdown-Embarrassing-1.8,2021-04-13T06:36:56,CONTRA,cpan,released,1.8,,Acme-Markdown-Embarrassing,"Embarrassing the MetaCPAN Markdown converter"
Acme-Markdown-Embarrassing-1.7,2021-04-13T06:12:40,CONTRA,cpan,released,1.7,,Acme-Markdown-Embarrassing,"Embarrassing the MetaCPAN Markdown converter"
Mojolicious-Plugin-TextExceptions-0.02,2021-04-13T05:49:41,MRAMBERG,latest,released,0.02,,Mojolicious-Plugin-TextExceptions,"Render exceptions as text in command line user agents"
Acme-Markdown-Embarrassing-1.6,2021-04-13T05:39:17,CONTRA,cpan,released,1.6,,Acme-Markdown-Embarrassing,"Embarrassing the MetaCPAN Markdown converter"
Acme-Markdown-Embarrassing-1.5,2021-04-13T05:36:27,CONTRA,cpan,released,1.5,,Acme-Markdown-Embarrassing,"Embarrassing the MetaCPAN Markdown converter"
Ryu-2.009,2021-04-13T05:33:21,TEAM,cpan,released,2.009,,Ryu,"stream and data flow handling for async code"
SPVM-0.0939,2021-04-13T05:11:30,KIMOTO,backpan,released,0.0939,,SPVM,"Static Perl Virtual Machine. Fast Calculation, Fast Array Operation, and Easy C/C++ Binding."
TOML-XS-0.03_01,2021-04-13T03:53:04,FELIPE,cpan,developer,0.03_01,,TOML-XS,"Turbo-charged TOML parsing!"
Nasm-X86-202104015,2021-04-13T01:54:13,PRBRENAN,backpan,released,202104015,,Nasm-X86,"Generate Nasm X86 code from Perl."
Pod-From-Acme-CPANModules-0.007,2021-04-13T00:05:22,PERLANCAR,backpan,released,0.007,,Pod-From-Acme-CPANModules,"Generate POD from an Acme::CPANModules::* module"
Selenium-Client-1.04,2021-04-12T23:50:36,TEODESIAN,cpan,released,1.04,,Selenium-Client,"Module for communicating with WC3 standard selenium servers"
Minion-Backend-mysql-0.24,2021-04-12T23:06:08,PREACTION,cpan,released,0.24,,Minion-Backend-mysql,"MySQL backend"
Lagrange-0.1.5,2021-04-12T23:00:06,KOBOLDWIZ,cpan,released,v0.1.5,,Lagrange,"Perl extension for Lagrange Theory and Applications"
Class-Hook-0.06,2021-04-12T21:03:46,JANITOR,latest,released,0.06,,Class-Hook,"Add hooks on methods from other classes"
Lagrange-0.1.3,2021-04-12T20:39:07,KOBOLDWIZ,cpan,released,v0.1.3,1,Lagrange,"Perl extension for Lagrange Theory and Applications"
Alien-ImageMagick-0.08,2021-04-12T20:37:40,AMBS,latest,released,0.08,,Alien-ImageMagick,"cpanm compatible Image::Magick packaging."
Playwright-0.006,2021-04-12T20:32:14,TEODESIAN,cpan,released,0.006,,Playwright,"Perl client for Playwright"
Logfile-Tail-0.7001_01,2021-04-12T19:24:37,BRAINBUZ,backpan,developer,0.7001_01,,Logfile-Tail,"read log files"
Stats-Hawking-0.1.1,2021-04-12T18:52:44,KOBOLDWIZ,cpan,released,v0.1.1,1,Stats-Hawking,"Perl extension for a Hawking Boltzmann Model"
OEIS-2021041201,2021-04-12T17:47:59,ABIGAIL,latest,released,2021041201,1,OEIS,"Fetch values from sequences of the OEIS."
Stats-Fermi-0.1.3,2021-04-12T17:26:01,KOBOLDWIZ,cpan,released,v0.1.3,,Stats-Fermi,"Perl extension for Fermi, Boltzmann potentials"
Ceph-Rados-0.16,2021-04-12T16:36:26,KILINRAX,cpan,released,0.16,,Ceph-Rados,"Perl wrapper to librados."
mb-0.26,2021-04-12T15:53:15,INA,cpan,released,0.26,,mb,"run Perl script in MBCS encoding (not only CJK ;-)"
Mojolicious-Plugin-ReplyTable-0.11,2021-04-12T14:38:30,JBERGER,cpan,released,0.11,,Mojolicious-Plugin-ReplyTable,"Easily render rectangular data in many formats using Mojolicious"
JobCenter-Client-Mojo-0.44,2021-04-12T12:42:00,WIEGEROP,cpan,released,0.44,,JobCenter-Client-Mojo,"JobCenter JSON-RPC 2.0 Api client using Mojo."
Mail-SpamAssassin-3.4.6,2021-04-12T12:39:17,SIDNEY,latest,released,3.004006,,Mail-SpamAssassin,"Apache SpamAssassin is an extensible email filter which is used to identify spam"
Acme-Markdown-Embarrassing-1.4,2021-04-12T11:59:51,CONTRA,cpan,released,1.4,,Acme-Markdown-Embarrassing,"Embarrassing the MetaCPAN Markdown converter"
RPC-Switch-Client-0.21,2021-04-12T11:51:50,WIEGEROP,latest,released,0.21,,RPC-Switch-Client,"Connect to the RPC-Switch using Mojo."
JSON-RPC2-TwoWay-0.06,2021-04-12T11:50:24,WIEGEROP,latest,released,0.06,,JSON-RPC2-TwoWay,"Transport-independent bidirectional JSON-RPC 2.0"
LINQ-Database-0.000_002,2021-04-12T10:07:59,TOBYINK,cpan,developer,0.000_002,,LINQ-Database,"LINQ extension for working with databases"
Acme-Markdown-Embarrassing-1.3,2021-04-12T09:59:45,CONTRA,cpan,released,1.3,,Acme-Markdown-Embarrassing,"Testing the MetaCPAN Markdown converter"
Stats-Fermi-0.1.2,2021-04-12T09:58:18,KOBOLDWIZ,cpan,released,v0.1.2,1,Stats-Fermi,"Perl extension for Fermi, Boltzmann potentials"
HarfBuzz-Shaper-0.024,2021-04-12T09:07:33,JV,latest,released,0.024,,HarfBuzz-Shaper,"Use HarfBuzz for text shaping"
Struct-Match-1.00,2021-04-12T08:05:25,LNATION,latest,released,1.00,,Struct-Match,"Exact Match (SCALAR|HASH|ARRAY)'s."
smallnum-0.06,2021-04-12T08:02:39,LNATION,cpan,released,0.06,,smallnum,"Transparent ""SmallNumber"" support for Perl"
Google-UULE-Generator-0.01,2021-04-12T08:01:13,FAYLAND,latest,released,0.01,1,Google-UULE-Generator,"Generate Google UULE param"
Time-Random-1.00,2021-04-12T07:45:44,LNATION,latest,released,1.00,,Time-Random,"Generate a random time in time."
Config-LNPath-1.00,2021-04-12T07:41:38,LNATION,latest,released,1.00,,Config-LNPath,"A Simple YAML Config Reader."
Data-LNPath-1.00,2021-04-12T07:37:32,LNATION,latest,released,1.00,,Data-LNPath,"lookup on nested data via path"
as-0.13,2021-04-12T07:32:09,LNATION,latest,released,0.13,,as,"load OO module under another name"
Struct-WOP-0.12,2021-04-12T07:15:16,LNATION,latest,released,0.12,,Struct-WOP,"deeply encode/decode a struct"
Linux-MCELog-0.02,2021-04-12T07:13:49,ERICLEE,latest,released,0.02,,Linux-MCELog,"Perl extensions to extract memory failure information from MCELog UNIX domain socket on Linux."
Linux-MCELog-0.01,2021-04-12T07:03:23,ERICLEE,cpan,released,0.01,1,Linux-MCELog,"Perl extensions to extract memory failure information from MCELog UNIX domain socket on Linux."
Chemistry-File-MDLMol-0.22,2021-04-12T06:46:36,MERKYS,cpan,released,0.22,,Chemistry-File-MDLMol,"MDL molfile reader/writer"
Plack-App-WWW-0.03,2021-04-12T06:42:31,LTM,latest,released,0.03,,Plack-App-WWW,"Serve cgi-bin and static files from root directory"
Cpanel-JSON-XS-4.26,2021-04-12T06:34:32,RURBAN,latest,released,4.26,,Cpanel-JSON-XS,"cPanel fork of JSON::XS, fast and correct serializing"
Alien-Kiwisolver-0.002,2021-04-12T04:57:07,ZMUGHAL,cpan,released,0.002,,Alien-Kiwisolver,"Alien package for the Kiwi C++ implementation of the Cassowary constraint solving algorithm"
Geo-IP2Location-8.50,2021-04-12T03:05:48,LOCATION,cpan,released,8.50,,Geo-IP2Location,"Lookup of country, region, city, latitude, longitude, ZIP code, time zone, ISP, domain name, connection type, IDD code, area code, weather station code and station, MCC, MNC, mobile carrier brand name, elevation, usage type, IP address type and advertising category by using IP address. It supports both IPv4 and IPv6 addressing. Please visit IP2Location Database for more information."
OpenAPI-Generator-0.05,2021-04-12T03:00:15,DOOJONIO,cpan,released,0.05,,OpenAPI-Generator,"generate openapi definition"
Nasm-X86-202104014,2021-04-12T02:29:40,PRBRENAN,backpan,released,202104014,,Nasm-X86,"Generate Nasm X86 code from Perl."
File-Edit-0.0.4,2021-04-12T02:18:01,HOEKIT,cpan,released,v0.0.4,,File-Edit,"A naive, probably buggy, file editor."
Log-Agent-Logger-0.201,2021-04-12T01:25:57,MROGASKI,latest,released,0.201,,Log-Agent-Logger,"a logging interface"
TOML-XS-0.02,2021-04-12T01:24:30,FELIPE,cpan,released,0.02,,TOML-XS,"Turbo-charged TOML parsing!"
Log-Agent-Rotate-1.201,2021-04-12T01:05:14,MROGASKI,latest,released,1.201,,Log-Agent-Rotate,"parameters for logfile rotation"
App-opan-0.003004,2021-04-12T00:30:36,MSTROUT,cpan,released,0.003004,,App-opan,"A CPAN overlay for darkpan and pinning purposes"
Perl-MinimumVersion-1.39-TRIAL,2021-04-12T00:09:56,DBOOK,cpan,developer,1.39,,Perl-MinimumVersion,"Find a minimum required version of perl for Perl code"
Log-Agent-1.005,2021-04-12T00:08:29,MROGASKI,latest,released,1.004,,Log-Agent,"A general logging framework"
App-CekBpom-0.013,2021-04-12T00:05:35,PERLANCAR,latest,released,0.013,,App-CekBpom,"Check BPOM products/manufacturers (""sarana"") via the command-line (CLI interface for cekbpom.pom.go.id)"
LINQ-Database-0.000_001,2021-04-11T23:32:33,TOBYINK,cpan,developer,0.000_001,1,LINQ-Database,"LINQ extension for working with databases"
Music-Intervals-0.0603,2021-04-11T22:45:28,GENE,latest,released,0.0603,,Music-Intervals,"Breakdown of named musical intervals"
Date-WeekNumber-0.07,2021-04-11T22:16:59,NEILB,latest,released,0.07,,Date-WeekNumber,"calculate week of the year (ISO 8601 weeks, or 'CPAN weeks')"
Crypt-CBC-3.02,2021-04-11T22:16:48,LDS,cpan,released,3.02,,Crypt-CBC,"Encrypt Data with Cipher Block Chaining Mode"
Music-Note-Role-Operators-0.04,2021-04-11T22:12:42,ZARQUON,latest,released,0.04,,Music-Note-Role-Operators,"Adds operator overloading, clone and interval calculation to Music::Note"
Statocles-0.098,2021-04-11T19:09:54,PREACTION,latest,released,0.098,,Statocles,"A static site generator"
XML-Grammar-Fiction-0.22.2,2021-04-11T17:45:38,SHLOMIF,cpan,released,0.22.2,,XML-Grammar-Fiction,"CPAN distribution implementing an XML grammar and a lightweight markup language for stories, novels and other fiction."
Acme-Markdown-Embarrassing-1.2,2021-04-11T16:43:31,CONTRA,cpan,released,1.2,,Acme-Markdown-Embarrassing,"Testing the MetaCPAN Markdown converter"
Acme-Markdown-Embarrassing-1.1,2021-04-11T16:29:20,CONTRA,cpan,released,1.1,,Acme-Markdown-Embarrassing,"Testing the MetaCPAN Markdown converter"
Acme-Markdown-Embarrassing-0.02,2021-04-11T16:25:16,CONTRA,cpan,released,0.02,,Acme-Markdown-Embarrassing,"Testing the MetaCPAN Markdown converter"
Acme-Markdown-Embarrassing-0.01,2021-04-11T16:12:21,CONTRA,cpan,released,0.01,1,Acme-Markdown-Embarrassing,"Testing the MetaCPAN Markdown converter"
Graphics-TIFF-10,2021-04-11T16:08:16,RATCLIFFE,cpan,released,10,,Graphics-TIFF,"Perl extension for the libtiff library"
Mojo-JSON_XS-1.022,2021-04-11T16:00:24,NICZERO,latest,released,1.022,,Mojo-JSON_XS,"Use XS JSON with Mojolicious"
Geo-METAR-Deduced-v1.0.3,2021-04-11T15:43:42,IPENBURG,backpan,released,v1.0.3,,Geo-METAR-Deduced,"deduce aviation information from parsed METAR data"
OpenAPI-Generator-0.04,2021-04-11T15:28:04,DOOJONIO,cpan,released,0.04,,OpenAPI-Generator,"generate openapi definition"
SMS-Send-KR-Aligo-0.005,2021-04-11T15:25:14,KEEDI,latest,released,0.005,,SMS-Send-KR-Aligo,"An SMS::Send driver for the smartsms.aligo.in SMS service"
Mojo-JSON_XS-1.021,2021-04-11T15:18:37,NICZERO,backpan,released,1.021,,Mojo-JSON_XS,"Use XS JSON with Mojolicious"
BigIP-REST-0.1,2021-04-11T15:01:54,GROUSSE,latest,released,0.1,1,BigIP-REST,"REST interface for BigIP"
Net-IPAM-Block-5.01,2021-04-11T14:56:29,GAISSMAI,latest,released,5.01,,Net-IPAM-Block,"A library for reading, formatting, sorting, ... and much more for IP-blocks."
Crypt-OpenSSL-PKCS12-1.4,2021-04-11T14:32:12,JONASBN,cpan,released,1.3,,Crypt-OpenSSL-PKCS12,"Perl extension to OpenSSL's PKCS12 API."
Text-Wrap-Smart-0.8,2021-04-11T13:45:14,SCHUBIGER,cpan,released,0.8,,Text-Wrap-Smart,"Wrap text into chunks of similar length"
SMS-Send-KR-Aligo-0.004,2021-04-11T13:26:00,KEEDI,cpan,released,0.004,1,SMS-Send-KR-Aligo,"An SMS::Send driver for the smartsms.aligo.in SMS service"
DBD-Sybase-1.18,2021-04-11T13:20:32,MEWP,latest,released,1.18,,DBD-Sybase,"DBI driver for Sybase datasources"
LINQ-0.001,2021-04-11T13:12:45,TOBYINK,cpan,released,0.001,,LINQ,"an interpretation of Microsoft's Language Integrated Query"
Markdown-Pod-0.008,2021-04-11T12:37:35,KEEDI,latest,released,0.008,,Markdown-Pod,"Convert Markdown to POD"
TableDataRoles-Standard-0.007,2021-04-11T12:36:08,PERLANCAR,backpan,released,0.007,1,TableDataRoles-Standard,"Standard set of roles for TableData"
TableData-0.1.5,2021-04-11T12:35:57,PERLANCAR,backpan,released,0.1.5,,TableData,"Specification for TableData::*, modules that contains table data"
TableData-0.1.4,2021-04-11T12:35:46,PERLANCAR,backpan,released,0.1.4,,TableData,"Specification for TableData::*, modules that contains table data"
TableData-0.1.3,2021-04-11T12:35:35,PERLANCAR,backpan,released,0.1.3,1,TableData,"Specification for TableData::*, modules that contains table data"
OpenAPI-Generator-0.03-with-links,2021-04-11T12:09:53,DOOJONIO,cpan,released,0.03,,OpenAPI-Generator,"generate openapi definition"
Tk-Zinc-3.306,2021-04-11T10:35:46,ASB,latest,released,3.306,,Tk-Zinc,"a canvas offering groups, tranformations, transparency, color gradient..."
Net-Whois-RIPE-2.008001,2021-04-11T10:17:11,AASSAD,latest,released,2.008001,,Net-Whois-RIPE,"a pure-Perl implementation of the RIPE Database client."
LINQ-0.000_009,2021-04-11T10:14:26,TOBYINK,cpan,developer,0.000_009,,LINQ,"an interpretation of Microsoft's Language Integrated Query"
Text-Amuse-Compile-1.61,2021-04-11T07:40:36,MELMOTHX,cpan,released,1.61,,Text-Amuse-Compile,"Compiler for Text::Amuse"
Text-Amuse-1.76,2021-04-11T07:00:40,MELMOTHX,latest,released,1.76,,Text-Amuse,"Generate HTML and LaTeX documents from Emacs Muse markup."
OpenAPI-Generator-0.03,2021-04-11T06:28:40,DOOJONIO,cpan,released,0.03,,OpenAPI-Generator,"generate openapi definition"
OpenMP-Environment-1.0.3,2021-04-11T06:24:34,OODLER,cpan,released,1.0.3,,OpenMP-Environment,"Perl extension managing OpenMP variables in %ENV within a script."
Net-IPAddress-Util-5.001,2021-04-11T04:34:22,PWBENNETT,latest,released,5.001,,Net-IPAddress-Util,"Version-agnostic representation of an IP address"
App-sdif-4.19.1,2021-04-11T03:11:32,UTASHIRO,cpan,released,4.19.1,,App-sdif,"sdif and family tools, cdif and watchdiff"
Mojo-IOLoop-ReadWriteFork-1.01,2021-04-11T03:01:05,JHTHORSEN,cpan,released,1.01,,Mojo-IOLoop-ReadWriteFork,"Fork a process and read/write from it"
Sort-SubBundle-PERLANCAR-0.082,2021-04-11T02:42:55,PERLANCAR,backpan,released,0.082,,Sort-SubBundle-PERLANCAR,"PERLANCAR's Sort::Sub subroutines"
Complete-Path-0.251,2021-04-11T02:36:12,PERLANCAR,latest,released,0.251,,Complete-Path,"Complete path"
Complete-Path-0.250,2021-04-11T02:34:46,PERLANCAR,backpan,released,0.250,,Complete-Path,"Complete path"
Nasm-X86-202104013,2021-04-11T01:47:47,PRBRENAN,backpan,released,202104013,,Nasm-X86,"Generate Nasm X86 code from Perl."
perlfaq-5.20210411,2021-04-11T00:46:51,ETHER,cpan,released,5.20210411,,perlfaq,"Frequently asked questions about Perl"
Acme-CPANModules-CreatingPaletteOfVisuallyDistinctColors-0.001,2021-04-11T00:06:07,PERLANCAR,latest,released,0.001,1,Acme-CPANModules-CreatingPaletteOfVisuallyDistinctColors,"Creating a palette of visually distinct colors"
StreamFinder-1.42,2021-04-10T23:59:52,TURNERJW,cpan,released,1.42,,StreamFinder,"Fetch actual raw streamable URLs from various radio-station, video & podcast websites."
TOML-XS-0.01,2021-04-10T23:55:38,FELIPE,cpan,released,0.01,1,TOML-XS,"Parse TOML with XS"
WHO-GrowthReference-Table-0.009,2021-04-10T23:19:55,PERLANCAR,backpan,released,0.009,,WHO-GrowthReference-Table,"Lookup height/weight in the WHO growth chart (a.k.a. growth reference, growth standards)"
Data-TableData-Lookup-0.002,2021-04-10T23:19:44,PERLANCAR,latest,released,0.002,1,Data-TableData-Lookup,"Lookup value in a table data structure"
Nasm-X86-202104011,2021-04-10T23:16:54,PRBRENAN,backpan,released,202104011,,Nasm-X86,"Generate Nasm X86 code from Perl."
Geo-METAR-Deduced-v1.0.2,2021-04-10T22:03:26,IPENBURG,backpan,released,v1.0.2,,Geo-METAR-Deduced,"deduce aviation information from parsed METAR data"
Nasm-X86-202104010,2021-04-10T20:15:56,PRBRENAN,backpan,released,202104010,,Nasm-X86,"Generate Nasm X86 code from Perl."
Text-Wrap-Smart-0.7_02,2021-04-10T20:01:49,SCHUBIGER,backpan,developer,0.7_02,,Text-Wrap-Smart,"Wrap text into chunks of similar length"
File-LsColor-0.516,2021-04-10T16:49:17,WOLDRICH,cpan,released,0.516,,File-LsColor,"Colorize input filenames like ls(1)"
Geo-METAR-Deduced-v1.0.1,2021-04-10T15:20:42,IPENBURG,backpan,released,v1.0.1,,Geo-METAR-Deduced,"deduce aviation information from parsed METAR data"
Lib-CPUInfo-0.001,2021-04-10T13:42:38,XSAWYERX,latest,released,0.001,1,Lib-CPUInfo,"Perl interface to PyTorch's libcpuinfo C library"
OpenAPI-Generator-0.02,2021-04-10T13:30:52,DOOJONIO,cpan,released,0.02,,OpenAPI-Generator,"generate openapi definition"
OpenAPI-Generator-0.01,2021-04-10T13:06:27,DOOJONIO,cpan,released,0.01,1,OpenAPI-Generator,"generate openapi definition"
XML-Sig-0.49,2021-04-10T13:01:06,TIMLEGGE,cpan,released,0.49,,XML-Sig,"A toolkit to help sign and verify XML Digital Signatures."
MIDI-SP404sx-v1.0.0,2021-04-10T11:44:51,RVOSA,latest,released,v1.0.0,1,MIDI-SP404sx,"Convert between MIDI files and SP404sx patterns"
Tk-Zinc-3.305,2021-04-10T10:03:10,ASB,backpan,released,3.305,,Tk-Zinc,"a canvas offering groups, tranformations, transparency, color gradient..."
Text-Chart-0.041,2021-04-10T09:32:21,PERLANCAR,latest,released,0.041,,Text-Chart,"Generate text-based chart"
Data-TableData-Object-0.112,2021-04-10T09:32:10,PERLANCAR,latest,released,0.112,1,Data-TableData-Object,"Manipulate data structure via table object"
Bencher-Backend-1.053,2021-04-10T09:31:59,PERLANCAR,backpan,released,1.053,,Bencher-Backend,"Backend for Bencher"
App-td-0.102,2021-04-10T09:31:47,PERLANCAR,latest,released,0.102,,App-td,"Manipulate table data"
App-tchart-0.060,2021-04-10T09:31:36,PERLANCAR,latest,released,0.060,,App-tchart,"Generate text-based chart"
Config-MorePerl-1.2.2,2021-04-10T09:14:54,SYBER,latest,released,v1.2.2,,Config-MorePerl,"Convenient and flexible config loader in perl format."
Bencher-Scenarios-LoggingModules-0.004,2021-04-10T07:39:09,PERLANCAR,latest,released,0.004,,Bencher-Scenarios-LoggingModules,"Benchmark logging modules"
Bencher-Scenarios-LogGer-0.018,2021-04-10T07:38:58,PERLANCAR,latest,released,0.018,,Bencher-Scenarios-LogGer,"Scenarios for benchmarking Log::ger"
MIDI-Simple-Drummer-0.0810,2021-04-10T06:18:59,GENE,latest,released,0.0810,,MIDI-Simple-Drummer,"An algorithmic MIDI drummer"
MIDI-Drummer-Tiny-0.1803,2021-04-10T06:01:01,GENE,backpan,released,0.1803,,MIDI-Drummer-Tiny,"Glorified metronome"
Music-MelodicDevice-Ornamentation-0.0602,2021-04-10T05:51:55,GENE,latest,released,0.0602,,Music-MelodicDevice-Ornamentation,"Chromatic and diatonic melodic ornamentation"
Music-Duration-0.0900,2021-04-10T05:46:34,GENE,latest,released,0.0900,,Music-Duration,"Add 32nd, 64th, 128th and tuplet durations to MIDI-Perl"
File-Random-0.21,2021-04-10T05:42:27,BIGJ,latest,released,0.21,,File-Random,"Perl module for random selecting of a file"
PDL-Graphics-Gnuplot-2.016,2021-04-10T05:38:22,ETJ,backpan,released,2.016,,PDL-Graphics-Gnuplot,"Gnuplot-based plotting for PDL"
GnuCash-SQLite-0.08,2021-04-10T04:40:03,HOEKIT,latest,released,0.08,,GnuCash-SQLite,"A module to access GnuCash SQLite files"
Music-Intervals-0.0602,2021-04-10T04:21:59,GENE,backpan,released,0.0602,,Music-Intervals,"Breakdown of named musical intervals"
File-Edit-0.0.3,2021-04-10T04:14:08,HOEKIT,cpan,released,v0.0.3,,File-Edit,"A naive, probably buggy, file editor."
Music-Intervals-0.0601,2021-04-10T03:14:29,GENE,backpan,released,0.0601,,Music-Intervals,"Breakdown of named musical intervals"
Music-Intervals-0.0600,2021-04-10T02:57:40,GENE,backpan,released,0.0600,,Music-Intervals,"Breakdown of musical intervals"
XML-Sig-0.48-TRIAL,2021-04-10T00:47:31,TIMLEGGE,backpan,developer,0.48,,XML-Sig,"A toolkit to help sign and verify XML Digital Signatures."
Caller-Reverse-1.00,2021-04-10T00:44:41,LNATION,latest,released,1.00,,Caller-Reverse,"reverse the caller stack."
Class-ExtraAttributes-1.00,2021-04-10T00:39:19,LNATION,latest,released,1.00,,Class-ExtraAttributes,"extra attributes for a class"
TOML-XS-0.01_04,2021-04-10T00:20:09,FELIPE,cpan,developer,0.01_04,,TOML-XS,"Parse TOML with XS"
App-BorderStyleUtils-0.008,2021-04-10T00:05:55,PERLANCAR,backpan,released,0.008,,App-BorderStyleUtils,"CLI utilities related to border styles"
TOML-XS-0.01_03,2021-04-10T00:05:44,FELIPE,cpan,developer,0.01_03,,TOML-XS,"Parse TOML with XS"
UniEvent-Socks-0.1.0,2021-04-09T22:25:45,SYBER,cpan,released,v0.1.0,1,UniEvent-Socks,"Socks support for UniEvent's tcp handles."
Net-SockAddr-1.1.0,2021-04-09T22:25:33,SYBER,cpan,released,v1.1.0,,Net-SockAddr,"Socket address OO-wrapper with Perl and C++ interface."
Astro-satpass-0.118_01,2021-04-09T22:00:05,WYANT,backpan,developer,0.118_01,,Astro-satpass,"Classes and app to compute satellite visibility"
UniEvent-1.2.1,2021-04-09T21:46:28,SYBER,backpan,released,v1.2.1,,UniEvent,"Object-oriented, fast and extendable event loop abstraction framework with Perl and C++ interface."
Test2-Plugin-Cover-0.000014,2021-04-09T21:33:31,EXODIST,backpan,released,0.000014,,Test2-Plugin-Cover,"Fast and Minimal file coverage info."
GnuPG-Interface-1.02,2021-04-09T21:04:36,BPS,latest,released,1.02,,GnuPG-Interface,"supply object methods for interacting with GnuPG"
Alien-automake-0.16,2021-04-09T20:34:02,PLICEASE,latest,released,0.16,,Alien-automake,"Build or find automake"
UniEvent-1.2.0,2021-04-09T20:09:01,SYBER,backpan,released,v1.2.0,,UniEvent,"Object-oriented, fast and extendable event loop abstraction framework with Perl and C++ interface."
UV-1.907,2021-04-09T16:08:50,PEVANS,backpan,released,1.907,,UV,"Perl interface to libuv"
Data-LnArray-0.03,2021-04-09T16:07:23,LNATION,latest,released,0.03,,Data-LnArray,"The great new Data::LnArray!"
Plack-Middleware-Security-Simple-v0.4.3,2021-04-09T15:40:34,RRWO,backpan,released,v0.4.3,,Plack-Middleware-Security-Simple,"A simple security filter for Plack"
Business-OnlinePayment-IPPay-0.11,2021-04-09T14:43:30,IVAN,latest,released,0.11,,Business-OnlinePayment-IPPay,"IPPay backend for Business::OnlinePayment"
CallBackery-0.35.15,2021-04-09T14:09:21,OETIKER,cpan,released,v0.35.15,,CallBackery,"CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
Net-Kalk-2.08,2021-04-09T13:48:35,FACILA,latest,released,2.08,,Net-Kalk,"Perl extension for calculate addresses and networks IP"
AsposeSlidesCloud-SlidesApi-21.03,2021-04-09T13:39:35,ASPOSE,cpan,released,21.03,,AsposeSlidesCloud-SlidesApi,"Aspose.Slides Cloud SDK"
LINQ-0.000_008,2021-04-09T13:02:45,TOBYINK,cpan,developer,0.000_008,,LINQ,"an interpretation of Microsoft's Language Integrated Query"
CallBackery-0.35.14,2021-04-09T12:37:39,OETIKER,cpan,released,v0.35.14,,CallBackery,"CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
Chemistry-Mol-0.38,2021-04-09T12:33:09,MERKYS,latest,released,0.38,,Chemistry-Mol,"Molecule object toolkit"
PPIx-QuoteLike-0.016_01,2021-04-09T12:21:34,WYANT,backpan,developer,0.016_01,,PPIx-QuoteLike,"Parse Perl string literals and string-literal-like things."
PPIx-Regexp-0.079_01,2021-04-09T12:15:00,WYANT,backpan,developer,0.079_01,,PPIx-Regexp,"Parse regular expressions"
CallBackery-0.35.13,2021-04-09T11:32:36,OETIKER,cpan,released,v0.35.13,,CallBackery,"CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
Mojolicious-9.16,2021-04-09T11:31:09,SRI,cpan,released,9.16,,Mojolicious,"Real-time web framework"
TOML-XS-0.01_02,2021-04-09T11:27:07,FELIPE,cpan,developer,0.01_02,,TOML-XS,"Parse TOML with XS"
